,text,gpt_out
1398,Like he's folded in on himself The very square one,"['he's folded in on himself', 'The very square one']"
1399,Sitting looking down with a hat,['Sitting looking down with a hat']
1400,Kneeling down with his arms open,['Kneeling down with his arms open']
1401,"The very blocky one Sort of laying down, but it's very abstract","['The very blocky one', 'Sort of laying down, but it\'s very abstract']"
1402,"Standing with his head back, looks kind of like he's dancing Almost like he's doing the Thriller dance","['Standing with his head back', 'looks kind of like he's dancing', 'Almost like he's doing the Thriller dance']"
1403,Kneeling with his arms up,['Kneeling with his arms up']
1404,Kneeling with his arms out for an offering,['Kneeling with his arms out for an offering']
1405,Arms open like he's flying,['Arms open like he's flying']
1406,The one that's very blocky,['very blocky']
1407,"The one that is sitting arms closed off, no hat","['sitting arms closed off, no hat']"
1408,"The dancing one with his arms up, head back","['The dancing one with his arms up, head back']"
1409,"The one doing a ballet move, leg back","['The one doing a ballet move, leg back']"
1410,The squatting one with hands out for an offering,['The squatting one with hands out for an offering']
1411,"The pointy one, kind of looks like someone arching backwards",['someone arching backwards']
1412,Standing with his hands out for an offering,['Standing with his hands out for an offering']
1413,Sitting with his legs bent,['Sitting with his legs bent']
1414,Sitting with a hat,['Sitting with a hat']
1415,The pointy one arching backwards again,['The pointy one arching backwards again']
1416,Squatting down with his arms open,['Squatting down with his arms open']
1417,Ballet move with his leg back,['Ballet move with his leg back']
1418,Squatting with his hands out for an offering,['Squatting with his hands out for an offering']
1419,Sitting with a hat,['Sitting with a hat']
1420,"Blocky one, Very square","['Blocky one', 'Very square']"
1421,"Arms open, looks like he's flying","['Arms open, looks like he's flying']"
1422,"Arms up, leg up, head back, looks like he's a zombie","['Arms up', 'leg up', 'head back', ""looks like he's a zombie""]"
1423,Sitting with his legs out,['Sitting with his legs out']
1424,"Sitting, no visible limbs","['Sitting, no visible limbs']"
1425,Standing with his hands out for an offering,['Standing with his hands out for an offering']
1426,Kneeling with his hands out for an offering,['Kneeling with his hands out for an offering']
1427,Arms out like he's flying,['Arms out like he's flying']
1428,"Standing, one leg up, head back","['Standing, one leg up, head back']"
1429,Sitting with a hat,['Sitting with a hat']
1430,The very square one,['The very square one']
1431,"Laying down, arching back","['Laying down, arching back']"
1432,Kneeling down with his arms out,['Kneeling down with his arms out']
1433,The one that's sitting with no visible limbs,['sitting with no visible limbs']
1434,Kneeling with his hands out for an offering,['Kneeling with his hands out for an offering']
1435,Standing with his hands out for an offering,['Standing with his hands out for an offering']
1436,Squatting with his hands out for an offering,['Squatting with his hands out for an offering']
1437,"The one doing ballet, leg back","['The one doing ballet, leg back']"
1438,Sitting with his legs out,['Sitting with his legs out']
1439,Squatting with his hands out for an offering,['Squatting with his hands out for an offering']
1440,Standing with his hands out for an offering,['Standing with his hands out for an offering']
1441,Kneeling with his hands up,['Kneeling with his hands up']
1442,"The one doing ballet, leg back","['The one doing ballet, leg back']"
1443,"The one laying down, arching backwards","['The one laying down, arching backwards']"
1444,"Standing with one leg up, head back","['Standing with one leg up, head back']"
1445,"Arms out, looks like he's flying","['Arms out, looks like he's flying']"
1446,Sitting with no visible limbs,['Sitting with no visible limbs']
1447,Sitting with a hat,['Sitting with a hat']
1448,Kneeling with his hands out for an offering,['Kneeling with his hands out for an offering']
1449,Sitting with his legs out,['Sitting with his legs out']
1450,The very square one,['The very square one']
1451,"Standing, one leg up, head back","['Standing, one leg up, head back']"
1452,"Laying, arching back","['Laying, arching back']"
1453,Sitting with a hat,['Sitting with a hat']
1454,Kneeling with his hands out for an offering,['Kneeling with his hands out for an offering']
1455,Sitting with his legs out,['Sitting with his legs out']
1456,Doing ballet,['Doing ballet']
1457,Square one,['Square one']
1458,Squatting with his hands out for an offering,['Squatting with his hands out for an offering']
1459,Sitting with no visible limbs,['Sitting with no visible limbs']
1460,Flying,['Flying']
1461,Standing with his hands out for an offering,['Standing with his hands out for an offering']
1462,Kneeling with his arms open and out,['Kneeling with his arms open and out']
1463,"the image is of a man standing with one foot on the ground, both feet are pointing left, and the head is looking the other way","['a man standing with one foot on the ground, both feet are pointing left, and the head is looking the other way']"
1464,"this one is a cloaked figure, looks like one foot","['a cloaked figure', 'one foot']"
1465,this one looks like a figure skater,['a figure skater']
1466,"this one is sitting down, head is tilted to the left side","['sitting down', 'head is tilted to the left side']"
1467,"this one looks like a rabbit, no feet","['a rabbit, no feet']"
1468,this one looks like a heeled shoe,['a heeled shoe']
1469,"this one looks like it is kneeling, with uni-arm pointed right, head is straight","['it is kneeling', 'uni-arm pointed right', 'head is straight']"
1470,"this one looks like he's jumping off something, trying to fly","['he's jumping off something, trying to fly']"
1471,"this one looks fat, arm pointing right, head straight","['this one looks fat', 'arm pointing right', 'head straight']"
1472,"this one looks fat, leg(s) pointing right, looking right","['looks fat', 'leg(s) pointing right', 'looking right']"
1473,"this one doesn't look like a person, head is tilted back with a triangle underneath it, arm and leg things pointing left","['head is tilted back with a triangle underneath it', 'arm and leg things pointing left']"
1474,"this one is kneeling, arm pointing right, head straight, legs back to the left","['kneeling', 'arm pointing right', 'head straight', 'legs back to the left']"
1475,"this one has legs pointing right, head pointing right, looks like it's sitting","['legs pointing right', 'head pointing right', ""looks like it's sitting""]"
1476,this one is jumping,['this one is jumping']
1477,"this one has two legs pointing right, head pointing the other direction, pointing left, legs pointing left","['two legs pointing right', 'head pointing the other direction', 'pointing left', 'legs pointing left']"
1478,"this one is robed, arm pointing left, leg pointing left","['robed', 'arm pointing left', 'leg pointing left']"
1479,this one has rabbit ears,['rabbit ears']
1480,"this one is fat, standing, leg and arm pointing right","['fat', 'standing', 'leg and arm pointing right']"
1481,"this one is kneeling, leg and arm pointing right","['kneeling, leg and arm pointing right']"
1482,"this one is sitting, knees up, head looking down, leg pointing to the left","['sitting, knees up, head looking down, leg pointing to the left']"
1483,"this one looks like it's wearing a dress, kneeling, arm pointing to the right, let me know if you need more info","['it's wearing a dress', 'kneeling', 'arm pointing to the right']"
1484,this one looks like the shoe,['the shoe']
1485,this one looks like the figure skater,['the figure skater']
1486,this is the only other one (other than the shoe) that doesn't look human,['the only other one that doesn't look human']
1487,"this one is half standing, pointing to the right, looks cloaked but not a dress","['half standing', 'pointing to the right', 'looks cloaked but not a dress']"
1488,"two legs, pointing to the left, head pointing to the right, looks like frankenstein","['two legs, pointing to the left, head pointing to the right, looks like frankenstein']"
1489,rabbit ears,['rabbit ears']
1490,"one foot, one arm, both pointing to the right, head immediately in the center of large body","['one foot, one arm, both pointing to the right, head immediately in the center of large body']"
1491,"kneeling, looks like wearing a dress, arm pointing to the right","['kneeling', 'wearing a dress', 'arm pointing to the right']"
1492,"robed, one arm and one leg pointing the the left,","['robed', 'one arm and one leg pointing to the left']"
1493,figure skater,['figure skater']
1494,"sitting, knees up, foot on ground, looking down to the left","['sitting', 'knees up', 'foot on ground', 'looking down to the left']"
1495,looks like a shoe,['a shoe']
1496,"arms in arm, jumping to the left, arms in air","['arms in arm', 'jumping to the left', 'arms in air']"
1497,"looks like an anvil, square on top tilted back","['an anvil', 'square on top tilted back']"
1498,"seated figure, leg pointing to the right, no arms","['seated figure', 'leg pointing to the right', 'no arms']"
1499,"person in dress, kneeling, arm pointed to the right","['person in dress', 'kneeling', 'arm pointed to the right']"
1500,"standing figure, robed, one arm and one leg pointing to the left","['standing figure', 'robed', 'one arm and one leg pointing to the left']"
1501,"this one looks like frankenstein, two legs, one on ground, one kicking, both to the left, head pointed to the right","['frankenstein', 'two legs, one on ground, one kicking, both to the left, head pointed to the right']"
1502,this one looks like a figure skater,['a figure skater']
1503,"this one has one arm and one leg, both pointed right, head directly in center on large body, standing","['one arm and one leg, both pointed right', 'head directly in center on large body', 'standing']"
1504,"this one is sitting, no arms, leg pointed right","['sitting', 'no arms', 'leg pointed right']"
1505,looks like a shoe,['a shoe']
1506,rabbit ears,['rabbit ears']
1507,"seated, knees up, foot on ground, head pointed down to the left","['seated', 'knees up', 'foot on ground', 'head pointed down to the left']"
1508,"arms up, jumping to the left","['arms up, jumping to the left']"
1509,"anvil, with square on top that's tilted right, triangle behind it","['anvil', 'square on top that's tilted right', 'triangle behind it']"
1510,"half standing, leg and arm pointed to the right","['half standing', 'leg and arm pointed to the right']"
1511,"two feet pointed to the left, one on ground, on kicking, head pointed to the right","['two feet pointed to the left', 'one on ground', 'on kicking', 'head pointed to the right']"
1512,"kneeling with one leg to the right, one arm to the right, not the one with the dress","['kneeling with one leg to the right, one arm to the right, not the one with the dress']"
1513,"robed figure, arm and leg pointed to the left, head looking left","['robed figure', 'arm and leg pointed to the left', 'head looking left']"
1514,rabbit ears,['rabbit ears']
1515,"arms up, jumping down to the left","['arms up, jumping down to the left']"
1516,"anvil, square on top tilted back, triangle below","['anvil', 'square on top tilted back', 'triangle below']"
1517,looks like a shoe,['a shoe']
1518,"one arm and one leg pointed right, head sitting directly in center of large body","['one arm and one leg pointed right', 'head sitting directly in center of large body']"
1519,"seated, knees up, foot on ground, pointed left","['seated', 'knees up', 'foot on ground', 'pointed left']"
1520,"seated, pointing right, no arms","['seated', 'pointing right', 'no arms']"
1521,looks like a figure skater,['a figure skater']
1522,"wearing a dress, kneeling, arm pointing right","['wearing a dress', 'kneeling', 'arm pointing right']"
1523,"arms up, jumping to the left","['arms up, jumping to the left']"
1524,"wearing a dress, kneeling, one arm pointing right","['wearing a dress', 'kneeling', 'one arm pointing right']"
1525,rabbit ears,['rabbit ears']
1526,"kneeling, pointing right, not the one with the dress","['kneeling', 'pointing right', 'not the one with the dress']"
1527,"anvil, square on top tilted back, triangle beneath it","['anvil', 'square on top tilted back', 'triangle beneath it']"
1528,"one arm and one leg pointed right, head immediately in center of large body","['one arm and one leg pointed right', 'head immediately in center of large body']"
1529,"robed, one arm and one leg pointing left","['robed', 'one arm and one leg pointing left']"
1530,figure skater,['figure skater']
1531,shoe,['shoe']
1532,"two feet, one on ground and one kicking, both pointed left, head pointed right","['two feet, one on ground and one kicking, both pointed left, head pointed right']"
1533,"seated figure, one leg pointed right, no arms","['seated figure', 'one leg pointed right', 'no arms']"
1534,"seated with knees up, one foot on ground, looking left","['seated with knees up', 'one foot on ground', 'looking left']"
1535,"person sitting with back to the left, they only have a triangle for legs","['person sitting with back to the left', 'they only have a triangle for legs']"
1536,"person with one leg standing, one leg out behind them to the right Two triangle arms","['person with one leg standing, one leg out behind them to the right', 'Two triangle arms']"
1537,"person kneeling in prayer position Facing the right, feet up behind their bottom","['person kneeling in prayer position', 'Facing the right', 'feet up behind their bottom']"
1538,"person standing, looks like their head is falling off to the right One leg on the ground, one leg up","['person standing', 'looks like their head is falling off to the right', 'One leg on the ground', 'one leg up']"
1539,"person sat on floor, praying facing the left Triangle behind head to the right, triangle not triangle, triangle foot","['person sat on floor, praying facing the left', 'Triangle behind head to the right', 'triangle not triangle', 'triangle foot']"
1540,"straight flat back to the right, pointed hand arm to the right with head on top","['straight flat back to the right', 'pointed hand arm to the right', 'head on top']"
1541,"ok this looks like someone sat down, back to the left, legs out in front to the right Looks like they have a bow on their head","['someone sat down, back to the left, legs out in front to the right', 'they have a bow on their head']"
1542,This one was the one you thought looked like a priest,['looked like a priest']
1543,"Difficult one, looks a bit like someone doing karate Head is on an angle towards the right, above what looks like a large leg Small triangle foot to the right of image","['someone doing karate', 'Head is on an angle towards the right', 'above what looks like a large leg', 'Small triangle foot to the right of image']"
1544,"Person sat down on floor, legs to the left, back to the right really can see what looks like feet and knee, almost huddled up","['Person sat down on floor, legs to the left, back to the right', 'really can see what looks like feet and knee, almost huddled up']"
1545,Person in prayer position facing the right Looks a bit like a zig zag bottom half,"['Person in prayer position facing the right', 'Looks a bit like a zig zag bottom half']"
1546,"Looks like a person saving a goal Both arms in the air falling to the left, No legs","['a person saving a goal', 'Both arms in the air falling to the left', 'No legs']"
1547,"Person leaning to the left, standing on one foot, one leg out behind them to the right","['Person leaning to the left', 'standing on one foot', 'one leg out behind them to the right']"
1548,"Difficult one again Almost reminds me of a praying Mantis, Fat leg to the left, head falling off to the left","['Almost reminds me of a praying Mantis', 'Fat leg to the left', 'head falling off to the left']"
1549,Goalie again,['Goalie again']
1550,"person sat, back to the left, no legs just a triangle, a bit like a back to front J","['person sat, back to the left, no legs just a triangle, a bit like a back to front J']"
1551,"praying facing the right, arms to the right, kneeling down with feet behind tucked up behind back, feet pointing up towards shoulders, yes","['praying facing the right', 'arms to the right', 'kneeling down with feet behind tucked up behind back', 'feet pointing up towards shoulders']"
1552,"person sat praying to the left, Looks like hair in bun, triangle behind head, triangle arm to the left, looks like they are looking up","['person sat praying to the left', 'Looks like hair in bun', 'triangle behind head', 'triangle arm to the left', 'looks like they are looking up']"
1553,"sat down, big bow on top of head",['big bow on top of head']
1554,"Ok big blob, straight back to the left, small triangle arm out to the right","['big blob', 'straight back to the left', 'small triangle arm out to the right']"
1555,"Looks like a zombie with head falling off to the right, leg out in front to the left and one foot on floor","['a zombie with head falling off to the right', 'leg out in front to the left', 'one foot on floor']"
1556,Prayer to the right but with S shape bottom half,"['Prayer to the right', 'S shape bottom half']"
1557,Priest,['Priest']
1558,"Person sat down, feet to the left, legs out in front a little hunched Can seen foot and knee","['Person sat down, feet to the left, legs out in front a little hunched', 'Can seen foot and knee']"
1559,Same one,There is no description of the image provided in the text.
1560,Bow on head,['Bow on head']
1561,Priest,['Priest']
1562,Weird karate praying Mantis,['Weird karate praying Mantis']
1563,Zombie,['Zombie']
1564,"Praying to the right, S shape bottom half","['Praying to the right', 'S shape bottom half']"
1565,Skating,Skating
1566,Blob sat to the right,['Blob sat to the right']
1567,Goalie,['Goalie']
1568,"Blob, flat back, small triangle arm top right Head on flat top","['Blob', 'flat back', 'small triangle arm top right', 'Head on flat top']"
1569,"OK last time we didn't get this one Looks like lady sat down arms up to the left Triangle on back of head like a bun, facing left, small foot triangle to the left, triangle","['Looks like lady sat down arms up to the left', 'Triangle on back of head like a bun, facing left', 'small foot triangle to the left', 'triangle']"
1570,"pray to the right, triangle on right shoulder, foot behind bottom, ok re loudspeaker, yes, will call it holding plate from now on","['pray to the right', 'triangle on right shoulder', 'foot behind bottom', 'ok re loudspeaker', 'holding plate']"
1571,loud speaker,['loud speaker']
1572,"huddled up, sat facing left, foot and knee","['huddled up', 'sat facing left', 'foot and knee']"
1573,blob,['blob']
1574,"Can't remember what we said we would call this, prayer to the right, feet pointing up behind bottom, plate","['prayer to the right', 'feet pointing up behind bottom', 'plate']"
1575,zombie,['zombie']
1576,praying mantis,['praying mantis']
1577,s prayer,There is no description of the image in the given text.
1578,"bow, on head","['bow, on head']"
1579,skating,['skating']
1580,"blob with straight back, small triangle arm to the right, head on flat top","['blob with straight back', 'small triangle arm to the right', 'head on flat top']"
1581,goalie,['goalie']
1582,priest,['priest']
1583,speaker,"There is a large, round, yellow object in the center. It has a red border and a blue circle in the middle. There are three smaller circles inside the blue circle."
1584,goalie,['goalie']
1585,bow on head,['bow on head']
1586,s pray,['s pray']
1587,zombie,['zombie']
1588,student,There is no description of an image in the given text.
1589,skating,['skating']
1590,plate,['plate']
1591,priest,['priest']
1592,blob,['blob']
1593,praying mantis,['praying mantis']
1594,rectangle with bit sticking out,['rectangle with bit sticking out']
1595,goalie,['goalie']
1596,rectangle,['rectangle']
1597,plate,['plate']
1598,skating,['skating']
1599,speaker,"There is a large, round, yellow object in the center. It has a red border and a black dot in the middle. There are three smaller, blue objects surrounding the large yellow object. They are all the same shape and have a white border."
1600,student,There is no description of an image in the given text.
1601,blob,['blob']
1602,zombie,['zombie']
1603,priest,['priest']
1604,praying mantis,['praying mantis']
1605,bow,['bow']
1606,s,There is no text provided in the query. Please provide the partial transcript of the description of the image so that I can assist you further.
1607,"the one which looks like it has 2 legs, and a beak pointing down to the left","['it has 2 legs', 'a beak pointing down to the left']"
1608,"mainly one blob, with a small tail on the bottom right and a sideways square head","['one blob', 'small tail on the bottom right', 'sideways square head']"
1609,"tall rectangle with tail at bottom left, sideways square head, box coming out of left side","['tall rectangle with tail at bottom left', 'sideways square head', 'box coming out of left side']"
1610,"looks like a bird, parallelogram with two arms","['a bird', 'parallelogram with two arms']"
1611,"rectangle with tail on bottom right, and arm coming out of body on top right, sideways square head","['rectangle with tail on bottom right', 'arm coming out of body on top right', 'sideways square head']"
1612,"zig zag shaped body, with sideways head, tail out bottom left, arm out top right","['zig zag shaped body', 'sideways head', 'tail out bottom left', 'arm out top right']"
1613,"looks like a person sitting down, looking left, has feet and knees pointing left","['a person sitting down, looking left, has feet and knees pointing left']"
1614,"mess of shapes, small triangle at bottom left, two triangles on top of base","['mess of shapes', 'small triangle at bottom left', 'two triangles on top of base']"
1615,"long shape on base with small triangle going out bottom right, then many small triangle stacked on top, with head going out top left","['long shape on base with small triangle going out bottom right', 'many small triangle stacked on top', 'head going out top left']"
1616,"person standing on one left, looking left, with small triangle tail, and pointy arms","['person standing on one left', 'looking left', 'small triangle tail', 'pointy arms']"
1617,"person sat looking right, has triangle ears like a rabbit","['person sat looking right', 'triangle ears like a rabbit']"
1618,"only image we haven't had yet, triangle base, with a few other triangles, then a sideways square head, has arm pointing out right","['triangle base', 'a few other triangles', 'sideways square head', 'arm pointing out right']"
1619,bird,['bird']
1620,"rectangle tall body with box on left, point pointing left from box","['rectangle tall body with box on left', 'point pointing left from box']"
1621,rabbit ears,['rabbit ears']
1622,"rectangle body with small tail at bottom right, little arm at top left, top right even sorry for the arm","['rectangle body with small tail at bottom right', 'little arm at top left', 'top right even sorry for the arm']"
1623,"triangle base with many other triangles stacked on top, last image last round","['triangle base with many other triangles stacked on top', 'last image last round']"
1624,"person looking left, with feet and legs pointing left","['person looking left, with feet and legs pointing left']"
1625,"long base with many small triangles stacked on top, small tail out bottom right","['long base with many small triangles stacked on top', 'small tail out bottom right']"
1626,person on one leg,['person on one leg']
1627,zig zag body,['zig zag body']
1628,"base with two triangles and a square balanced on top, small tail out bottom left","['base with two triangles and a square balanced on top', 'small tail out bottom left']"
1629,person with two legs and a beak pointing down left,['person with two legs and a beak pointing down left']
1630,"tall body with small tail out bottom right, looks a bit like a penguin","['tall body with small tail out bottom right, looks a bit like a penguin']"
1631,"rectangle body with tail out bottom right, and arm out top right","['rectangle body with tail out bottom right', 'arm out top right']"
1632,zigzag body,['zigzag body']
1633,tall body with box out left,['tall body with box out left']
1634,penguin,['penguin']
1635,"bird, parallelogram body","['bird', 'parallelogram body']"
1636,"triangle base with other shapes on top, i'm going to say it looks like a seal balancing a ball on its nose","['triangle base with other shapes on top', 'a seal balancing a ball on its nose']"
1637,"long base with tail out bottom right, a few triangles making a neck and then a square going out left","['long base with tail out bottom right', 'a few triangles making a neck', 'a square going out left']"
1638,"person with two legs, beak going down left","['person with two legs, beak going down left']"
1639,rabbit ears,['rabbit ears']
1640,"person on one leg, looking left","['person on one leg, looking left']"
1641,"small tail out bottom left, two triangles and then a square on base, jumble of shapes","['small tail out bottom left', 'two triangles', 'a square on base', 'jumble of shapes']"
1642,person sat down,['person sat down']
1643,rectangle with box out left,['rectangle with box out left']
1644,penguin,['penguin']
1645,bird,['bird']
1646,"two triangles on base, with square on top, tail out bottom left","['two triangles on base', 'square on top', 'tail out bottom left']"
1647,seal with ball on nose,['seal with ball on nose']
1648,"laying down giraffe, triangle neck with square off left, small triangle tail out bottom right","['laying down giraffe', 'triangle neck with square off left', 'small triangle tail out bottom right']"
1649,"person sitting, looking left","['person sitting, looking left']"
1650,zigzag person,['zigzag person']
1651,person on one leg,['person on one leg']
1652,rabbit ears,['rabbit ears']
1653,square body with small tail bottom right,['square body with small tail bottom right']
1654,person with two legs,['person with two legs']
1655,tall body with box on left,['tall body with box on left']
1656,"person with two legs, beak","['person with two legs, beak']"
1657,"person sat down, looking left","['person sat down, looking left']"
1658,penguin,['penguin']
1659,"laying down giraffe, tall neck","['laying down giraffe', 'tall neck']"
1660,"square body, tail on bottom right","['square body', 'tail on bottom right']"
1661,rabbit ears,['rabbit ears']
1662,"two triangles on base, with square on top, small tail on bottom left","['two triangles on base', 'square on top', 'small tail on bottom left']"
1663,seal with ball on nose,['seal with ball on nose']
1664,"person on one leg, looking left","['person on one leg, looking left']"
1665,bird,['bird']
1666,zigzag body,['zigzag body']
1667,rabbit ears,['rabbit ears']
1668,laying down giraffe,['laying down giraffe']
1669,zigzag body,['zigzag body']
1670,penguin,['penguin']
1671,square body,['square body']
1672,"two triangles on base, with square on top","['two triangles on base', 'square on top']"
1673,seal with ball on nose,['seal with ball on nose']
1674,tall body with box on left,['tall body with box on left']
1675,bird,['bird']
1676,"person sat, looking left","['person sat, looking left']"
1677,"person with two legs, beak","['person with two legs, beak']"
1678,person stood on one leg,['person stood on one leg']
1679,a square at the top with the body diagonally facing north west,['a square at the top with the body diagonally facing north west']
1680,a square head and it looks like the body is on their knees facing diagonally to the right,"['a square head', 'the body is on their knees facing diagonally to the right']"
1681,a side profile facing left with the head tilted back,['a side profile facing left with the head tilted back']
1682,facing to the left with a leg stretched out and arms stretched out,"['facing to the left', 'leg stretched out', 'arms stretched out']"
1683,"a figure on their knees with one hand up and one down facing left, facing right, not left","['a figure on their knees with one hand up and one down facing left, facing right, not left']"
1684,a figure on their knees reading facing slightly to the right at a diagonal,['a figure on their knees reading facing slightly to the right at a diagonal']
1685,someone standing up facing left reading,['someone standing up facing left reading']
1686,someone sitting facing right with 2 triangles on their head,['someone sitting facing right with 2 triangles on their head']
1687,"a block facing forwards with a square head and sloping shoulders, facing face on or to the right potentially","['a block facing forwards with a square head and sloping shoulders, facing face on or to the right potentially']"
1688,a square head facing forward with a straight flat shoulder,['a square head facing forward with a straight flat shoulder']
1689,facing slightly diagonally to the right on their knees reading only one square on the top,"['facing slightly diagonally to the right', 'on their knees', 'reading only one square on the top']"
1690,someone sitting with their knees up and head down facing left,['someone sitting with their knees up and head down facing left']
1691,facing left standing up looking ahead holding something,"['facing left', 'standing up', 'looking ahead', 'holding something']"
1692,kneeling down not holding anything with hands down facing diagonally right,"['kneeling down', 'not holding anything', 'with hands down', 'facing diagonally right']"
1693,a square head on a flat straight body,['a square head on a flat straight body']
1694,someone with one leg up and one down and arms out facing left,['someone with one leg up and one down and arms out facing left']
1695,someone sitting with their head down facing right with 2 triangles on their head,['someone sitting with their head down facing right with 2 triangles on their head']
1696,someone kneeling with their arms stretched facing diagonally right a white patch next to their arm,"['someone kneeling with their arms stretched facing diagonally right', 'a white patch next to their arm']"
1697,someone sitting facing left with their head down,['someone sitting facing left with their head down']
1698,knees on the floor facing right with head back and one arm up and one down,['knees on the floor facing right with head back and one arm up and one down']
1699,"someone kneeling facing right with a book in their hand, only one square on top, slightly bent","['someone kneeling facing right with a book in their hand, only one square on top, slightly bent']"
1700,arms up in the air leaning diagonally to the left,['arms up in the air leaning diagonally to the left']
1701,facing left arms up one foot up and head leaning back,"['facing left', 'arms up', 'one foot up', 'head leaning back']"
1702,facing right completely kneeling reading,"['facing right', 'completely kneeling', 'reading']"
1703,legs lying on the ground facing right head back one arm up and one down,"['legs lying on the ground facing right', 'head back', 'one arm up', 'one down']"
1704,leaning left arms up in the air,['leaning left arms up in the air']
1705,kneeling facing diagonally right only a square head and block body no arms,"['kneeling facing diagonally right', 'only a square head and block body', 'no arms']"
1706,slightly bent legs facing right looking at a book,['slightly bent legs facing right looking at a book']
1707,"sitting on the floor facing right with head down and 2 triangles on e, head","['sitting on the floor facing right with head down and 2 triangles on e, head']"
1708,one leg up and one down arms out facing left,"['one leg up and one down', 'arms out facing left']"
1709,"kneeling fully reading facing right two square o, squares on body","['kneeling fully reading facing right', 'two square o', 'squares on body']"
1710,standing up facing left reading standing straight,['standing up facing left reading standing straight']
1711,kneeling with arms stretched out facing diagonally right,['kneeling with arms stretched out facing diagonally right']
1712,"a flat neck body with a square on top, one arm out","['a flat neck body with a square on top', 'one arm out']"
1713,knees up facing left head down,"['knees up facing left', 'head down']"
1714,one foot up one on the ground head back with arms up facing left,"['one foot up', 'one on the ground', 'head back', 'arms up', 'facing left']"
1715,facing left looking left with a book,"['facing left', 'looking left', 'with a book']"
1716,sitting down facing right right with head and 2 triangles on their head,"['sitting down facing right', 'head and 2 triangles on their head']"
1717,arms up leaning diagonally left,['arms up leaning diagonally left']
1718,kneeling down block body no arms facing diagonally right,"['kneeling down', 'block body', 'no arms', 'facing diagonally right']"
1719,kneeling down fully facing right reading,['kneeling down fully facing right reading']
1720,facing left head back one leg up and one down,"['facing left', 'head back', 'one leg up', 'one down']"
1721,one leg up pointing back one on the floor ams stretched facing left,"['one leg up pointing back', 'one on the floor', 'ams stretched', 'facing left']"
1722,legs laid on the ground one arm up and one down and head back facing right,"['legs laid on the ground', 'one arm up and one down', 'head back facing right']"
1723,knees slightly bent reading facing right,"['knees slightly bent', 'reading', 'facing right']"
1724,kneeling facing diagonally right with arms outstretched white patch next to arm,"['kneeling facing diagonally right', 'arms outstretched', 'white patch next to arm']"
1725,one arm stretched right one square head and block body,"['one arm stretched right', 'one square head', 'block body']"
1726,knees up facing left head down sitting down,"['knees up facing left', 'head down sitting down']"
1727,sitting down facing right with head down and 2 triangles on their head,['sitting down facing right with head down and 2 triangles on their head']
1728,knees up facing left head down sitting down,"['knees up facing left', 'head down sitting down']"
1729,one arm stretched to the right with flat shoulders and square head,['one arm stretched to the right with flat shoulders and square head']
1730,legs laid out with head back facing right one arm up and one down,"['legs laid out with head back facing right', 'one arm up and one down']"
1731,kneeling down no arms there facing diagonally right,"['kneeling down', 'no arms there', 'facing diagonally right']"
1732,arms stretched up leaning diagonally left,['arms stretched up leaning diagonally left']
1733,one leg up and one down with arms stretched forwards to the left,['one leg up and one down with arms stretched forwards to the left']
1734,standing up facing left with a book,['standing up facing left with a book']
1735,slightly bent legs facing right reading,['slightly bent legs facing right']
1736,fully kneeling facing right reading,['fully kneeling facing right reading']
1737,kneeling with arms outstretched facing diagonally right,['kneeling with arms outstretched facing diagonally right']
1738,one foot up and one down head leaning back with arms up facing left,"['one foot up and one down', 'head leaning back', 'arms up', 'facing left']"
1739,slightly kneeling facing right reading,['slightly kneeling facing right reading']
1740,one foot down one foot out behind arms outstretched facing left,"['one foot down', 'one foot out behind', 'arms outstretched', 'facing left']"
1741,one foot down one slightly up head leaning back facing left,"['one foot down', 'one slightly up', 'head leaning back', 'facing left']"
1742,kneeling with arms outstretched facing diagonally right with white patch next to arm,['kneeling with arms outstretched facing diagonally right with white patch next to arm']
1743,block body no arms out with square head,"['block body', 'no arms out', 'square head']"
1744,standing straight facing left holding a book,['standing straight facing left holding a book']
1745,legs laid out on the floor with one arm up and one down and head back facing right,"['legs laid out on the floor', 'one arm up and one down', 'head back facing right']"
1746,flat neck with an arm outstretched to the right,['flat neck with an arm outstretched to the right']
1747,sitting down legs bent up with head bent down facing left,"['sitting down', 'legs bent up', 'head bent down', 'facing left']"
1748,kneeling down facing diagonally right reading,['kneeling down facing diagonally right reading']
1749,sitting down facing right with 2 triangles on head,['sitting down facing right with 2 triangles on head']
1750,arms both up leaning diagonally left,['arms both up leaning diagonally left']
1751,They are kneeling with their head down,['They are kneeling with their head down']
1752,Their legs are to the left and their head is on a slight angle,"['Their legs are to the left', 'their head is on a slight angle']"
1753,they are almost completely straight except the bottom right,['almost completely straight except the bottom right']
1754,their right foot is up and the other is on the floor,['their right foot is up and the other is on the floor']
1755,this one looks like the preacher giving his sermon,['the preacher giving his sermon']
1756,"this one is kneeling and facing to the right with his head straight up, a bend straight upward on the left","['kneeling and facing to the right with his head straight up', 'a bend straight upward on the left']"
1757,this one has the most squarish shape out of all of them,['the most squarish shape']
1758,"this one's head straight up, knees bent on the right","['head straight up, knees bent on the right']"
1759,"this one is sitting on the floor and facing left, head slightly bent down, foot is out","['sitting on the floor and facing left', 'head slightly bent down', 'foot is out']"
1760,this one's upper body looks like he's about to fall over,['upper body looks like he\'s about to fall over']
