,text,gpt_out
442,"looks like a lady sitting down praying or has her hands out, as if she's going to accept something, or begging, looking upwards, like he has a hat that's fallen down off her head","['a lady sitting down praying or has her hands out', 'as if she's going to accept something, or begging', 'looking upwards', 'he has a hat that's fallen down off her head']"
443,"looks like he's about to stomp on a beetle, or some insect, looking down with a pointy nose","['he's about to stomp on a beetle', 'looking down with a pointy nose']"
444,"sitting down with knees bent, facing left","['sitting down with knees bent, facing left']"
445,looks like they are ice skating,['they are ice skating']
446,"looks like a scary witch almost floating, arms pointed right, knees bent, witch on a broom floating","['scary witch almost floating', 'arms pointed right', 'knees bent', 'witch on a broom floating']"
447,"looks like a seal with head facing left, one arm high up, one arm low, exactly like a seal posing","['a seal with head facing left', 'one arm high up', 'one arm low', 'exactly like a seal posing']"
448,"looks like a person dressed as a priest handing communion, facing right","['a person dressed as a priest handing communion, facing right']"
449,"triangle head with straight back, and straight shoulder, diamond head sorry, straight back and small triangle shape at the bottom","['triangle head with straight back', 'straight shoulder', 'diamond head sorry', 'straight back and small triangle shape at the bottom']"
450,"interesting two triangle hat, square head, looks like they're sitting facing right","['interesting two triangle hat', 'square head', ""looks like they're sitting facing right""]"
451,"looks like a ghost floating, both hands in the air, or also someone praying with hands in air","['a ghost floating', 'both hands in the air', 'someone praying with hands in air']"
452,priest facing left,['priest facing left']
453,"one leg down looks like they're hopping, with square thing on their back, facing left ,head down","['one leg down', 'looks like they\'re hopping', 'square thing on their back', 'facing left', 'head down']"
454,"looks like a woman with a ponytail sitting down, facing left, triangle shape looks like her hands in prayer or asking for something","['a woman with a ponytail sitting down, facing left', 'triangle shape looks like her hands in prayer or asking for something']"
455,"diamond head and weird body with small triangle at the bottom, triangle shaped shoulder, no hands","['diamond head', 'weird body with small triangle at the bottom', 'triangle shaped shoulder', 'no hands']"
456,"the picture looks like a man squatting, with his arms poking out on the right","['a man squatting', 'his arms poking out on the right']"
457,a person standing on one leg with their front arched over to the left,['a person standing on one leg with their front arched over to the left']
458,"a person leaning over to the left whilst facing forward, both legs joined together","['a person leaning over to the left whilst facing forward, both legs joined together']"
459,"A person sitting down with their knees bent, facing to the left","['A person sitting down with their knees bent, facing to the left']"
460,"A human bunny rabbit (ears)!, facing to the right sitting down","['A human bunny rabbit (ears)!', 'facing to the right sitting down']"
461,A person kneeling in a stereotypical praying sort of position (IDK!) facing to the right,['A person kneeling in a stereotypical praying sort of position facing to the right']
462,"A person doing the splits, head facing back one leg extended to the right and the left leg on the floor","['A person doing the splits', 'head facing back', 'one leg extended to the right', 'the left leg on the floor']"
463,"A person walking like a zombie, head held back, to the right arms extended outwards to the left","['A person walking like a zombie, head held back, to the right arms extended outwards to the left']"
464,"A squashed person, only one arm and leg visible, pointing out to the right Stood up but squashed","['A squashed person', 'only one arm and leg visible', 'pointing out to the right', 'Stood up but squashed']"
465,"A person holding a book, body pointing to the left Arms extended to the left","['A person holding a book', 'body pointing to the left', 'Arms extended to the left']"
466,"A person kneeling on both legs, with both arms visible and extended out below the head, facing to the right","['A person kneeling on both legs, with both arms visible and extended out below the head, facing to the right']"
467,Similar to the other squashed person But facing fully forward with no arms visible and only partial legs Sat down (partial) legs pointing to the right,"['facing fully forward', 'no arms visible', 'only partial legs', 'Sat down (partial) legs pointing to the right']"
468,"squashed person, right hand and right foot visible","['squashed person', 'right hand and right foot visible']"
469,looks like they are shrugging no legs slanted to left,['shrugging no legs slanted to left']
470,"kneeling facing right , looks like they have pointy tail on the left","['kneeling facing right', 'looks like they have pointy tail on the left']"
471,"facing left, square under the arm, pointy foot on the left","['facing left', 'square under the arm', 'pointy foot on the left']"
472,"squashed, only a pointy foot to the right visible","['squashed', 'only a pointy foot to the right visible']"
473,"sitting down facing left no arms, one leg","['sitting down facing left', 'no arms', 'one leg']"
474,bunny ears,['bunny ears']
475,"facing left, arms behind back like they are sliding skiing","['facing left', 'arms behind back like they are sliding skiing']"
476,"has a beak facing left, on one foot","['has a beak facing left, on one foot']"
477,"both arms left, leaning left, on one foot","['both arms left', 'leaning left', 'on one foot']"
478,"facing right, one arm (pointy)","['facing right', 'one arm (pointy)']"
479,"kneeling, facing right, arms are both out like wings, WINGS","['kneeling', 'facing right', 'arms are both out like wings', 'WINGS']"
480,The picture looks like a man holding a bowl to his right (your left),['a man holding a bowl to his right']
481,The picture looks like an armless man kneeling,['an armless man kneeling']
482,The picture looks like a man lifting his leg in front of himself,['a man lifting his leg in front of himself']
483,"The picture looks like a man sitting down with his hands on his knees, You know when you sit down, knees up and grab your knees",['a man sitting down with his hands on his knees']
484,Looks like a mouse with one square ear and one triangle ear,['a mouse with one square ear and one triangle ear']
485,"Looks like a chicken with a big mouth, Small tail big mouth","['a chicken with a big mouth', 'Small tail big mouth']"
486,Looks like a kneeling man with a bowl in his hand looking to your right,['a kneeling man with a bowl in his hand looking to your right']
487,Looks like a large man pointing to your right,['a large man pointing to your right']
488,Looks like a man falling backwards with his arms in the air,['a man falling backwards with his arms in the air']
489,"Looks like a house with like solar panels or something on the roof, Bottom looks a bit like a roof, There are two square panels on it","['a house with like solar panels or something on the roof', 'Bottom looks a bit like a roof', 'There are two square panels on it']"
490,"Looks like a rabbit sitting looking to your left, Like a rabbit sitting against a wall, Head leaning a bit forwards","['a rabbit sitting looking to your left', 'a rabbit sitting against a wall', 'Head leaning a bit forwards']"
491,"Man with a bowl in his hands slightly bending his knees looking to your left, Right","['Man with a bowl in his hands slightly bending his knees looking to your left, Right']"
492,It is a man kneeling to the right Looks like he is reading a book,"['a man kneeling to the right', 'he is reading a book']"
493,"It looks like a man with one leg back, and one forward His head is slightly tilted back and his arm is up","['a man with one leg back', 'one forward', 'His head is slightly tilted back', 'his arm is up']"
494,"It is the only figure that seems to have neither arms nor legs, Square head without arms or legs","['the only figure that seems to have neither arms nor legs', 'Square head without arms or legs']"
495,It looks like a person leaning forward with both arms outstretched He is standing on one leg and the other leg is raised behind him,"['a person leaning forward with both arms outstretched', 'standing on one leg', 'the other leg is raised behind him']"
496,It looks like a person sitting with their legs slightly stretched to the left,['a person sitting with their legs slightly stretched to the left']
497,"It looks like a person kneeling with their arms up As if imploring something, It looks like a person kneeling begging or asking for something with their arms stretched up","['a person kneeling with their arms up', 'a person kneeling begging or asking for something with their arms stretched up']"
498,it appears to be a person with no legs falling forward to the left with their arms up,['a person with no legs falling forward to the left with their arms up']
499,"She appears to be a slim woman, kneeling and holding something in her hands She is kneeling with her knees to the right","['a slim woman', 'kneeling and holding something in her hands', 'kneeling with her knees to the right']"
500,He appears to be a very fat man with only one arm pointing to the right,"['a very fat man', 'only one arm pointing to the right']"
501,It appears to be a rabbit with a square head and 2 triangles for ears He is lying back looking to the right,"['a rabbit with a square head', '2 triangles for ears', 'lying back', 'looking to the right']"
502,It appears to be a priest with something in his hands looking to the left The priest is standing straight looking to the left,"['a priest with something in his hands looking to the left', 'The priest is standing straight looking to the left']"
503,"Ok this looks funny to me He is a small human, with a chicken face and 1 wing He is looking to the left direction He is looking down at his raised right foot","['He is a small human', 'with a chicken face', '1 wing', 'He is looking to the left direction', 'He is looking down at his raised right foot']"
504,It looks like a man flying Two arms wide open Square head,"['a man flying', 'Two arms wide open', 'Square head']"
505,A man kneeling to his right with a bowl in his hands Legs are together and bent,"['A man kneeling to his right with a bowl in his hands', 'Legs are together and bent']"
506,"Small head leaning to the left Both arms to the left; and one leg straight down and one behind him, It kind of looks like a pacman mouth","['Small head leaning to the left', 'Both arms to the left', 'one leg straight down and one behind him', 'It kind of looks like a pacman mouth']"
507,Fat man with arm to the right His head is square and shoulders are completely level,"['Fat man with arm to the right', 'His head is square and shoulders are completely level']"
508,"man leaning to the left It looks like he is reading a book His knees are 45% degrees, He is sitting down","['man leaning to the left', 'he is reading a book', 'His knees are 45% degrees', 'He is sitting down']"
509,It looks like a mouse looking up,['a mouse looking up']
510,"looks like a man dancing he is facing towards the left with one leg out and one leg straight down, His face is triangle shaped like a bird","['a man dancing', 'facing towards the left with one leg out and one leg straight down', 'His face is triangle shaped like a bird']"
511,He has no arms Legs sticking out to the right,"['He has no arms', 'Legs sticking out to the right']"
512,"He is holding a bowl and looking left, It looks like he is holding a pot","['He is holding a bowl and looking left', 'It looks like he is holding a pot']"
513,"This one is a weird shape It reminds me of a praying mantis, It has one arm facing up, and one facing down, Square head","['weird shape', 'praying mantis', 'one arm facing up', 'one facing down', 'Square head']"
514,"This one has ears like a rabbit It is sitting down with back straight, knees are slanted","['ears like a rabbit', 'sitting down with back straight', 'knees are slanted']"
515,"It looks like a woman wearing a dress, Holding something to the right, Square head like a diamond","['a woman wearing a dress', 'Holding something to the right', 'Square head like a diamond']"
516,"arms out guy, nolegs","['arms out guy', 'nolegs']"
517,"facing left priest holding a bowl, same as before",['facing left priest holding a bowl']
518,"facing left knees on the ground square head, triangle arms, looks to me like a person looking down at her arms and she is wearing something with a hood","['facing left', 'knees on the ground', 'square head', 'triangle arms', 'looks to me like a person looking down at her arms', 'she is wearing something with a hood']"
519,"the only one that doesn't look like a person, has no arms no legs no body, kind of looks like a windmill","['has no arms no legs no body', 'kind of looks like a windmill']"
520,"man facing left knees bent and it doesn't show his arms, sitting down","['man facing left', 'knees bent', ""doesn't show his arms"", 'sitting down']"
521,"fat man, facing left, one arm out pointing","['fat man', 'facing left', 'one arm out pointing']"
522,facing right knees on the ground holding a bowl,"['facing right', 'knees on the ground', 'holding a bowl']"
523,"facing left knees on ground no arms, looks like they're praying with their arms to their side","['facing left', 'knees on ground', 'no arms', 'looks like they're praying with their arms to their side']"
524,"man facing left bending over left, and farting a perfect triangle, or i guess you can say one leg on the ground the other straight behind him","['man facing left bending over left', 'farting a perfect triangle', 'one leg on the ground the other straight behind him']"
525,"the chicken man looking at his foot, if everyone always puts a green check we can repeat",['the chicken man looking at his foot']
526,facing right knees bent slightly holding a bowl,"['facing right', 'knees bent slightly', 'holding a bowl']"
527,"an indian sitting on the ground knees up facing right, with 2 triangles as a headdress, or square head 2 triangle ears","['an indian sitting on the ground knees up facing right', 'with 2 triangles as a headdress', 'or square head 2 triangle ears']"
528,man standing on one leg with the other behind him arms stretched to the left,['man standing on one leg with the other behind him arms stretched to the left']
529,"man partially kneeling to the right, holding a bowl","['man partially kneeling to the right, holding a bowl']"
530,the really funky looking one It doesn't really look like anything,['the really funky looking one']
531,the fat man with one arm pointed to the right,['the fat man with one arm pointed to the right']
532,"the person with the diamond head and two arms outstretched, up","['the person with the diamond head and two arms outstretched, up']"
533,"the little mouse, square ear and a triangle ear","['the little mouse', 'square ear', 'triangle ear']"
534,the guy looking down at his foot with a square on his back,['the guy looking down at his foot with a square on his back']
535,the priest with a bowl facing left,['the priest with a bowl facing left']
536,"the man sitting down with his knees bent, facing left, no arms","['the man sitting down with his knees bent, facing left, no arms']"
537,"the guy who is just a body and head, his body is shaped like a bean, just a head and a body","['the guy who is just a body and head', 'his body is shaped like a bean', 'just a head and a body']"
538,the rabbit sitting against a wall facing your right,['the rabbit sitting against a wall facing your right']
539,"the mouse, square ear and triangle ear","['the mouse', 'square ear', 'triangle ear']"
540,rabbit looking down to right,['rabbit looking down to right']
541,"strange one, arm to right one up and one down",['arm to right one up and one down']
542,"chicken looking down with square on head, one leg down and one up to the right, left sorry","['chicken looking down with square on head', 'one leg down and one up to the right']"
543,"person kneeling down and praying to the right with spike on back, praying, spike is to the left, they are proper kneeling not half","['person kneeling down and praying to the right with spike on back', 'praying', 'spike is to the left', 'they are proper kneeling not half']"
544,"legs out in front to the left, head tilted down, body sitting down","['legs out in front to the left', 'head tilted down', 'body sitting down']"
545,"person falling with arms no legs, arms out wide","['person falling with arms no legs, arms out wide']"
546,"pacman face, square on head, one leg down and one out to the right","['pacman face', 'square on head', 'one leg down and one out to the right']"
547,"person crouching with bowl to the right, your right","['person crouching with bowl to the right, your right']"
548,square body with one arm pointing right,['square body with one arm pointing right']
549,"person holding bowl to the left, stood up, to your left",['person holding bowl to the left']
550,Person kneeling down with no arms or arms at side facing your right,['Person kneeling down with no arms or arms at side facing your right']
551,The one that looks like it is facing up with the diamond at the top and the shape looking like a rectangle with arms out,"['facing up with the diamond at the top', 'shape looking like a rectangle with arms out']"
552,"The diamond at the top, looks like the""person"" is facing to the left Short legs an looks like begging","['The diamond at the top', 'looks like the ""person"" is facing to the left', 'Short legs and looks like begging']"
553,The one with two triangles facing left under the diamond,['two triangles facing left under the diamond']
554,the one where it looks like the person is sitting with knees up facing left,['the person is sitting with knees up facing left']
555,"The one where the person looks like they are begging with feet up and arms out - facing to the right Pointed triangle at the bottom, top left","['the person looks like they are begging with feet up and arms out - facing to the right', 'Pointed triangle at the bottom, top left']"
556,"the ones where it looks like he arms are in the air, slanted to the left","['he arms are in the air, slanted to the left']"
557,the one where there's all triangles together 2 triangles at the top linking into the diamond,"['all triangles together', '2 triangles at the top linking into the diamond']"
558,"diamond at the top, two triangles underneath","['diamond at the top', 'two triangles underneath']"
559,"the weirdest shaped one diamond looks almost like a square and 2 triangles pointed backwards, main image faced to the left","['the weirdest shaped one diamond looks almost like a square and 2 triangles pointed backwards, main image faced to the left']"
560,the one that looks like begging facing to the right no triangle up,['the one that looks like begging facing to the right no triangle up']
561,"the one that looks like its a dinosaur standing, feet on the ground, diamond to the right of the picture","['a dinosaur standing', 'feet on the ground', 'diamond to the right of the picture']"
562,"the one that looks like one diamond then a triangle top and an oblong and a triangle faced to the right on the right, a long triangle","['one diamond', 'triangle top', 'oblong', 'triangle faced to the right on the right', 'long triangle']"
563,"triangle top, triangle arm to right, zig zag body looking like the persons crouching, stance is facing right","['triangle top', 'triangle arm to right', 'zig zag body looking like the persons crouching', 'stance is facing right']"
564,"diamond top, almost diamond neck, triangle arm pointing right, looks to be kneeling and feet under to the left forming a triangle","['diamond top', 'almost diamond neck', 'triangle arm pointing right', 'looks to be kneeling', 'feet under to the left forming a triangle']"
565,"diamond top, triangle neck, rectangular body, arm facing to left which looks like a square with a lip that points to left, foot to left that is triangle, person appears to be standing, straight up","['diamond top', 'triangle neck', 'rectangular body', 'arm facing to left which looks like a square with a lip that points to left', 'foot to left that is triangle', 'person appears to be standing', 'straight up']"
566,"diamond top slight slanted, arms go to both sides with both being triangle, looks to be kneeling, foot is triangle off to the left, the arms that are triangle the one on left is completely connected to body, the one on right is barely connected","['diamond top slight slanted', 'arms go to both sides with both being triangle', 'looks to be kneeling', 'foot is triangle off to the left', 'the arms that are triangle the one on left is completely connected to body', 'the one on right is barely connected']"
567,"diamond top, triangle neck on top of rectangle body, no arms, no real feet, body kind of sways to the right tho, neck* lol","['diamond top', 'triangle neck on top of rectangle body', 'no arms', 'no real feet', 'body kind of sways to the right tho']"
568,"the only picture that looks like it has bunny ears more square head based on position, sitting, with no visible arms, the only picture with triangles above the head","['it has bunny ears more square head based on position', 'sitting', 'with no visible arms', 'triangles above the head']"
569,"diamond head slight tilted, not much tho Body swaying to the left, almost looks like falling, arms on both sides that are more diamond shaped no legs almost looks like trying to catch a football","['diamond head slight tilted', 'Body swaying to the left, almost looks like falling', 'arms on both sides that are more diamond shaped', 'no legs', 'almost looks like trying to catch a football']"
570,"diamond head with a pretty good tilt to it almost making it square, only picture that it looks like the person is sitting on a curb facing to the left, no arms, feet extended, only picture that has a somewhat defined shoe","['diamond head with a pretty good tilt to it almost making it square', 'person is sitting on a curb facing to the left', 'no arms', 'feet extended', 'somewhat defined shoe']"
571,"diamond head, double triangle underneath, balancing on one foot with other foot extended out to the right the double triangle in this one could be counted as two arms facing left","['diamond head', 'double triangle underneath', 'balancing on one foot with other foot extended out to the right', 'the double triangle in this one could be counted as two arms facing left']"
572,"more square looking head looks like it's falling off the body, the only head that hanging over the body to right, standing up, one foot kicked out to left","['more square looking head', ""it's falling off the body"", 'the only head that hanging over the body to right', 'standing up', 'one foot kicked out to left']"
573,"perfect upright diamond head, body to the left has perfect 90 degree edges, to the right has triangle arm and triangle foot, is standing up, the only picture that the left side of the body is very rectangular","['perfect upright diamond head', 'body to the left has perfect 90 degree edges', 'to the right has triangle arm and triangle foot', 'is standing up', 'the only picture that the left side of the body is very rectangular']"
574,"more square looking head, arm is triangular and about head level to the right, slim body, large back foot to the left, small triangle foot to the right looks like the person is doing a martial arts pose or move","['more square looking head', 'arm is triangular and about head level to the right', 'slim body', 'large back foot to the left', 'small triangle foot to the right', 'looks like the person is doing a martial arts pose or move']"
575,"Diamond head, two triangles underneath it Has little triangle tail on the bottom left, Looks like might be sitting down","['Diamond head', 'two triangles underneath it', 'little triangle tail on the bottom left', 'might be sitting down']"
576,"Diamond head, two triangles facing left, with triangle tail sticking out to the right Looks like a maid bending over to the left","['Diamond head', 'two triangles facing left', 'triangle tail sticking out to the right', 'maid bending over to the left']"
577,"Person facing to the right, with knees bent, no arms, but might be sitting at a desk","['Person facing to the right, with knees bent, no arms, but might be sitting at a desk']"
578,"The one with two triangles above the diamond head, Sitting person facing the right","['two triangles above the diamond head', 'Sitting person facing the right']"
579,"Diamond head, partial diamond neck, person is facing to the right, with triangle sticking out to the right, Has a leg or something sticking to the left, Might be kneeling and has feet behind him on the left","['Diamond head', 'partial diamond neck', 'person is facing to the right', 'triangle sticking out to the right', 'Has a leg or something sticking to the left', 'Might be kneeling', 'feet behind him on the left']"
580,"Person facing left, with one foot in the air, head split in half, Has half a trapezoid on the left side of the head, and diamond on the right side of the head, Looks kinda like bigfoot","['Person facing left, with one foot in the air', 'head split in half', 'Has half a trapezoid on the left side of the head', 'diamond on the right side of the head', 'Looks kinda like bigfoot']"
581,"Person facing to the left, sitting in bean bag chair, with knees facing up, Well defined feet","['Person facing to the left', 'sitting in bean bag chair', 'with knees facing up', 'Well defined feet']"
582,"Diamond head, person is standing facing to the left, holding a bucket or bowl of water that has a lip on the top edge","['Diamond head', 'person is standing facing to the left', 'holding a bucket or bowl of water that has a lip on the top edge']"
583,"Person leaning to the left, body is very slanted, with long diamond hands No legs","['Person leaning to the left', 'body is very slanted', 'with long diamond hands', 'No legs']"
584,"Looks like a person meditating, with legs tucked in that you can't really see Doesn't have any arms Torso is sort of an oval shape","['a person meditating', 'legs tucked in', ""you can't really see"", ""Doesn't have any arms"", 'Torso is sort of an oval shape']"
585,"It's a person facing to the right, and their back is made up of only 90 degree right angles, Very broad shoulders","['a person facing to the right', 'their back is made up of only 90 degree right angles', 'Very broad shoulders']"
586,"So this one has a square-ish head, not so much a diamond But it's hanging off to the left The person is sitting facing left, and has an arm extended behind them to hold themself up, On the right side of their head there is a triangle, Pretty long neck with a sharp adam's apple, Only one with a bump on their neck","['a square-ish head', 'hanging off to the left', 'sitting facing left', 'an arm extended behind them to hold themself up', 'On the right side of their head there is a triangle', 'Pretty long neck with a sharp adam\'s apple', 'Only one with a bump on their neck']"
587,"90 degree back, diamond head, facing right","['90 degree back', 'diamond head', 'facing right']"
588,"Slanted to the left, arms both extended as if they are trying to catch a ball, trapezoid body","['Slanted to the left', 'arms both extended as if they are trying to catch a ball', 'trapezoid body']"
589,"Facing left, head tilted slightly down, well defined foot, No apparent arms, Sitting","['Facing left', 'head tilted slightly down', 'well defined foot', 'No apparent arms', 'Sitting']"
590,"Crouched facing to the right, arms out as if begging","['Crouched facing to the right, arms out as if begging']"
591,"Almost square head, facing left with one leg in the air, Strange trapezoid-ish arm held up in the air, Head tilted back","['Almost square head, facing left with one leg in the air', 'Strange trapezoid-ish arm held up in the air', 'Head tilted back']"
592,"Facing right, no arms, diamond head with triangle neck and rectangle body","['Facing right', 'no arms', 'diamond head with triangle neck', 'rectangle body']"
593,"Facing right, kneeling with hands out extended as if begging, triangle foot is pointing up","['Facing right', 'kneeling with hands out extended as if begging', 'triangle foot is pointing up']"
594,"The only one with rabbit ears, Two triangles above the diamond head","['The only one with rabbit ears', 'Two triangles above the diamond head']"
595,"Facing to the right with a triangle tail Arms extended out to either side as if asking god ""why !""","['Facing to the right with a triangle tail', 'Arms extended out to either side as if asking god ""why !""']"
596,"Long back leg, small triangle front leg It's facing right with its hands in the air, almost like a martial arts pose, Head is nearly a square","['Long back leg', 'small triangle front leg', 'facing right with its hands in the air, almost like a martial arts pose', 'Head is nearly a square']"
597,Standing facing left holding out a tray Diamond head Defined triangle toe on foot,"['Standing facing left', 'holding out a tray', 'Diamond head', 'Defined triangle toe on foot']"
598,"Looks like a figure skater facing left Two triangle arms on the left Small triangle foot hanging in the air on right, One leg is on the ground","['a figure skater facing left', 'Two triangle arms on the left', 'Small triangle foot hanging in the air on right', 'One leg is on the ground']"
599,figure skater facing left,['figure skater facing left']
600,reaching out to catch a football,['reaching out to catch a football']
601,"kneeling facing right, no arms and a rectangle body","['kneeling facing right', 'no arms', 'rectangle body']"
602,"sitting facing left, foot extended","['sitting facing left, foot extended']"
603,"sitting at a desk facing right, kneeling facing right, small triangle to left at bottom","['sitting at a desk facing right', 'kneeling facing right', 'small triangle to left at bottom']"
604,"facing left holding a box, foot triangle on left","['facing left holding a box', 'foot triangle on left']"
605,"rabbit ears sitting down, faced right","['rabbit ears sitting down, faced right']"
606,"diamond head sitting on the body with a flat top and right angle to a flat left side, no arms or legs","['diamond head sitting on the body with a flat top and right angle to a flat left side, no arms or legs']"
607,kneeling to the right with a large triangle behind it as a foot pointing up,"['kneeling to the right', 'a large triangle behind it as a foot pointing up']"
608,"the one with hands up to god asking why, small triangle foot on left","['hands up to god asking why', 'small triangle foot on left']"
609,"martial arts pose, shoveling snow to the left","['martial arts pose', 'shoveling snow to the left']"
610,"the bigfoot shape walking to the left, split head","['the bigfoot shape walking to the left', 'split head']"
611,"facing right, diamond head, holding upside down hat, hat is towards the left, pointed foot to the left, triangle neck","['facing right', 'diamond head', 'holding upside down hat', 'hat is towards the left', 'pointed foot to the left', 'triangle neck']"
612,"bunny ears, facing right","['bunny ears, facing right']"
613,"person asking god why, diamond head, two triangular arms","['diamond head', 'two triangular arms']"
614,"left side is a straight line, diamond head, no arms, pointed triangular foot pointed right, body is almost all rectangular","['left side is a straight line', 'diamond head', 'no arms', 'pointed triangular foot pointed right', 'body is almost all rectangular']"
615,"person sitting down facing left, head down, pointed foot, diamond head, no arms","['person sitting down facing left', 'head down', 'pointed foot', 'diamond head', 'no arms']"
616,"ballet dancer, one foot in air","['ballet dancer', 'one foot in air']"
617,"diamond head, bottom is almost a square, looks like it's squatting at a desk","['diamond head', 'bottom is almost a square', ""looks like it's squatting at a desk""]"
618,"bigfoot, split head","['bigfoot', 'split head']"
619,"person trying to catch a ball, diamond head","['person trying to catch a ball', 'diamond head']"
620,"teacher like person, diamond head, triangular neck, bottom left is a triangle, at a desk","['teacher like person', 'diamond head', 'triangular neck', 'bottom left is a triangle', 'at a desk']"
621,"no arms, diamond head","['no arms', 'diamond head']"
622,"karate person, almost square head","['karate person, almost square head']"
623,"look like a person sitting but facing right, bunny ears","['a person sitting but facing right', 'bunny ears']"
624,likes like square with jagged lines on the right side,['square with jagged lines on the right side']
625,"someone that look like they have there jumping with hands in the air, looks like three hand are being raised up like they are upset","['someone that look like they have there jumping with hands in the air', 'looks like three hand are being raised up like they are upset']"
626,"a square head with what looks like a broken triangle that would be there hands, looks like they are on their knees facing right, facing right looks like they are praying, shoulders look like triangles","['a square head', 'a broken triangle that would be there hands', 'they are on their knees facing right', 'they are praying', 'shoulders look like triangles']"
627,"looks like they are on there knees again this time the 14 sides, has 14 sides, 15",['14 sides']
628,looks like a creature with a pointed nose kicking up in the air and a square on its back,"['a creature with a pointed nose kicking up in the air', 'a square on its back']"
629,looks like someone dancing with back leg in the air,['someone dancing with back leg in the air']
630,"siding position what looks like a turtle shell for a back, sitting, facing left, maybe looks like they are sitting in a bowl","['what looks like a turtle shell for a back', 'sitting', 'facing left', 'looks like they are sitting in a bowl']"
631,"bunny rabbit ears but on is a square sitting position facing left, one, triangle behind it, square upper right of what would be the head, left not right, looks like someone lounging back facing lleft, left","['bunny rabbit ears', 'square sitting position facing left', 'triangle behind it', 'square upper right of what would be the head', 'someone lounging back facing left']"
632,"person standing facing left, looks like they have their hands out to receive or give something","['person standing facing left', 'looks like they have their hands out to receive or give something']"
633,"triangle head no features 12 sides, looks like a simple silhouette, blob no features diamond head, not triangle so sorry","['triangle head no features 12 sides', 'looks like a simple silhouette', 'blob no features diamond head', 'not triangle']"
634,facing right mid squat looks like hand our out to pray or receive something,"['facing right', 'mid squat', 'looks like hand', 'out to pray or receive something']"
635,"Kneeling, Hands like seperate triangle, Facing right, Shoulders like triangle","['Kneeling', 'Hands like separate triangle', 'Facing right', 'Shoulders like triangle']"
636,"Simplest one, Sitting, facing slight right, Can't see arms or legs separately","['Sitting, facing slight right', 'Can't see arms or legs separately']"
637,"Kneeling, facing right, hands out but connected to rest, Feet up at back in triangle","['Kneeling, facing right', 'hands out but connected to rest', 'Feet up at back in triangle']"
638,"Facing left, hands out, standing","['Facing left, hands out, standing']"
639,"Arms in the air, Leaning left, No feet!","['Arms in the air', 'Leaning left', 'No feet']"
640,"Facing right, squatting, hands out like they're praying","['Facing right', 'squatting', 'hands out like they\'re praying']"
641,"Standing on one leg, facing left, One leg up in the air, Two triangle arms, One arm above the other","['Standing on one leg, facing left', 'One leg up in the air', 'Two triangle arms', 'One arm above the other']"
642,"Standing facing right, left side of body is straight line, Bottom of body is thinner than top","['Standing facing right', 'left side of body is straight line', 'Bottom of body is thinner than top']"
643,"Sitting, bunny ears, Facing right","['Sitting', 'bunny ears', 'Facing right']"
644,"Sitting, facing left, Back looks like turtle shell or bowl","['Sitting, facing left', 'Back looks like turtle shell or bowl']"
645,"Facing right, looks like they're dancing, Head thrown back#, Hands up in the air, level with head","['Facing right', ""looks like they're dancing"", 'Head thrown back', 'Hands up in the air, level with head']"
646,"One leg up, facing eft, left, Head thrown back, arms up, Arms together, Could look like a beak instead","['One leg up, facing left', 'Head thrown back', 'Arms up', 'Arms together', 'Could look like a beak instead']"
647,bugs bunny contemplating existence,['bugs bunny contemplating existence']
648,"candle-looking guy, facing left, hand straight out","['candle-looking guy', 'facing left', 'hand straight out']"
649,"doing the dance of my people, one leg facing left, head on the right, arm in the air, head facing right, standing on one leg","['one leg facing left', 'head on the right', 'arm in the air', 'head facing right', 'standing on one leg']"
650,"it's a duck, no arms people, facing left, no feet, head facing left","['a duck', 'facing left', 'no feet', 'head facing left']"
651,"shadowy fellow trying to scare you as you turn the left corner, arms in the air like he just don't care, legless","['shadowy fellow trying to scare you as you turn the left corner', 'arms in the air like he just don't care', 'legless']"
652,"dancer dragging their legs on the dance floor, slight leg up, airm pointed upward","['dancer dragging their legs on the dance floor', 'slight leg up', 'airm pointed upward']"
653,"""windmill"" ""triangle arms"", ""kneeling"", facing right","['windmill', 'triangle arms', 'kneeling', 'facing right']"
654,"ice skater mid spin, arms looking like a Christmas trees","['ice skater mid spin', 'arms looking like a Christmas trees']"
655,"candle, 45 degree on the left side, left side is straighter than a ruler","['candle', '45 degree on the left side', 'left side is straighter than a ruler']"
656,"kneeler facing right, very poised, 45 degree angle from knee to toe","['kneeler facing right', 'very poised', '45 degree angle from knee to toe']"
657,"mid squat, bolt-shape looking like a pikachu tail","['mid squat', 'bolt-shape looking like a pikachu tail']"
658,"newton taking a break right before getting hit by an apple, facing left, look like he's sitting","['newton taking a break right before getting hit by an apple, facing left, look like he's sitting']"
659,"speed round, flat back, on left side, facing right, arm out it's a small triangle, foot is a triangle","['speed round', 'flat back', 'on left side', 'facing right', 'arm out', 'it's a small triangle', 'foot is a triangle']"
660,"ice skater, bent over facing left","['ice skater, bent over facing left']"
661,"5'10, quite handsome, bugs bunny","['5\'10', 'quite handsome', 'bugs bunny']"
662,"stomping, one foot up","['stomping', 'one foot up']"
663,"arms up, facing left","['arms up, facing left']"
664,"standing facing left, hands out","['standing facing left, hands out']"
665,"aquatting, squatting, arms out","['aquatting, squatting, arms out']"
