,text,gpt_out
661,"facing right, not completely kneeling, but bent over, this one has a triangle coming out of the CHEST area, head in the middle, square is so that it looks like he's looking up, there are two that look like this tbh, no, his ""feet"" are completely flat to the ground, left and right side of the ""legs"" look like zig zags","['facing right', 'not completely kneeling, but bent over', 'triangle coming out of the CHEST area', 'head in the middle', 'square is so that it looks like he's looking up', 'two that look like this tbh', 'his ""feet"" are completely flat to the ground', 'left and right side of the ""legs"" look like zig zags']"
662,"ok, crane pose looking to the left, on one foot, with a leg facing outwards towards the right, two hands extended facing the right, diamond head, two hands facing left, ARMS FACING LEFT, it's a guy on one leg","['crane pose looking to the left', 'on one foot', 'with a leg facing outwards towards the right', 'two hands extended facing the right', 'diamond head', 'two hands facing left', 'ARMS FACING LEFT', ""it's a guy on one leg""]"
663,"ok this one is weird, square head on the right side, and then like ""wings"" on the left of the head, both feet facing left, standing on one foot, maybe this is the bird one you mentioned, kind of looks like the thriller dance","['square head on the right side', '""wings"" on the left of the head', 'both feet facing left', 'standing on one foot', 'kind of looks like the thriller dance']"
664,"ok another weird one, head on the left side of body, and then the left side is like a big drape, arms facing right, the left ""leg"" is a big blocky figure, and the right ""foot"" is just a small triangle","['head on the left side of body', 'left side is like a big drape', 'arms facing right', 'left ""leg"" is a big blocky figure', 'right ""foot"" is just a small triangle']"
665,"diamond head in center of the body, arms facing left, almost like if holding a flat tray, feet facing left","['diamond head in center of the body', 'arms facing left, almost like if holding a flat tray', 'feet facing left']"
666,"bunny ears, two triangle on top of diamond head, ""feet"" facing right","['bunny ears', 'two triangle on top of diamond head', '""feet"" facing right']"
667,"diamond head, like flying towards the left, both arms up, no feet","['diamond head', 'like flying towards the left', 'both arms up', 'no feet']"
668,"diamond head in center, no arms, ""foot"" facing right","['diamond head in center', 'no arms', '""foot"" facing right']"
669,"sitting facing left, feet facing left, diamond head, guy hunched over, sitting and facing left","['sitting facing left', 'feet facing left', 'diamond head', 'guy hunched over', 'sitting and facing left']"
670,"diamond head, kneeling facing right it looks like, but could honestly go both ways, feet facing left, has a triangle on right side, with the corner of the triangle meeting the corner of the diamond head","['diamond head', 'kneeling facing right', 'feet facing left', 'has a triangle on right side, with the corner of the triangle meeting the corner of the diamond head']"
671,"kneeling facing right, diamond head in center, this the one you chose last time we got it wrong, with the triangle on the left side pointing up, bottom is flat, holding a tray facing right","['kneeling facing right', 'diamond head in center', 'with the triangle on the left side pointing up', 'bottom is flat', 'holding a tray facing right']"
672,"one like a ghost, facing left, no legs, two arms, head is more towards his left arm as we look at it, NA","['one like a ghost, facing left, no legs, two arms, head is more towards his left arm']"
673,"facing left, one foot facing left, diamond head in middle, looks like a monk carrying a book or tray","['facing left', 'one foot facing left', 'diamond head in middle', 'looks like a monk carrying a book or tray']"
674,"facing left, two arms that are triangles facing left, standing on one foot and the other is in the air pointing right","['facing left', 'two arms that are triangles facing left', 'standing on one foot', 'the other is in the air pointing right']"
675,"sitting down, totally flat bottom, facing right, no arms, bunny ears out of square head","['sitting down', 'totally flat bottom', 'facing right', 'no arms', 'bunny ears out of square head']"
676,"facing left, flat bottom, arms are facing right, one is higher and one is lower so looks like they make the letter C, not holding a tray","['facing left', 'flat bottom', 'arms are facing right', 'one is higher and one is lower so looks like they make the letter C', 'not holding a tray']"
677,"facing right, flat bottom, diamond head in middle of body, one arm facing right like a triangle, looks like a zig zag with head on it or the letter S","['facing right', 'flat bottom', 'diamond head in middle of body', 'one arm facing right like a triangle', 'looks like a zig zag with head on it or the letter S']"
678,"sitting down facing left, head is diamond towards right of body with triangle coming out of it to the right, one leg pointing to the left slightly off the ground","['sitting down facing left', 'head is diamond towards right of body', 'triangle coming out of it to the right', 'one leg pointing to the left slightly off the ground']"
679,"no arms and looking straight ahead, diamond head on middle of body, one leg pointing to the right","['no arms and looking straight ahead', 'diamond head on middle of body', 'one leg pointing to the right']"
680,"looking left, standing on foot, other foot is pointing left and is in the air, head is on the right, looks like it is falling off","['looking left', 'standing on foot', 'other foot is pointing left and is in the air', 'head is on the right', 'looks like it is falling off']"
681,"pointing right, totally flat bottom, diamond head to the left of the body, looks a bit like a seal with a ball !, one triangle arm pointing to the right","['pointing right', 'totally flat bottom', 'diamond head to the left of the body', 'looks a bit like a seal with a ball', 'one triangle arm pointing to the right']"
682,"flat bottom, facing straight, diamond head, in middle of body, left hand side totally straight","['flat bottom', 'facing straight', 'diamond head', 'in middle of body', 'left hand side totally straight']"
683,"this one is sitting down, facing left, diamond head, no arms, legs are drawn up towards his chest","['sitting down', 'facing left', 'diamond head', 'no arms', 'legs are drawn up towards his chest']"
684,"diamond head, arms facing to the right, flat bottom, almost looks like he's kneeling, but on left side, there's a point bit that goes upward, looks like it's holding a tray, the bit that points upwards is on the left side, NA, arms and knees facing right, and then ""feet"" or a triangle pointing upwards on the left side","['diamond head', 'arms facing to the right', 'flat bottom', ""almost looks like he's kneeling, but on left side"", ""there's a point bit that goes upward"", ""looks like it's holding a tray"", ""the bit that points upwards is on the left side"", 'NA', 'arms and knees facing right', '""feet"" or a triangle pointing upwards on the left side']"
685,"thriller dance, both feet facing left, head on right side, looks like its slipping off","['both feet facing left', 'head on right side', 'looks like its slipping off']"
686,"diamond head on center of body, holding a tray facing the right side, flat bottom, almost looks like an S shape","['diamond head on center of body', 'holding a tray facing the right side', 'flat bottom', 'almost looks like an S shape']"
687,"flying to the left, arms up in the air, no legs","['flying to the left', 'arms up in the air', 'no legs']"
688,"diamond head on right side of body, flat bottom, but it looks like the left leg is slightly off the ground, there's a triangle on the right side, where the corner meets the corner of the diamond head","['diamond head on right side of body', 'flat bottom', 'left leg is slightly off the ground', 'triangle on the right side', 'corner meets the corner of the diamond head']"
689,"bunny ears, flat bottom","['bunny ears', 'flat bottom']"
690,"diamond head, center of body, holding a tray facing left side, flat bottom, right side of body is a straight line, right side is flat, tray on left side","['diamond head', 'center of body', 'holding a tray facing left side', 'flat bottom', 'right side of body is a straight line', 'right side is flat', 'tray on left side']"
691,"guy hunched over, facing left, knees towards chest","['guy hunched over, facing left, knees towards chest']"
692,"diamond head center of body, flat left side","['diamond head center of body', 'flat left side']"
693,"no arms, diamond head, triangle on bottom facing right, NO ARMS","['no arms', 'diamond head', 'triangle on bottom facing right', 'NO ARMS']"
694,"almost square head on left side of body, two triangles on the right side, making like a C shape","['almost square head on left side of body', 'two triangles on the right side, making like a C shape']"
695,"guy on one leg, arms facing right, left side, two triangle arms on LEFT side","['guy on one leg', 'arms facing right', 'left side', 'two triangle arms on LEFT side']"
696,"thriller dancer, on one leg, head falling off","['thriller dancer', 'on one leg', 'head falling off']"
697,"facing left, flat bottom, head to the right with the triangle coming out of it, one leg slightly raised to the left","['facing left', 'flat bottom', 'head to the right with the triangle coming out of it', 'one leg slightly raised to the left']"
698,"looks like skater on one leg facing left, one leg to the right in the air, two triangle arms to the left","['skater on one leg facing left', 'one leg to the right in the air', 'two triangle arms to the left']"
699,"flying ghost, no legs, two arms in the air","['flying ghost', 'no legs', 'two arms in the air']"
700,"on e that looks like the monk, facing left, diamond head in the middle, holding a tray to the left","['the monk, facing left, diamond head in the middle, holding a tray to the left']"
701,"no arms, facing straight, diamond head in the middle, one leg pointing to the right","['no arms', 'facing straight', 'diamond head in the middle', 'one leg pointing to the right']"
702,"facing left, sitting down, one with the arms that make a C","['facing left', 'sitting down', 'one with the arms that make a C']"
703,bunny ears!,['bunny ears']
704,"one like a S, facing right, diamond head in middle","['one like a S, facing right, diamond head in middle']"
705,"sitting down, facing left, knees up to his chest, diamond head slightly forward to the left, sitting on his hands, NA","['sitting down, facing left, knees up to his chest, diamond head slightly forward to the left, sitting on his hands']"
706,"one like a seal with a ball, facing right","['a seal with a ball, facing right']"
707,"facing straight, flat bottom, flat left hand side","['facing straight', 'flat bottom', 'flat left hand side']"
708,"diamond head center of body, FLAT left side, two triangles on right side","['diamond head center of body', 'FLAT left side', 'two triangles on right side']"
709,"S shaped legs, facing right, diamond head center of body, flat bottom","['S shaped legs', 'facing right', 'diamond head center of body', 'flat bottom']"
710,"guy hunched over facing left side, knees towards chest","['guy hunched over facing left side, knees towards chest']"
711,thriller dance,['thriller dance']
712,"diamond head center of body, NO ARMS, triangle on bottom facing right","['diamond head center of body', 'NO ARMS', 'triangle on bottom facing right']"
713,"head tilted to the right of body, arm and legs forming C shape, on right side, big left leg flat on bottom","['head tilted to the right of body', 'arm and legs forming C shape', 'on right side', 'big left leg flat on bottom']"
714,"flying towards the left side, no legs","['flying towards the left side, no legs']"
715,"facing left side, holding a tray, flat bottom, diamond head center of body, flat right side","['facing left side', 'holding a tray', 'flat bottom', 'diamond head center of body', 'flat right side']"
716,"head towards right of body, flat bottom, with slightly raised left leg","['head towards right of body', 'flat bottom', 'with slightly raised left leg']"
717,"skater, leg raised on right side, on one foot","['skater', 'leg raised on right side', 'on one foot']"
718,"seal, diamond head, holding tray on right side","['seal', 'diamond head', 'holding tray on right side']"
719,"bunny ears!, flat bottom","['bunny ears!', 'flat bottom']"
720,"facing left, arm and leg make a C, flat bottom","['facing left', 'arm and leg make a C', 'flat bottom']"
721,seal!,['seal']
722,"monk facing left with tray, diamond head","['monk facing left with tray', 'diamond head']"
723,"one where his head is falling off and triangle coming out of it to the right, facing left","['his head is falling off', 'triangle coming out of it to the right, facing left']"
724,"no arms, facing straight, diamond head in middle, one leg to the right","['no arms', 'facing straight', 'diamond head in middle', 'one leg to the right']"
725,skater!,['skater']
726,"sitting down, facing left, sitting on arms, legs drawn up to chest","['sitting down', 'facing left', 'sitting on arms', 'legs drawn up to chest']"
727,it's time for bunny ears,['bunny ears']
728,thriller,['thriller']
729,flying ghost,['flying ghost']
730,"flat bottom, flat left hand side","['flat bottom', 'flat left hand side']"
731,"S shape, pointing to right diamond head in middle","['S shape', 'pointing to right', 'diamond head in middle']"
732,"this picture looks like a person with his arms out, and his legs bent, yes they look like they are partially leaning","['a person with his arms out', 'his legs bent', 'partially leaning']"
733,"he is landing on one leg, the other one is straight out to the side","['he is landing on one leg', 'the other one is straight out to the side']"
734,"this guy is leaning like you thought before, his two arms are out","['this guy is leaning', 'his two arms are out']"
735,"this guy is standing up straight but it looks like he is facing sideways with his arms out straight, it also looks like he's wearing a cloak, he is facing the left","['standing up straight', 'facing sideways with his arms out straight', ""wearing a cloak"", 'facing the left']"
736,"this guy looks a bit more funky then the others, he has one foot on the ground and the others one partially up, his feet are facing left, and his head is tilted towards the right, or by head i mean the square diamond shape","['this guy looks a bit more funky then the others', 'he has one foot on the ground and the others one partially up', 'his feet are facing left', 'his head is tilted towards the right, or by head i mean the square diamond shape']"
737,"this looks like they are sitting on the ground with their arms in a triangle shape pointing out towards the left, they also have a triangle attached to the head","['they are sitting on the ground with their arms in a triangle shape pointing out towards the left', 'they also have a triangle attached to the head']"
738,"this one does not have any arms point out, and they are standing up straight, their is a little triangle on the bottom right that is the only part sticking out, one of the more simple ones","['this one does not have any arms point out', 'they are standing up straight', 'there is a little triangle on the bottom right that is the only part sticking out', 'one of the more simple ones']"
739,"this person is standing up straight with their arms out facing right, below their arms is another triangle that is wider, it may not be feel but the right side of them looks like a sideways v","['this person is standing up straight with their arms out facing right', 'below their arms is another triangle that is wider', 'the right side of them looks like a sideways v']"
740,"this guys looks more intricate then the others, he has a cloak behind him on the left that looks like it's dragging on the ground, his feet and arms are on the right side, and his head is leaning back towards the left side","['he has a cloak behind him on the left that looks like it's dragging on the ground', 'his feet and arms are on the right side', 'his head is leaning back towards the left side']"
741,"this guy is sitting on the ground with his knees bent on the left side, his head is tilted in towards his knees, NA","['this guy is sitting on the ground with his knees bent on the left side, his head is tilted in towards his knees']"
742,"this guy is standing up straight, his left side has a box appearance with nothing sticking out, and his right side has his arms and feet pointing out","['this guy is standing up straight', 'his left side has a box appearance with nothing sticking out', 'his right side has his arms and feet pointing out']"
743,"this guy in sitting on the ground, he looks like he has bunny ears","['this guy in sitting on the ground', 'he looks like he has bunny ears']"
744,"Looks like he has his knees bent, facing to the right with a book","['he has his knees bent, facing to the right with a book']"
745,"Sitting down, facing left with his head tilted","['Sitting down, facing left with his head tilted']"
746,"Simple looking one, looks like a foot on the bottom right but thats all you can really see, there's a diamond, then the body which you can't see arms on","['looks like a foot on the bottom right', 'there's a diamond', 'the body which you can't see arms on']"
747,"looks like he has 1 leg on the ground, facing left, has 1 leg out to the right, 2 arms facing left","['he has 1 leg on the ground, facing left', 'has 1 leg out to the right', '2 arms facing left']"
748,"Looks like he is reading a book but facing left this time, straight legs","['he is reading a book but facing left this time, straight legs']"
749,"Looks like he is on his knees facing right with his arms out, and a little triangle bottom left, like an angel","['he is on his knees facing right with his arms out', 'a little triangle bottom left, like an angel']"
750,"facing left with 1 foot on the ground and another foot slightly up, diamond is on the right hand side of the body","['facing left', '1 foot on the ground', 'another foot slightly up', 'diamond is on the right hand side of the body']"
751,the one with bunny ears,['the one with bunny ears']
752,The one you clicked when I said angel before,['The one you clicked when I said angel before']
753,"looks like a big cape on the left, with a foot slightly off the ground to the right, head is on the left hand side","['a big cape on the left', 'a foot slightly off the ground to the right', 'head is on the left hand side']"
754,"Looks like \\, leaning to the left, arms in the air","['leaning to the left, arms in the air']"
755,The one with the straight line on the left,['The one with the straight line on the left']
756,"bending his knees the the right, and arms are out to the right, head straight, his back is straight expect a triangle on the bottom left","['bending his knees to the right', 'arms are out to the right', 'head straight', 'his back is straight', 'a triangle on the bottom left']"
757,the one with the cloak dragging on the left,['the one with the cloak dragging on the left']
758,"one foot on the ground, the other foot a bit lifted above ground on the left, diamond is on the right side","['one foot on the ground', 'the other foot a bit lifted above ground on the left', 'diamond is on the right side']"
759,"guy sitting on the ground with legs bent, no arms shown, facing left","['guy sitting on the ground with legs bent, no arms shown, facing left']"
760,box left side,['box left side']
761,\\ this guy,['this guy']
762,"facing left, one leg on ground other leg on the right side, looks like hes ice skating","['facing left', 'one leg on ground', 'other leg on the right side', 'looks like hes ice skating']"
763,"looks like a girl sitting down in a dress, arms and feet out on left sides, triangle that looks like hair on the right side","['a girl sitting down in a dress', 'arms and feet out on left sides', 'triangle that looks like hair on the right side']"
764,"arms and feet pointing left, looks like he's reading a book, nothing on right side","['arms and feet pointing left', ""looks like he's reading a book"", 'nothing on right side']"
765,"basic one, feet point right, no arms","['basic one, feet point right, no arms']"
766,bunny ears,['bunny ears']
767,"the one with arms and legs pointing right creating a sideways v, and a weird triangle point up on left side, NA","['the one with arms and legs pointing right creating a sideways v', 'a weird triangle point up on left side']"
768,Same one you just said,['Same one you just said']
769,"1 leg on the floor, 1 leg up facing left, diamond top right","['1 leg on the floor', '1 leg up facing left', 'diamond top right']"
770,box,['box']
771,ice skater,['ice skater']
772,bunny ears,['bunny ears']
773,"facing left, looks like he's holding a book, straight legs","['facing left', ""he's holding a book"", 'straight legs']"
774,\\,"['a man with a beard and glasses', 'he is wearing a blue shirt', 'he is holding a microphone', 'there is a crowd of people behind him', 'there are lights on the stage']"
775,"sitting down facing left, head tilted towards his feet","['sitting down facing left', 'head tilted towards his feet']"
776,"facing right reading a book, bent legs","['facing right', 'reading a book', 'bent legs']"
777,"No arms, just a leg at the bottom right and a head","['No arms', 'just a leg at the bottom right', 'a head']"
778,big cape,['big cape']
779,the angel,['the angel']
780,cape guy,['cape guy']
781,angel,['angel']
782,box left side,['box left side']
783,"arms out and legs facing left, reading a book","['arms out and legs facing left, reading a book']"
784,knees bent and arms out on right side,['knees bent and arms out on right side']
785,guy sitting with knees bent and head in,['guy sitting with knees bent and head in']
786,ice skater,['ice skater']
787,\\,"['a man with a beard and glasses', 'he is wearing a blue shirt', 'he is holding a microphone', 'there is a crowd of people behind him', 'there are lights and a stage in the background']"
788,"one leg on ground, other lifted facing left","['one leg on ground, other lifted facing left']"
789,bunny ears,['bunny ears']
790,basic one with no arms and feet pointing right,['basic one with no arms and feet pointing right']
791,"arms and feet out on right side making a sideways v, two weird triangles on left side","['arms and feet out on right side making a sideways v', 'two weird triangles on left side']"
792,"1 foot on the ground, 1 slightly up, facing left, box top right","['1 foot on the ground', '1 slightly up', 'facing left', 'box top right']"
793,"facing right, arms and legs making a v (last one you told me)","['facing right, arms and legs making a v']"
794,box,['box']
795,angel,['angel']
796,big cape,['big cape']
797,ice skater,['ice skater']
798,bunny ears,['bunny ears']
799,"facing left reading a book, straight legs","['facing left reading a book', 'straight legs']"
800,"no arms, leg facing right","['no arms', 'leg facing right']"
801,\\,"['a man with a beard and glasses', 'he is wearing a blue shirt', 'he is holding a microphone', 'there is a crowd of people behind him', 'there are lights and a stage in the background']"
802,"sitting down facing left, head pointing down","['sitting down facing left, head pointing down']"
803,"facing right reading a book, bent legs","['facing right', 'reading a book', 'bent legs']"
804,"Hi, so the target picture looks like someone standing on one leg with the other leg pointed straight behind them",['someone standing on one leg with the other leg pointed straight behind them']
805,It looks like someone slightly bending at the knees And their arms pointed forward but with the elbows close to the body (i e their arms are not completely straight forward),"['someone slightly bending at the knees', 'arms pointed forward but with the elbows close to the body']"
806,"This one looks weird I picture someone with the front of their legs laying on the floor, and their back bent backwards, and their face pointing up One arm is close to the floor and the other arm is in the air","['someone with the front of their legs laying on the floor', 'their back bent backwards', 'their face pointing up', 'One arm is close to the floor', 'the other arm is in the air']"
807,Someone standing up straight with their hands out Looks like asking for change And looks like they are wearing a robe They are facing to the left,"['Someone standing up straight with their hands out', 'Looks like asking for change', 'looks like they are wearing a robe', 'They are facing to the left']"
808,"I picture someone wrapped in a blanket You cannot make out their legs or arms Their upper body is up straight, and it looks like their knees are pointed slightly to the right","['someone wrapped in a blanket', 'cannot make out their legs or arms', 'upper body is up straight', 'knees are pointed slightly to the right']"
809,Someone leaning to the left with their arms up high,['Someone leaning to the left with their arms up high']
810,A person sitting down with bunny ears Their head is tilted down and their back is to the left facing the left,"['A person sitting down with bunny ears', 'Their head is tilted down', 'their back is to the left facing the left']"
811,"I see someone facing the right They have their hands out with their elbows close to their body, which looks like they are asking for something Their legs looks similar to when you have one knee on the ground and the other foot on the ground, such as when kneeling before royalty","['someone facing the right', 'hands out with their elbows close to their body', 'legs looks similar to when you have one knee on the ground and the other foot on the ground']"
812,"This looks like someone's face is pointing to the right, and their legs feet are pointing to the left And their arms can be seen as wings if on their back, or arms pointed up with long cloth at the end hanging down, or like a zombie walking","['someone\'s face is pointing to the right', 'their legs feet are pointing to the left', 'arms can be seen as wings if on their back', 'arms pointed up with long cloth at the end hanging down', 'like a zombie walking']"
813,"This looks like a black rectangle, with part of the right side cracked off (the right end of the main part has angular end that looks like a piece was broken off) And then there is a head at the top, looks like it is facing forward towards the screen","['a black rectangle', 'part of the right side cracked off', 'angular end that looks like a piece was broken off', 'a head at the top', 'facing forward towards the screen']"
814,"This looks like someone sitting down Their back is to the right, and they are facing left Their head is slightly tilted down Their knees are pointed up as well","['someone sitting down', 'Their back is to the right', 'they are facing left', 'Their head is slightly tilted down', 'Their knees are pointed up']"
815,"This one does not look like a person to me So at the top there is a square (with a corner on on the top and bottom it is not on its flat side), and to the bottom right attached to the square is a triangle And then attached to the bottom left of the square, and this is the biggest area of this picture, is a strange shape This shape looks like a house shape on the bottom, with a right triangle at the top","['at the top there is a square (with a corner on on the top and bottom it is not on its flat side)', 'to the bottom right attached to the square is a triangle', 'attached to the bottom left of the square, and this is the biggest area of this picture, is a strange shape', 'This shape looks like a house shape on the bottom, with a right triangle at the top']"
816,bunny ears on top,['bunny ears on top']
817,"someone sitting down, knees up, facing to the left","['someone sitting down, knees up, facing to the left']"
818,"someone on their knees feet up on the left, hands out to the right, body facing to the right, almost like a praying stance, diamond head on top, triangle hands on right side, triangle feet on left","['someone on their knees feet up on the left, hands out to the right, body facing to the right, almost like a praying stance, diamond head on top, triangle hands on right side, triangle feet on left']"
819,standing on one leg one leg behind them,"['standing on one leg', 'one leg behind them']"
820,standing on one leg leg in front of them head back,"['standing on one leg', 'leg in front of them', 'head back']"
821,"not quite on their knees but kneeling down with hands in front of them, looks like an arrow on the bottom, facing to the right","['not quite on their knees but kneeling down with hands in front of them', 'looks like an arrow on the bottom, facing to the right']"
822,looks like an incomplete square like it's jagged with a diamond on top,"['an incomplete square', 'jagged', 'a diamond on top']"
823,"facing to the left, hands out looks like holding a bowl, standing straight up","['facing to the left', 'hands out looks like holding a bowl', 'standing straight up']"
824,this one is weird,['this one is weird']
825,"half kobra type of stance, body going back with one foot in front, facing right, triangle hand top right triangle foot bottom right, almost looks like someone leaning backwards with a leg laying back, yoga stance","['half kobra type of stance', 'body going back with one foot in front', 'facing right', 'triangle hand top right', 'triangle foot bottom right', 'almost looks like someone leaning backwards with a leg laying back', 'yoga stance']"
826,bundled person,['bundled person']
827,no legs leaning to the left arms out,"['no legs', 'leaning to the left', 'arms out']"
828,"standing on one leg, the other leg pointed straight behind","['standing on one leg', 'the other leg pointed straight behind']"
829,"someone with one knee on the ground and other foot on the ground facing right, body upright, pointed right, elbows near body","['someone with one knee on the ground and other foot on the ground facing right, body upright, pointed right, elbows near body']"
830,someone walking to the left with their head back Looks like a zombie walking,"['someone walking to the left with their head back', 'Looks like a zombie walking']"
831,"incomplete, jagged square with a diamond on top","['incomplete, jagged square with a diamond on top']"
832,"someone bent at the knees, facing right holding a bowl The legs look like an arrow","['someone bent at the knees, facing right holding a bowl', 'The legs look like an arrow']"
833,"someone sitting down, facing left","['someone sitting down, facing left']"
834,doesn't look like a person,['doesn't look like a person']
835,"someone standing up straight, facing left, holding a bowl","['someone standing up straight, facing left, holding a bowl']"
836,this is the kobra stance one with the back arched backwards and face pointed up One arm up and one arm low,"['the kobra stance one with the back arched backwards and face pointed up', 'One arm up and one arm low']"
837,"no legs, arms up, facing left","['no legs', 'arms up', 'facing left']"
838,bundled up,['bundled up']
839,bunny ears,['bunny ears']
840,zombie,['zombie']
841,no legs,['no legs']
842,foot back leaning forward,['foot back leaning forward']
843,"sitting, knees up, facing left","['sitting, knees up, facing left']"
844,bundle,['bundle']
845,"bent knees but feet on ground, arms out, facing right","['bent knees but feet on ground', 'arms out', 'facing right']"
846,bunny,['bunny']
847,jagged square,['jagged square']
848,kobra,There is no description of the image provided in the text.
849,weird one,There is no description of the image in the given text.
850,"on knees, feet back behind them on the left, hands holding bowl on right","['on knees', 'feet back behind them on the left', 'hands holding bowl on right']"
851,"holding bowl on left, standing up","['holding bowl on left, standing up']"
852,jagged square,['jagged square']
853,"sitting, facing left, knees up","['sitting, facing left, knees up']"
854,bundled,['bundled']
855,weird one,There is no description of the image in the given text.
856,"on one leg, leg behind","['on one leg', 'leg behind']"
857,"on one leg, leg in front","['on one leg', 'leg in front']"
858,"bent at the knees but on both feet, facing right with bowl in hands","['bent at the knees but on both feet', 'facing right with bowl in hands']"
859,"no legs, arms up","['no legs', 'arms up']"
860,"on knees, legs to the left facing right holding a bowl on the right","['on knees', 'legs to the left', 'facing right', 'holding a bowl on the right']"
861,"standing straight, hold bowl to the left","['standing straight', 'hold bowl to the left']"
862,kobra,There is no description of the image provided in the text.
863,bunny,['bunny']
864,zombie,['zombie']
865,leg back,['leg back']
866,jagged square,['jagged square']
867,kobra,There is no description of the image provided in the text.
868,no legs,['no legs']
869,bunny,['bunny']
870,"on knees, feet on left, bowl to right","['on knees', 'feet on left', 'bowl to right']"
871,"sitting, knees bent, facing left","['sitting, knees bent, facing left']"
872,bundle,['bundle']
873,bowl to left,['bowl to left']
874,weird one,There is no description of the image in the given text.
875,"knee bent, feet on ground, bowl to right","['knee bent', 'feet on ground', 'bowl to right']"
876,"this pic is vertical, with a hat like a diamond shape, and really simple shape, no arms, foot to the right","['vertical', 'hat like a diamond shape', 'really simple shape', 'no arms', 'foot to the right']"
877,"so this starts with a base like a right angle triangle, a small square on top, then 2 small triangles on the square","['a base like a right angle triangle', 'a small square on top', '2 small triangles on the square']"
878,"starts with a weird base, tiny triangle on the bottom left, then top has a square and triangle, the square in on top, the triangle in hanging off the square","['weird base', 'tiny triangle on the bottom left', 'top has a square and triangle', 'square in on top', 'triangle in hanging off the square']"
879,"a squarish base, the left side is completely straight, and the top has a diamond in the middle, don't forget the left side is completely straight, the left side is straight, the right isn't, and top is straight","['a squarish base', 'the left side is completely straight', 'the top has a diamond in the middle', 'the left side is completely straight', 'the left side is straight', 'the right isn't', 'top is straight']"
880,"so this one looks like a guy standing, with one foot in the air, and a square on his shoulder","['a guy standing', 'one foot in the air', 'a square on his shoulder']"
881,"this looks like a guy on one foot again, but has a diamond on his head, and a triangle on his butt","['a guy on one foot', 'has a diamond on his head', 'a triangle on his butt']"
882,"so right side is straight, and diamond on top","['right side is straight', 'diamond on top']"
883,"looks like a guy is flying, diamond head","['a guy is flying', 'diamond head']"
884,"bottom is straight, small triangle hanging bottom left, top has a square","['bottom is straight', 'small triangle hanging bottom left', 'top has a square']"
885,"so bottom straight, right side looks like a mouth open, top is a diamond, theres 2 that are similar, this one has sharp edge on bottom left, yess but the bottom diamond is not full","['bottom straight', 'right side looks like a mouth open', 'top is a diamond', 'theres 2 that are similar', 'this one has sharp edge on bottom left', 'bottom diamond is not full']"
886,"looks like guy sitting down, with diamond head, not square, diamond, looks like a square, he has one leg","['guy sitting down', 'diamond head', 'not square', 'diamond', 'looks like a square', 'he has one leg']"
887,"so remember the zig zag one, it was similar to that, same diamond head, not 2nd diamond, no it had the mouth remember, oh yeah no triangle left side, there is no bottom triangle, the right side has a mouth like shape, like before","['same diamond head', 'no bottom triangle', 'right side has a mouth like shape']"
888,"looks like guy standing on one leg, foot is kicked to the back, and diamond head, kicked to right hand side","['guy standing on one leg', 'foot is kicked to the back', 'diamond head', 'kicked to right hand side']"
889,"bottom is formed of two triangles - one smaller on one right, and one larger one on left, and then square above that, and then above that there's a smaller triangle on left, and slightly bigger triangle on right","['bottom is formed of two triangles - one smaller on one right', 'one larger one on left', 'square above that', 'smaller triangle on left', 'slightly bigger triangle on right']"
890,"diamond head, left side completely straight, bottom is jagged on right side, and jagged again under the top diamond, on the right side, yeah dead straight","['diamond head', 'left side completely straight', 'bottom is jagged on right side', 'jagged again under the top diamond', 'on the right side', 'dead straight']"
891,"looks like person flying in air, two hands upright","['person flying in air', 'two hands upright']"
892,"diamond head, looks like person with hands out to left, right side very straight up until where it bends in to head","['diamond head', 'person with hands out to left', 'right side very straight up until where it bends in to head']"
893,"small triangle hanging off on right side, square at top on the left, hanging off too, and then a triangle at the top on the right","['small triangle hanging off on right side', 'square at top on the left, hanging off too', 'triangle at the top on the right']"
894,"triangle on bottom left, the top is a square with a triangle behind it","['triangle on bottom left', 'the top is a square with a triangle behind it']"
895,"person sitting down with one leg, pointy knee","['person sitting down with one leg, pointy knee']"
896,"zig zag, but not the mouth one, the one with no triangle at bottom, and gap above the bottom","['zig zag, but not the mouth one, the one with no triangle at bottom, and gap above the bottom']"
897,"this is the one with no legs, diamond head, looks like a monk in a robe, protrudes on bottom right","['no legs', 'diamond head', 'looks like a monk in a robe', 'protrudes on bottom right']"
898,"square hanging off this guy's shoulder, leg kicking on left","['square hanging off this guy\'s shoulder', 'leg kicking on left']"
899,"diamond on top, but second diamond hidden, the other zig zag one basically","['diamond on top', 'second diamond hidden', 'the other zig zag one basically']"
900,straight left,['straight left']
901,"one leg but diamond on top, triangle butt","['one leg but diamond on top', 'triangle butt']"
902,"protrude right, diamond top","['protrude right', 'diamond top']"
903,"bottom is straightish one, triangle hanging, square top","['bottom is straightish one', 'triangle hanging', 'square top']"
904,"left leg kicking one, square shoulder","['left leg kicking one', 'square shoulder']"
905,"zig zag, diamond top, not the pointy one, the other one, one yes, on top","['zig zag', 'diamond top', 'not the pointy one', 'the other one', 'one yes', 'on top']"
906,"so bottom triangle, theres 2 one big, one small, square top, and 2 triangles, hanging off square","['bottom triangle, theres 2 one big, one small', 'square top', '2 triangles, hanging off square']"
907,"guy sitting, pointy knee","['guy sitting', 'pointy knee']"
