,text,gpt_out
609,"the Y, looks like he's leaning left","['the Y, looks like he's leaning left']"
610,"yeah it's gonk, the other fatty, facing right, square for a body","['gonk', 'the other fatty', 'facing right', 'square for a body']"
611,the bunny,['the bunny']
612,"lady kneeling to the right, not the praying woman",['lady kneeling to the right']
613,star wars,['star wars']
614,the lady kneeling praying,['the lady kneeling praying']
615,the y,There is no description of the image provided in the text.
616,swaddling baby,['swaddling baby']
617,guy sat facing left with head down,['guy sat facing left with head down']
618,"backwards k, sorry yeah the L one","['backwards k', 'the L one']"
619,"guy stood up facing left with leg out, monster mash","['guy stood up facing left with leg out', 'monster mash']"
620,guy facing left with fat arm,['guy facing left with fat arm']
621,praying guy looking right,['praying guy looking right']
622,ice skater,['ice skater']
623,swaddled baby,['swaddled baby']
624,the Y,['the Y']
625,"backwards L, mirrored triangles","['backwards L', 'mirrored triangles']"
626,"crouching man praying to the right, S",['crouching man praying to the right']
627,"but it's the man sitting to the left with his knees up, head down","['the man sitting to the left with his knees up, head down']"
628,mr arm flab,['mr arm flab']
629,"praying lady facing right, kneeling","['praying lady facing right, kneeling']"
630,fatass starwars rectangle,['fatass starwars rectangle']
631,"rat with square and triangle ears, facing left","['rat with square and triangle ears, facing left']"
632,"monster mash, leg up","['monster mash', 'leg up']"
633,ice skater,['ice skater']
634,bunny,['bunny']
635,"mirrored triangles, backwards l","['mirrored triangles, backwards']"
636,ice skater,['ice skater']
637,"man looking down, knees up","['man looking down, knees up']"
638,s shape,['s shape']
639,star wars rectangle,['star wars rectangle']
640,the Y,['the Y']
641,"lady kneeling to the right, hands out","['lady kneeling to the right, hands out']"
642,guy with a square below his arms,['guy with a square below his arms']
643,rat,['rat']
644,"forgot the name but guy facing left, one leg raised","['guy facing left', 'one leg raised']"
645,baby,There is no description of the image in the given text.
646,last one is rabbit,['last one is rabbit']
647,"It has a small diamond at the top and two small triangles to the left and what looks like a foot at the bottom, It has a triangle as a tail at the middle right hand side","['a small diamond at the top', 'two small triangles to the left', 'a foot at the bottom', 'a triangle as a tail at the middle right hand side']"
648,"It has what looks like 2 legs and feet at the bottom and a triangle at the top right hand side It looks like a man stooped to the left, One of the legs looks to be kicking","['2 legs and feet at the bottom', 'triangle at the top right hand side', 'a man stooped to the left', 'One of the legs looks to be kicking']"
649,It has a triangle at the top centre It has a straight line to the right and a straight line at the bottom There is a triangle under the diamond at the top,"['a triangle at the top centre', 'a straight line to the right', 'a straight line at the bottom', 'a triangle under the diamond at the top']"
650,"There are two straight lines parallel to each other at the bottom leaning towards the left, It has what look like arms raised and then a diamond on the top It looks like someone with their hands and arms raised","['two straight lines parallel to each other at the bottom leaning towards the left', 'arms raised', 'diamond on the top', 'someone with their hands and arms raised']"
651,"It has a diamond at the top and then a straight line underneath It has another straight line towards the left, Underneath the diamond at the top there is a point pointing towards the right hand side","['a diamond at the top', 'a straight line underneath', 'another straight line towards the left', 'Underneath the diamond at the top there is a point pointing towards the right hand side']"
652,"There is a diamond at the top and then a triangle to the right hand side underneath, There is a point underneath the top diamond to the left, It looks very disjointed, It is attached by a small point","['a diamond at the top', 'a triangle to the right hand side underneath', 'a point underneath the top diamond to the left', 'very disjointed', 'attached by a small point']"
653,"It looks like a person sitting down with their knees bent underneath them, It has a triangle for a head at the top, The legs are facing towards the left hand side, No a diamond sorry","['a person sitting down with their knees bent underneath them', 'a triangle for a head at the top', 'the legs are facing towards the left hand side']"
654,"It has a diamond as a head and then a triangle attached to a rectangle underneath, There is a small triangle at the bottom right","['a diamond as a head', 'a triangle attached to a rectangle underneath', 'a small triangle at the bottom right']"
655,"It has a diamond at the top and a further diamond underneath it, Underneath the 2nd diamond there is a point towards the right hand side and a further point to the right under that, The bottom of the picture is flat","['a diamond at the top', 'a further diamond underneath it', 'Underneath the 2nd diamond there is a point towards the right hand side', 'a further point to the right under that', 'The bottom of the picture is flat']"
656,"There is a diamond at the top and what looks like a zig zag underneath with a sharp triangle towards the right hand side, The bottom is flat and there is a triangle underneath the top","['a diamond at the top', 'a zig zag underneath', 'a sharp triangle towards the right hand side', 'the bottom is flat', 'a triangle underneath the top']"
657,"It looks like someone sitting down with a bow in their hair, The top is two triangles to look like a bow with a square underneath, Then a large triangle under that","['someone sitting down with a bow in their hair', 'The top is two triangles to look like a bow with a square underneath', 'Then a large triangle under that']"
658,"There is a square to the left hand side at the top, The bottom of the picture has a straight line with a right angle going towards the right, There is a small triangle tagged on to the right hand side","['a square to the left hand side at the top', 'the bottom of the picture has a straight line with a right angle going towards the right', 'a small triangle tagged on to the right hand side']"
659,"there is a diamond on the top, next attached is another diamond underneath, looks like it is facing the right with its arms(triangle) stretched out","['a diamond on the top', 'another diamond underneath', 'facing the right with its arms(triangle) stretched out']"
660,"it has a diamond on top, looks like it is facing the left, standing on one leg, with a tail (triangle) at the right end","['a diamond on top', 'facing the left', 'standing on one leg', 'with a tail (triangle) at the right end']"
661,"it has a diamond on top, with a cylindrical body (rectangle pointing down), flat bottom that is further to the right away from the cylindrical body, no arms, hands gummed to the body","['a diamond on top', 'cylindrical body (rectangle pointing down)', 'flat bottom that is further to the right away from the cylindrical body', 'no arms', 'hands gummed to the body']"
662,"square top on the left, triangle attached on the right, looks like a goal celebration on a soccer game, facing the right, knees on the ground with legs at the left","['square top on the left', 'triangle attached on the right', 'looks like a goal celebration on a soccer game', 'facing the right', 'knees on the ground with legs at the left']"
663,"two triangle attached at the top part of the diamond (which is at the center), large right angle triangle on the bottom with the 90 degree at the left, facing the right","['two triangle attached at the top part of the diamond', 'large right angle triangle on the bottom with the 90 degree at the left, facing the right']"
664,"diamond top with a triangle attached at the right, flat line to the left where the diamond and triangle was attached, looks like a flat bottom with a triangle attached at the left","['diamond top with a triangle attached at the right', 'flat line to the left where the diamond and triangle was attached', 'looks like a flat bottom with a triangle attached at the left']"
665,"diamond top, looks like someone riding a bike, facing the right, straight back at the left, slightly bent knees to the right","['diamond top', 'someone riding a bike', 'facing the right', 'straight back at the left', 'slightly bent knees to the right']"
666,"pointed top, with an attached diamond on the top right, looks like standing on one leg, with one leg up, both foot facing the left","['pointed top', 'attached diamond on the top right', 'standing on one leg', 'one leg up', 'both foot facing the left']"
667,"diamond on the top, flat surface immediately the diamond, triangle at the right, straight line at the left, flat bottom","['diamond on the top', 'flat surface immediately the diamond', 'triangle at the right', 'straight line at the left', 'flat bottom']"
668,"diamond on the top, looks like a priest preaching, facing the left, standing at the pupit","['diamond on the top', 'looks like a priest preaching', 'facing the left', 'standing at the pupit']"
669,"diamond top, looks like someone sitting, facing the left, with the knee slightly pushed up","['diamond top', 'someone sitting, facing the left, with the knee slightly pushed up']"
670,"diamond top, looks like the hands are raised up, leaning to the left","['diamond top', 'looks like the hands are raised up, leaning to the left']"
671,looks like a sitting person facing left,['a sitting person facing left']
672,looks like a person cheering with both arms up,['a person cheering with both arms up']
673,looks like a person sitting facing right with two triangles on their head,['a person sitting facing right with two triangles on their head']
674,"looks kind of like a person dancing - tilted square top left attached to a triangle, with another triangle attached by the point to the right, flat bottom, and a triangle attached by the point on the right","['a person dancing', 'tilted square top left attached to a triangle', 'another triangle attached by the point to the right', 'flat bottom', 'a triangle attached by the point on the right']"
675,"looks like a person facing left with one foot on the ground, one foot raised, squared attached at the top right by a corner, *square","['a person facing left with one foot on the ground, one foot raised, squared attached at the top right by a corner, square']"
676,"looks like a person kneeling and facing right, pointy triangle on the right middle, flat bottom, head is a diamond sitting on another diamond","['a person kneeling and facing right', 'pointy triangle on the right middle', 'flat bottom', 'head is a diamond sitting on another diamond']"
677,"top is a diamond sitting on it's point where two triangles meet, also looks like a person kneeling and facing right, sharp point on the left, and pointy ""feet"" at the bottom left","['a diamond sitting on its point where two triangles meet', 'a person kneeling and facing right', 'sharp point on the left', 'pointy ""feet"" at the bottom left']"
678,"looks like a dude skiing - flat bottom, two parallel diagonal lines for legs, triangle for the knees, sharp triangle for hands, diamond head, facing right","['a dude skiing - flat bottom, two parallel diagonal lines for legs, triangle for the knees, sharp triangle for hands, diamond head, facing right']"
679,"diamond on top sitting on a triangle same width as diamond, straight line down the right side, flat bottom, small triangle at bottom left, looks like a person facing left and holding something","['diamond on top sitting on a triangle same width as diamond', 'straight line down the right side', 'flat bottom', 'small triangle at bottom left', 'looks like a person facing left and holding something']"
680,"diamond on top sitting on a flat line, straight line down the left side, flat bottom","['diamond on top', 'sitting on a flat line', 'straight line down the left side', 'flat bottom']"
681,"person facing left standing on one foot with one foot kicked out to the right, two triangle ""arms"" out to the left","['person facing left standing on one foot with one foot kicked out to the right', 'two triangle ""arms"" out to the left']"
682,diamond on top sitting on a blob with a triangle sticking out at bottom right,"['diamond on top', 'sitting on a blob', 'triangle sticking out at bottom right']"
683,"diamond at top , triangle below , rectangle, looks like student standing at podium","['diamond at top', 'triangle below', 'rectangle', 'student standing at podium']"
684,"figure facing right, looks like they are kneeling, diamond at top, triangle facing right half way down, zig zag at bottom","['figure facing right', 'looks like they are kneeling', 'diamond at top', 'triangle facing right half way down', 'zig zag at bottom']"
685,"2 triangle at top, looks like person sitting with bow in hair, 2 triangle at top on a diamond, straight bottom, large right angle triangle at bottom","['2 triangle at top', 'person sitting with bow in hair', '2 triangle at top on a diamond', 'straight bottom', 'large right angle triangle at bottom']"
686,"diamond at top on a straight line, straight line on the left, facing to the right","['diamond at top on a straight line', 'straight line on the left', 'facing to the right']"
687,"left facing, diamond square to the right, looks like figure is kicking his foot to the left","['left facing', 'diamond square to the right', 'figure is kicking his foot to the left']"
688,"diamond at top, looks like a figure kneeling, facing the right, straight line at base, appears to be holding something out to the right","['diamond at top', 'figure kneeling, facing the right', 'straight line at base', 'holding something out to the right']"
689,"looks like someone sitting down diamond at top, facing left, top diamond looks like a head#","['someone sitting down diamond at top, facing left, top diamond looks like a head']"
690,"looks like they are raising their hands, facing to the left","['raising their hands, facing to the left']"
691,"diamond at top, triangle to the right below abstract shape, small triangle at bottom to the left, straight line at base","['diamond at top', 'triangle to the right below abstract shape', 'small triangle at bottom to the left', 'straight line at base']"
692,"facing left, small triangle as tail, standing on 1 leg","['facing left', 'small triangle as tail', 'standing on 1 leg']"
693,"diamond at top, then triangle and rectangle, right facing looks like someone kneeling, not really","['diamond at top', 'triangle and rectangle', 'right facing looks like someone kneeling']"
694,"the most abstract , diamond at top to the left, straight line at base, small triangle at bottom on the right hand side","['diamond at top to the left', 'straight line at base', 'small triangle at bottom on the right hand side']"
695,"diamond at the top, which is resting on a triangle, then a rectangle body, partial triangle to the bottom left, squarish object sticking out in the middle left","['diamond at the top', 'resting on a triangle', 'rectangle body', 'partial triangle to the bottom left', 'squarish object sticking out in the middle left']"
696,"upward arrow at the top left, top right is a diamond on a slope, then a rectangleish body, two leg looking objects at the bottom which are attached to the rectangle's body","['upward arrow at the top left', 'top right is a diamond on a slope', 'rectangleish body', 'two leg looking objects at the bottom which are attached to the rectangle\'s body']"
697,"diamond at the top which is resting on top of triangle, beneath the triangle is a rectangleish body, at the bottom is a triangle which sticks out to the right","['diamond at the top which is resting on top of triangle', 'beneath the triangle is a rectangleish body', 'at the bottom is a triangle which sticks out to the right']"
698,"diamond at the top, just beneath are two triangles, beneath the two triangles is a pentagram type of body, at the bottom left there is a triangle sticking out","['diamond at the top', 'just beneath are two triangles', 'beneath the two triangles is a pentagram type of body', 'at the bottom left there is a triangle sticking out']"
699,"at the top there are two diamonds, one on top of each other, this is followed by a triangle which sticks out to the right, at the bottom is flat","['two diamonds, one on top of each other', 'triangle which sticks out to the right', 'at the bottom is flat']"
700,"at the top is a diamond which sits on top of a triangle that sits on top of another triangle, beneath the second triangle is a narrow rectangle type of shape, there is a triangle to the right at the middle of the shape","['at the top is a diamond', 'sits on top of a triangle', 'sits on top of another triangle', 'beneath the second triangle is a narrow rectangle type of shape', 'there is a triangle to the right at the middle of the shape']"
701,"at the top is a diamond which is on top of a triangle, the diamond looks like a head of someone who is sitting on the ground, with their knees up","['at the top is a diamond which is on top of a triangle', 'the diamond looks like a head of someone who is sitting on the ground, with their knees up']"
702,"at the top is a diamond on the top left which is on a slope, at the top right there is a triangle, next is a small rectangle, at the bottom is a trapezium at the bottom left, at the bottom right is a triangle","['at the top is a diamond on the top left which is on a slope', 'at the top right there is a triangle', 'next is a small rectangle', 'at the bottom is a trapezium at the bottom left', 'at the bottom right is a triangle']"
703,"at the top is a diamond which is resting on a flat surface, next is a rectangle like shape, at the bottom there is a partial triangle at the bottom right","['at the top is a diamond which is resting on a flat surface', 'next is a rectangle like shape', 'at the bottom there is a partial triangle at the bottom right']"
704,"at the top are 2 triangles which are attached to a diamond which is attached to a large bottom triangle, the top kind of looks like bunny ears","['2 triangles', 'attached to a diamond', 'attached to a large bottom triangle', 'the top kind of looks like bunny ears']"
705,"at the top is a diamond which is attached to a triangle, at the middle is a rectangle body with a triangle coming out on the right, finally after the rectangle there looks like a lightning bolt type of shape","['at the top is a diamond which is attached to a triangle', 'at the middle is a rectangle body with a triangle coming out on the right', 'finally after the rectangle there looks like a lightning bolt type of shape']"
706,"it looks like a man putting his hands up in the air,, there is a diamond for a head, and triangle type shapes for the two arms, the body is a angled rectangle","['a man putting his hands up in the air', 'a diamond for a head', 'triangle type shapes for the two arms', 'the body is a angled rectangle']"
707,"Diamond at the top then a triangle underneath, With a sharp triangle to the right and a zig zag shape at the bottom, Flat bottom","['Diamond at the top', 'triangle underneath', 'sharp triangle to the right', 'zig zag shape at the bottom', 'Flat bottom']"
708,"Diamond at the top on a flat base, flat line on the left hand side and a small triangle at the bottom right","['Diamond at the top on a flat base', 'flat line on the left hand side', 'small triangle at the bottom right']"
709,"Diamond at the top and what looks like arms raised up, Slanted rectangle for body","['Diamond at the top', 'arms raised up', 'Slanted rectangle for body']"
710,Diamond for a head and then what looks like a person sat down facing to the left with their knees bent,"['Diamond for a head', 'person sat down facing to the left with their knees bent']"
711,"Looks like a person standing on one leg and kicking the other out to the left, Diamond to the top right attached by a point","['a person standing on one leg and kicking the other out to the left', 'Diamond to the top right attached by a point']"
712,"Angled square to the left top and then a triangle to the top right, Flat bottom with a small triangle to the bottom right, Another player said that it looked like a goal celebration and another said it looked like it was dancing","['Angled square to the left top', 'triangle to the top right', 'Flat bottom with a small triangle to the bottom right', 'it looked like a goal celebration', 'it looked like it was dancing']"
713,"Person facing to the right with what looks like a bow on top of its head, Straight side to the left and flat bottom, Looks like a large triangle at the bottom","['Person facing to the right with what looks like a bow on top of its head', 'Straight side to the left and flat bottom', 'Looks like a large triangle at the bottom']"
714,"One diamond on top of the other and then a triangle facing towards the right underneath, flat bottom, another triangle facing towards the right underneath the first one","['One diamond on top of the other', 'a triangle facing towards the right underneath, flat bottom', 'another triangle facing towards the right underneath the first one']"
715,"Diamond on top of a triangle and then a rectangle, Flat bottom with a small triangle at the bottom left, Looks like arms outstretched to the left, Could be a priest at a pulpit","['Diamond on top of a triangle and then a rectangle', 'Flat bottom with a small triangle at the bottom left', 'Looks like arms outstretched to the left', 'Could be a priest at a pulpit']"
716,"Diamond at the top with a triangle to the right underneath, Another triangle to the left with a small rectangle underneath, Small triangle at the bottom left and then a flat base","['Diamond at the top with a triangle to the right underneath', 'Another triangle to the left with a small rectangle underneath', 'Small triangle at the bottom left and then a flat base']"
717,"Diamond with a triangle underneath, then a rectangle with a small triangle at the right hand side","['Diamond with a triangle underneath', 'rectangle with a small triangle at the right hand side']"
718,"Looks like a person standing on one leg with the other leg kicked out to the right, Diamond on top with two triangles underneath facing towards the left","['a person standing on one leg with the other leg kicked out to the right', 'Diamond on top with two triangles underneath facing towards the left']"
719,"Ok, so the picture looks like someone pushing a snowblower, Long shape along the bottom, the ""head"" (diamond) is leaning over the long shape, and there's a triangle protruding out from the bottom, and one where the ""shoulders"" are","['someone pushing a snowblower', 'Long shape along the bottom', 'the ""head"" (diamond) is leaning over the long shape', 'there\'s a triangle protruding out from the bottom', 'one where the ""shoulders"" are']"
720,"Ok! So this time it kind of looks like someone who is ice-skating, with triangle arms outstretched towards the left side One ""leg"" is raised, and one is straight","['someone who is ice-skating', 'triangle arms outstretched towards the left side', 'One ""leg"" is raised', 'one is straight']"
721,"Ok, so this time, it looks like a person holding a pot The ""pot"" is on the left side The body is straight, with ""feet"" also pointing towards the left side, The ""head"" is just a diamond shape","['a person holding a pot', 'The ""pot"" is on the left side', 'The body is straight, with ""feet"" also pointing towards the left side', 'The ""head"" is just a diamond shape']"
722,"This time, it looks like a squat person, or a penguin, pointing his little triangle hand towards the right His ""feet"" are also pointing towards the right The left side of his body is just a straight line, His head is also a diamond shape, It looks like his hand Like he's pointing, No knees bent!, He's not squatting","['a squat person', 'a penguin', 'pointing his little triangle hand towards the right', 'His ""feet"" are also pointing towards the right', 'The left side of his body is just a straight line', 'His head is also a diamond shape', 'It looks like his hand', 'Like he's pointing', 'No knees bent!', ""He's not squatting""]"
723,"Ok! This one looks like a box about to tumble down the side of a mountain The box has bunny ears, The mountain slopes down towards the right","['a box about to tumble down the side of a mountain', 'The box has bunny ears', 'The mountain slopes down towards the right']"
724,"Hmm, ok this one is tough It looks like someone kneeling, and facing the right side, while holding a bowl BUT they are not squatting with their knees bent The are kneeling with their ""feet"" sticking up on the left side, The ""bowl"" is a triangle pointing towards the right side, Their diamond head looks like it's stacked on another diamond","['someone kneeling, and facing the right side, while holding a bowl', 'they are not squatting with their knees bent', 'They are kneeling with their ""feet"" sticking up on the left side', 'The ""bowl"" is a triangle pointing towards the right side', 'Their diamond head looks like it's stacked on another diamond']"
725,"This one looks like a zombie! With their zombie arms bent but pointing towards the left, and they are walking towards the left side, Their head is tilted backwards","['a zombie', 'zombie arms bent but pointing towards the left', 'walking towards the left side', 'head is tilted backwards']"
726,"This one looks like a spooky ghost It's arms are outstretched, and it has no legs!, Looks like it's flying, Towards the upper left","['a spooky ghost', ""arms are outstretched"", ""no legs"", ""flying"", ""Towards the upper left""]"
727,"This one looks like a baby bundled up It has a diamond head, but then it's body is just a block shape, with a triangle at the bottom pointing towards the right","['a baby bundled up', 'diamond head', ""body is just a block shape"", 'triangle at the bottom pointing towards the right']"
728,"This looks like a lady who has fallen to her knees, and her arms are outstretched She is facing the right side, and a single ""foot"" triangle is pointing towards the left, Her arms are triangles and kind of look like bell sleeves","['a lady who has fallen to her knees', 'her arms are outstretched', 'She is facing the right side', 'a single ""foot"" triangle is pointing towards the left', 'Her arms are triangles and kind of look like bell sleeves']"
729,"This time it's a person squatting, knees bent, facing towards the right side, and it looks like they're holding a bowl The bowl is a triangle pointing towards the right, Their knees make an arrow shape pointing towards the right","['a person squatting, knees bent, facing towards the right side', ""they're holding a bowl"", 'The bowl is a triangle pointing towards the right', 'Their knees make an arrow shape pointing towards the right']"
730,"This looks like a person who is down in the dumps They are sitting hunched over, facing the left side Their head is handing and their legs are bent, feet on the left hand side","['a person who is down in the dumps', 'sitting hunched over, facing the left side', 'Their head is hanging and their legs are bent, feet on the left hand side']"
731,man with bowl bowl facing the left,['man with bowl bowl facing the left']
732,ice skating pic,['ice skating pic']
733,box with bunny ears down hill,['box with bunny ears down hill']
734,flying ghost,['flying ghost']
735,"lady standing with right arm out, no knees bent","['lady standing with right arm out, no knees bent']"
736,"sorry guys, this is the straight line one, with arm out, right arm out","['straight line one', 'arm out', 'right arm out']"
737,man down in the dumps hunch back and bending knees to the left,"['man down in the dumps', 'hunch back', 'bending knees to the left']"
738,"hard one diamond balancing on top of two triangles, triangle facing left and one right, no arms, not the baby","['hard one diamond balancing on top of two triangles, triangle facing left and one right']"
739,zombie with raised leg,['zombie with raised leg']
740,"bending man with arms to the right, and bending knees making an arrow","['bending man with arms to the right', 'bending knees making an arrow']"
741,snow scraper one,['snow scraper']
742,cradling baby,['cradling baby']
743,"ice skater one, right leg up","['ice skater one', 'right leg up']"
744,baby wrapped in blanket,['baby wrapped in blanket']
745,kneeling to right legs make arrow pointing to the right,"['kneeling to right', 'legs make arrow pointing to the right']"
746,"zombie man with head falling down back, both feet point left","['zombie man with head falling down back', 'both feet point left']"
747,"woman holding baby on her knees, feet pointed up, arm pointing right, stacked","['woman holding baby on her knees, feet pointed up, arm pointing right, stacked']"
748,depressed man,['depressed man']
749,"both arms outstretched, waiting for a hug, kneeling, arms on left and right","['both arms outstretched', 'waiting for a hug', 'kneeling', 'arms on left and right']"
750,"magician holding top hat facing left, right side is straight line","['magician holding top hat facing left', 'right side is straight line']"
751,"roger rabbit rolling down the hill, or box with ears going down hill","['roger rabbit rolling down the hill', 'box with ears going down hill']"
752,man with no left arm straight line down right arm out,"['man with no left arm', 'straight line down right arm out']"
753,ghosty,['ghosty']
754,"woman sitting reading a book in victorian clothes, she is looking down at her book, feet point left, tail of her coat on right side, she is sitting","['woman sitting reading a book in victorian clothes', 'she is looking down at her book', 'feet point left', 'tail of her coat on right side', 'she is sitting']"
755,the snow blower,['the snow blower']
756,box with bunny ears going down hill,['box with bunny ears going down hill']
757,baby bundled up,['baby bundled up']
758,man sitting depressed hunched over,['man sitting depressed hunched over']
759,"man with arm pointing to the right, straight line left side","['man with arm pointing to the right', 'straight line left side']"
760,"man squatting facing to the right, hold a bowl, holding*","['man squatting facing to the right, hold a bowl']"
761,ice skating,['ice skating']
762,ghost flying person,['ghost flying person']
763,zombie with one leg up,['zombie with one leg up']
764,"lady on her knees, feet point up, arms out to the right","['lady on her knees', 'feet point up', 'arms out to the right']"
765,"man standing holding hat, straight line to the right","['man standing holding hat', 'straight line to the right']"
766,"looks like a rat, diamond on top, bottom right of it is a triangle attached, on top of a cliff, triangle to the right","['a rat', 'diamond on top', 'bottom right of it is a triangle attached', 'on top of a cliff', 'triangle to the right']"
767,"zombie, thriller, one leg up on the left","['zombie', 'thriller', 'one leg up on the left']"
768,bunny on the hill,['bunny on the hill']
769,"ice skating, arms left, foot right","['ice skating', 'arms left', 'foot right']"
770,"fully straight right side, facing left holding upside down top hat","['fully straight right side', 'facing left', 'holding upside down top hat']"
771,"fully straight left side, right side bowl and one foot, head centered","['fully straight left side', 'right side bowl and one foot', 'head centered']"
772,"sad person facing left, sitting on ground","['sad person facing left, sitting on ground']"
773,"kneeling, arms outstretched both sides for a hug, foot on left, knees pointing right","['kneeling', 'arms outstretched both sides for a hug', 'foot on left', 'knees pointing right']"
774,"ghost, flying","['ghost, flying']"
775,"person facing right, fully kneeling holding bowl on right, feet kicked up on left side, 2 heads stacked, not arrow legs","['person facing right', 'fully kneeling holding bowl on right', 'feet kicked up on left side', '2 heads stacked', 'not arrow legs']"
776,"arrow legs, facing right","['arrow legs, facing right']"
777,"swaddled baby, no arms","['swaddled baby, no arms']"
778,snowblower,['snowblower']
779,"Lady fully kneeling with bowl pointing to the right, Not arrow legs, Head stacked","['Lady fully kneeling with bowl pointing to the right', 'Not arrow legs', 'Head stacked']"
780,Box with bunny ears,['Box with bunny ears']
781,Baby swaddled!,['Baby swaddled']
782,Zombie man,['Zombie man']
783,Arrow legs,['Arrow legs']
784,Straight line on left side,['Straight line on left side']
785,Ice skating!,['Ice skating!']
786,GHOST,['GHOST']
787,Down in the dumps,['Down in the dumps']
788,"Kneeling, arms outstretched for a HUG","['Kneeling, arms outstretched for a HUG']"
789,Snowblower!,['Snowblower!']
790,"LAST ONE Upside-down top hat, Straight right side","['Upside-down top hat', 'Straight right side']"
791,"The person is sitting down, with the knees up, he is crouching or his head is leaned forward","['The person is sitting down', 'with the knees up', 'he is crouching', 'his head is leaned forward']"
792,"The person has one arm raised up while the other arm is raised down, While this person is kneeling, Slight back for that person, Like a Mantis or a grasshopper, width arms are apart, Head is leaned back","['The person has one arm raised up while the other arm is raised down', 'While this person is kneeling', 'Slight back for that person', 'Like a Mantis or a grasshopper', 'width arms are apart', 'Head is leaned back']"
793,"This person foot is raised up while the other is facing the ground, His head is facing down, Has a square shape in it's back of his head","['This person foot is raised up while the other is facing the ground', 'His head is facing down', 'Has a square shape in its back of his head']"
794,"Diamond shape head where the triangle is sticking out, His body is mostly rectangle, with a triangular foot, Two triangles, one is his arm, one is his foot","['Diamond shape head where the triangle is sticking out', 'His body is mostly rectangle, with a triangular foot', 'Two triangles, one is his arm, one is his foot']"
795,"Diamond head person, just standing normally, with his arms out on the left side, Square and a pointy curve is his hand, A rectangle body with a triangle part that connects the diamond head","['Diamond head person, just standing normally, with his arms out on the left side', 'Square and a pointy curve is his hand', 'A rectangle body with a triangle part that connects the diamond head']"
796,"Has a diamond head, where the triangle parts has a small space gab, gap*, that connects to his head, 1 Square in his head, triangle on his left and right side, while a small small white space in between, His bottom part is like a trapezoid, with a triangle shape on the left end of the bottom, The small gap is like a line, small line, Triangle part looks like it's falling off, Unbalance","['Has a diamond head', 'where the triangle parts has a small space gab, gap*, that connects to his head', '1 Square in his head', 'triangle on his left and right side', 'while a small small white space in between', 'His bottom part is like a trapezoid', 'with a triangle shape on the left end of the bottom', 'The small gap is like a line, small line', ""Triangle part looks like it's falling off"", 'Unbalance']"
797,"The person foot is raised backwards while the other foot is on the ground, Two triangle pointy hands with a diamond shape head, 1 Leg on the floor, the other leg is raised behind on the right side","['The person foot is raised backwards while the other foot is on the ground', 'Two triangle pointy hands with a diamond shape head', '1 Leg on the floor, the other leg is raised behind on the right side']"
798,"This person is crouching a bit, zig zag his legs on the right side, His Hands are a triangle shape facing the right direction, Crouching a bit, straight posture","['This person is crouching a bit', 'zig zag his legs on the right side', 'His Hands are a triangle shape facing the right direction', 'Crouching a bit', 'straight posture']"
799,"This person head is facing down, has no legs or arms, Just a head and a body, a pointy curve on the right side, Body shape like a hexagon, with a small triangle sticking out, on the bottom right","['This person head is facing down', 'has no legs or arms', 'Just a head and a body', 'a pointy curve on the right side', 'Body shape like a hexagon', 'with a small triangle sticking out, on the bottom right']"
800,"This person is flying, has the arms open wide, Floating mid air, no legs are shown, just flying","['This person is flying', 'has the arms open wide', 'Floating mid air', 'no legs are shown', 'just flying']"
801,"This person has two triangles in its head, Head is facing down, Triangle body parts, The person is sitting down","['two triangles in its head', 'Head is facing down', 'Triangle body parts', 'The person is sitting down']"
802,"This person is receiving the item, has its hands open, Has a sharp pointy triangle sticking out in the back of the body, Also the back too close to the head, Like Pac man, The image is similar to a pac man eating a cherry, Square white space, Kneeling, It's has an L shape, for the white part","['This person is receiving the item', 'has its hands open', 'Has a sharp pointy triangle sticking out in the back of the body', 'Also the back too close to the head', 'Like Pac man', 'The image is similar to a pac man eating a cherry', 'Square white space', 'Kneeling', ""It's has an L shape, for the white part""]"
803,"The one with no arms, mostly a rectangular body, with legs shifted towards the right, diamond, shifted to the right of the body, slightly, but still upright diamond, kneeling but legs are not very visible","['no arms', 'rectangular body', 'legs shifted towards the right', 'diamond shifted to the right of the body', 'upright diamond', 'kneeling but legs are not very visible']"
804,"in the kneeling position with triangular arms outstretched, right arm looks like it is dangling, triangle coming out of the left side at the bottom as the foot","['in the kneeling position with triangular arms outstretched', 'right arm looks like it is dangling', 'triangle coming out of the left side at the bottom as the foot']"
805,"the fat one, rectangular body, with small triangle coming out of his right side as an arm and one for his foot, left side of him is exactly 90 degree angle","['the fat one', 'rectangular body', 'with small triangle coming out of his right side as an arm', 'one for his foot', 'left side of him is exactly 90 degree angle']"
806,"straight back head is leaned back, one foot on the ground the other is raised, looks like a zombie, facing the left, its up forward, as if he is walking, square, leaned back","['straight back head is leaned back', 'one foot on the ground', 'the other is raised', 'looks like a zombie', 'facing the left', 'its up forward', 'as if he is walking', 'square', 'leaned back']"
807,"facing towards the right, looks like he is serving something, the one that is kneeling, yes the triangle with a right angle at the left","['facing towards the right', 'looks like he is serving something', 'the one that is kneeling', 'the triangle with a right angle at the left']"
808,"one foot on the ground and the other is towards the back making a right angle between the two, two triangles as the arms, facing the left","['one foot on the ground', 'the other is towards the back making a right angle between the two', 'two triangles as the arms', 'facing the left']"
