,text,gpt_out
463,"rabbit, body facing left but head turned and looking right, 2 different size triangles yeah, well if the triangles are overlapped yes","['rabbit', 'body facing left but head turned and looking right', '2 different size triangles', 'if the triangles are overlapped']"
464,"ok now the one that is straight at the left, could be a candle again, like someone took some chunks out of the right side but not the left, yeah I realized it too late when you asked about the straight part now is the real straight let one, if you want it o, but not really a person to me","['the one that is straight at the left, could be a candle again, like someone took some chunks out of the right side but not the left']"
465,"angel with 1 leg lifted and and legs on backwards, square head at right, irregular quadrilateral wings at left, If he got his bottom and top twisted around!","['angel with 1 leg lifted', 'legs on backwards', 'square head at right', 'irregular quadrilateral wings at left', 'If he got his bottom and top twisted around']"
466,"person in a ribe facing left and holding a bowl in outstretched hands, robe, feet protruding at bottom left","['person in a robe facing left', 'holding a bowl in outstretched hands', 'feet protruding at bottom left']"
467,"ice skater with lifted outstretched foot to right and leaning towards left, baggy sleeves, other leg perfectly vertical","['ice skater with lifted outstretched foot to right and leaning towards left', 'baggy sleeves', 'other leg perfectly vertical']"
468,"It's the rabbit, two overlapped triangles for the body and tail, two triangles for ears","['the rabbit', 'two overlapped triangles for the body and tail', 'two triangles for ears']"
469,"man kneeling to the right praying, on the left, yes",['man kneeling to the right praying']
470,"ice skater balancing on one leg, facing left, baggy sleeves","['ice skater balancing on one leg', 'facing left', 'baggy sleeves']"
471,"straight left edge candle, two triangles right side top and bottom","['straight left edge candle', 'two triangles right side top and bottom']"
472,"person sitting down, knees bent, facing left","['person sitting down, knees bent, facing left']"
473,"man in robe arms out holding a bowl, facing left, triangle feet on the left","['man in robe arms out holding a bowl', 'facing left', 'triangle feet on the left']"
474,flying man or spooky ghost! floating to the left,"['flying man or spooky ghost', 'floating to the left']"
475,"twisted angel, kinda standing on one leg, other leg up, I think they are looking at the head as your wings","['twisted angel', 'kinda standing on one leg', 'other leg up', 'they are looking at the head', 'wings']"
476,"person sitting cross legged facing right, no arms, yes, triangle for crossed legs, diamond head, yes, no arms, just a triangle where the legs would be, bottom right","['person sitting cross legged facing right', 'triangle for crossed legs', 'diamond head', 'no arms', 'just a triangle where the legs would be', 'bottom right']"
477,"weird animal thing, diamond ear and triangle ear, yes","['weird animal thing', 'diamond ear and triangle ear']"
478,"person kneeling to the right, possibly blowing a horn, feet outside robe","['person kneeling to the right', 'possibly blowing a horn', 'feet outside robe']"
479,"person praying, facing right, knees bent, feet inside robe, yes stacked diamonds, I wouldn't call it a tail, ahh no stacked triangle and diamond","['person praying, facing right, knees bent, feet inside robe', 'yes stacked diamonds', 'ahh no stacked triangle and diamond']"
480,looks like a praying man hands pointing to the left,"['a praying man', 'hands pointing to the left']"
481,"looks like someone sitting down with arms out arms are triangle shape feet pointing to the left, the one with triangle arms, knees bent up, knees","['someone sitting down with arms out', 'arms are triangle shape', 'feet pointing to the left', 'the one with triangle arms', 'knees bent up']"
482,"rectangle man pointing to the right legs straight not bent, fattest i think","['rectangle man pointing to the right', 'legs straight not bent', 'fattest']"
483,"man sitting downs knees bent, legs straight out facing to the left square head, flat bottom","['man sitting downs knees bent, legs straight out facing to the left square head, flat bottom']"
484,praying woman facing right square head legs up behind her back pointing to the sky,"['praying woman facing right', 'square head', 'legs up behind her back', 'pointing to the sky']"
485,man facing the right with no arms or legs,['man facing the right with no arms or legs']
486,"man facing left with two feet facing left arms facing down head tilting back, two feet facing left, one on the ground one raised","['man facing left', 'two feet facing left', 'arms facing down', 'head tilting back', 'two feet facing left', 'one on the ground', 'one raised']"
487,"man facing left one leg on the ground other behind his back, two arms facing left","['man facing left', 'one leg on the ground', 'other behind his back', 'two arms facing left']"
488,square head with two triangle ears like a bunny,['square head with two triangle ears like a bunny']
489,"man facing right praying hands pointing to the right legs bent, legs flat to the ground not facing up","['man facing right', 'praying hands pointing to the right', 'legs bent', 'legs flat to the ground not facing up']"
490,"facing to the right arms and legs to the right with big rectangle dragging behind, kind of a rectangle","['facing to the right', 'arms and legs to the right', 'big rectangle dragging behind', 'kind of a rectangle']"
491,"man with arms but no legs, looks like a ghost","['man with arms but no legs, looks like a ghost']"
492,"arm and leg pointing right, head pointing left, thick back leg pointing left","['arm and leg pointing right', 'head pointing left', 'thick back leg pointing left']"
493,triangle arms pointing left and right legs look like they're kneeling with feet pointing left,"['triangle arms pointing left and right', ""legs look like they're kneeling with feet pointing left""]"
494,"praying man, arms pointing left, small triangle foot pointing left","['praying man', 'arms pointing left', 'small triangle foot pointing left']"
495,"kneeling, arms pointing right, legs pointing up to the left","['kneeling', 'arms pointing right', 'legs pointing up to the left']"
496,"sitting man with no arms straight body, leg pointing out to the right","['sitting man with no arms straight body, leg pointing out to the right']"
497,"praying, arms pointing to the right, knees bent, feet flat to the ground","['praying', 'arms pointing to the right', 'knees bent', 'feet flat to the ground']"
498,"man with outstretched arms, diagonal body, no visible legs","['man with outstretched arms', 'diagonal body', 'no visible legs']"
499,"small triangle arm pointing right, small foot pointing right perfectly straight back, feet flat on the ground","['small triangle arm pointing right', 'small foot pointing right perfectly straight back', 'feet flat on the ground']"
500,"large triangle body, head with bunny ears, legs pointing right","['large triangle body', 'head with bunny ears', 'legs pointing right']"
501,"dancing man one leg on the ground, other leg behind back pointing right both arms pointing left","['dancing man', 'one leg on the ground', 'other leg behind back pointing right', 'both arms pointing left']"
502,"man falling backwards one foot flat on ground, one off the ground pointing left arms pointing down to the left, head falling to the right","['man falling backwards', 'one foot flat on ground, one off the ground', 'pointing left', 'arms pointing down to the left', 'head falling to the right']"
503,"man sitting, facing left knees bent off the ground, feet pointing left","['man sitting, facing left', 'knees bent off the ground', 'feet pointing left']"
504,"Sitting with feet pointing left, arms pointing left, square head with triangle attached pointing right","['Sitting with feet pointing left', 'arms pointing left', 'square head with triangle attached pointing right']"
505,"sitting facing right, square head with bunny ears","['sitting facing right', 'square head with bunny ears']"
506,"Person sitting, body and feet facing right No arms","['Person sitting, body and feet facing right', 'No arms']"
507,"Person that looks like they are falling backwards Legs pointing left, one leg up, head facing right","['Person that looks like they are falling backwards', 'Legs pointing left, one leg up', 'head facing right']"
508,"Person kneeling facing right, praying, diamond shape head, arms pointing right, feet pointing up","['Person kneeling facing right', 'praying', 'diamond shape head', 'arms pointing right', 'feet pointing up']"
509,"Person facing left, kicking one leg out, pointing arms left, balancing on one leg","['Person facing left', 'kicking one leg out', 'pointing arms left', 'balancing on one leg']"
510,"straight back, almost square body diamond shape head, feet facing right","['straight back', 'almost square body', 'diamond shape head', 'feet facing right']"
511,"person sitting facing left, no arms, legs bent, head facing left","['person sitting facing left', 'no arms', 'legs bent', 'head facing left']"
512,"Body sitting facing left, head facing left arms reaching backward facing right, arms pointing right","['Body sitting facing left', 'head facing left', 'arms reaching backward facing right', 'arms pointing right']"
513,"No legs, arms reaching out, facing left, ghost looking","['No legs', 'arms reaching out', 'facing left', 'ghost looking']"
514,"Body facing right, bending legs, arms pointing right, diamond shape head","['Body facing right', 'bending legs', 'arms pointing right', 'diamond shape head']"
515,"Standing praying, facing right, arms and feet pointing right, diamond head","['Standing praying, facing right, arms and feet pointing right, diamond head']"
516,Fattest man,['Fattest man']
517,Man falling backwards,['Man falling backwards']
518,"Lounging back, facing left, arms behind and to the right","['Lounging back, facing left, arms behind and to the right']"
519,Dancer on one leg,['Dancer on one leg']
520,"Chef standing up, holding a pot on his left side","['Chef standing up, holding a pot on his left side']"
521,"Knees on ground, praying facing right, legs lifted in air to the left","['Knees on ground, praying facing right, legs lifted in air to the left']"
522,"Knees on ground, not praying, legs facing left","['Knees on ground', 'not praying', 'legs facing left']"
523,Ghost with no legs,['Ghost with no legs']
524,bunny ears,['bunny ears']
525,"Bending down, facing right, triangle mid body","['Bending down', 'facing right', 'triangle mid body']"
526,limbless body facing right,['limbless body facing right']
527,"sitting, facing left, legs to the left","['sitting, facing left, legs to the left']"
528,man with no limbs,['man with no limbs']
529,ghost with no legs,['ghost with no legs']
530,square headed girl sitting with both arms facing to the right,['square headed girl sitting with both arms facing to the right']
531,praying girl with legs up,['praying girl with legs up']
532,diamond headed man with chef pot in left arm,['diamond headed man with chef pot in left arm']
533,"square headed man sitting facing left, knees up","['square headed man sitting facing left, knees up']"
534,guy leaning forward to the left on one leg,['guy leaning forward to the left on one leg']
535,man falling over with head tilted back,['man falling over with head tilted back']
536,praying girl legs down,['praying girl legs down']
537,"diamond headed girl with both arms outstretched on knees legs to left, triangle arms","['diamond headed girl with both arms outstretched on knees legs to left', 'triangle arms']"
538,bunny ears,['bunny ears']
539,fattest man,['fattest man']
540,slouching with both arms to the right,['slouching with both arms to the right']
541,ghost,['ghost']
542,no limbs,['no limbs']
543,praying with legs facing up,['praying with legs facing up']
544,chef,['chef']
545,sitting facing left with knees up,['sitting facing left with knees up']
546,fat one,['fat one']
547,falling back with head tilting right,['falling back with head tilting right']
548,knees bent arms right feet flat on floor,"['knees bent', 'arms right', 'feet flat on floor']"
549,"dancer with two left arms, on 1 leg","['dancer with two left arms', 'on 1 leg']"
550,praying but the triangle arms are falling off,"['praying', 'triangle arms are falling off']"
551,bunny,['bunny']
552,"Hello! It looks like a birdman with a box on his back kicking a stone, Yes, like a beak, He is lifting one leg","['a birdman with a box on his back kicking a stone', 'a beak', 'He is lifting one leg']"
553,"It looks like someone kneeling and holding a tray, yes but it looks like knees bent, NOT standing","['someone kneeling and holding a tray', 'knees bent, NOT standing']"
554,"This also looks like someone holding a tray but this time they are standing and have sleeves that hang down, like a geisha or something, cube head flat back, thought they looked like sleeves","['someone holding a tray', 'standing', 'sleeves that hang down', 'cube head flat back', 'looked like sleeves']"
555,"cube head on almost box like body with right side cutout, both 'shoulders' and 'feet' point on right side, yes head like diamond","['cube head on almost box like body with right side cutout', ""both 'shoulders' and 'feet' point on right side"", 'head like diamond']"
556,"looks like someone is kneeling and holding arms out like wings, feet stick out on bottom left side, they look like they are on knees with legs feet sticking out to left, they have two triangles for arms","['someone is kneeling and holding arms out like wings', 'feet stick out on bottom left side', 'they look like they are on knees with legs feet sticking out to left', 'they have two triangles for arms']"
557,"this one is again like someone kneeling and holding out a tray, but they are on their knees with legs off to left side, this is not the same kneeling with tray one that we had earlier, two diamonds on top of each other for head neck shoulders","['someone kneeling and holding out a tray', 'on their knees with legs off to left side', 'not the same kneeling with tray one', 'two diamonds on top of each other for head neck shoulders']"
558,"like they are falling backward and holding arms out to their side, head is slightly to the left closest to left arm","['falling backward and holding arms out to their side', 'head is slightly to the left closest to left arm']"
559,"they are kicking leg behind them and leaning forward to the left, to points on torso jutting out to the left, I don't see that, just looks like he is falling toward left, yes hera","['kicking leg behind them', 'leaning forward to the left', 'points on torso jutting out to the left', 'looks like he is falling toward left']"
560,"person sitting with legs in front of them (to the left), they look like they are thinking or sad, at his lap, head tilted down a bit","['person sitting with legs in front of them (to the left)', 'they look like they are thinking or sad', 'at his lap', 'head tilted down a bit']"
561,"ugh like a fancy dancer wearing long robe dress with head on left, one leg foot pointed to the right, right ""arm"" up a bit, could be kneeling, just one arm on right up and out a bit","['fancy dancer wearing long robe dress with head on left', 'one leg foot pointed to the right', 'right ""arm"" up a bit', 'could be kneeling', 'just one arm on right up and out a bit']"
562,"wearing fancy hat - two triangles like a bow or something on top of cube head, just triangles for 'body', thanks, facing to the right","['wearing fancy hat', 'two triangles like a bow or something on top of cube head', 'just triangles for body', 'facing to the right']"
563,"diamond head, no arms or legs, just kneeling or sitting, bottom right points to the right","['diamond head', 'no arms or legs', 'just kneeling or sitting', 'bottom right points to the right']"
564,"diamond head, arm sticking out to the right, back flat on the left side, yes but not too far out","['diamond head', 'arm sticking out to the right', 'back flat on the left side']"
565,"diamond head, looks like it's flying with wings out, the end of the body is jutted out towards the right, the head is closer to the left arm","['diamond head', ""it's flying with wings out"", 'the end of the body is jutted out towards the right', 'the head is closer to the left arm']"
566,"rabbit ears sitting down, legs towards the right","['rabbit ears sitting down, legs towards the right']"
567,"kneeling, its two arms depicted like wings, right arm is slightly disconnected from body","['kneeling', 'its two arms depicted like wings', 'right arm is slightly disconnected from body']"
568,"sitting with legs facing towards the left, like contemplating in thought","['sitting with legs facing towards the left, like contemplating in thought']"
569,"left leg is much larger than right, arm on the right side, yes its leaning towards the left, yes but it's don't think of the one with two arms on the left, I believe so","['left leg is much larger than right', 'arm on the right side', 'leaning towards the left', 'don't think of the one with two arms on the left']"
570,"diamond head, sitting kneeling with right leg out, squared body, not holding anything no arms","['diamond head', 'sitting kneeling with right leg out', 'squared body', 'not holding anything', 'no arms']"
571,"legs looks like their climbing stairs, head leaned towards the right, yes left leg up, it has one arm above the raised leg","['legs looks like their climbing stairs', 'head leaned towards the right', 'yes left leg up', 'it has one arm above the raised leg']"
572,"kneeling holding something, knees pointed towards the right, yes a triangle, and yes the feet on the left are pointing upwards, diamond head yes","['kneeling holding something', 'knees pointed towards the right', 'yes a triangle', 'yes the feet on the left are pointing upwards', 'diamond head yes']"
573,"kneeling again, flat back and holding something, looking to the right yes, and tray to the right","['kneeling again', 'flat back and holding something', 'looking to the right', 'tray to the right']"
574,"standing holding a plate, facing the left yes","['standing holding a plate, facing the left']"
575,"two arms pointing to the left, right leg raised likes its about to kick something, left leg standing straight, yes to both^","['two arms pointing to the left', 'right leg raised likes its about to kick something', 'left leg standing straight']"
576,"no arms, standing up, bottom legs towards right side, diamond head","['no arms', 'standing up', 'bottom legs towards right side', 'diamond head']"
577,"he has bunny ears, sitting down, feet towards right","['he has bunny ears', 'sitting down', 'feet towards right']"
578,"standing up, diamond head, back COMPLETELY FLAT, arm out to the right, 1 small arm, if you take the little arm out, and put it into his body, it's a complete square","['standing up', 'diamond head', 'back COMPLETELY FLAT', 'arm out to the right', '1 small arm', 'if you take the little arm out, and put it into his body, it's a complete square']"
579,"sitting down, legs pointed to the left, looking at his lap, diamond head","['sitting down', 'legs pointed to the left', 'looking at his lap', 'diamond head']"
580,"holding a tray out to the left, looking left, back flat, leg pointed left","['holding a tray out to the left', 'looking left', 'back flat', 'leg pointed left']"
581,"he looks like he's falling, hes looks scared, arms out to the left and right, body slanted","['he looks like he's falling', 'hes looks scared', 'arms out to the left and right', 'body slanted']"
582,"holding a tray to the right, but his legs are not pointing up, his legs are downwards, he is bending his legs, not kneeling","['holding a tray to the right', 'his legs are downwards', 'he is bending his legs']"
583,"he looks like he's about to kick something really hard, both arms are to the left, the leg he is about to kick with is on his right","['he looks like he\'s about to kick something really hard', 'both arms are to the left', 'the leg he is about to kick with is on his right']"
584,"kneeling on the ground, his right arm looks disconnected, his left leg looks disconnected, his two arms make up his body, two wings","['kneeling on the ground', 'his right arm looks disconnected', 'his left leg looks disconnected', 'his two arms make up his body', 'two wings']"
585,"kneeling, tray to the right, legs up, holding a tray to the right, looking to the right, kneeling completely down legs pointed up towards his back","['kneeling', 'tray to the right', 'legs up', 'holding a tray to the right', 'looking to the right', 'kneeling completely down legs pointed up towards his back']"
586,"left leg up, his arms look like a pointy beak, his head is falling off his back, head on the right side, one leg standing, one leg raised","['left leg up', 'his arms look like a pointy beak', 'his head is falling off his back', 'head on the right side', 'one leg standing', 'one leg raised']"
587,"kneeled completely down, looks like he's praying to god for salvation, triangle arms, all the way out, head towards the left, one arm on top, one arm on the bottom, separated arms, looks like triangles, head is tilted to the left, legs are to the left, legs look solid, one solid piece, combined legs, they are one coherent piece","['kneeled completely down', 'looks like he\'s praying to god for salvation', 'triangle arms', 'all the way out', 'head towards the left', 'one arm on top', 'one arm on the bottom', 'separated arms', 'looks like triangles', 'head is tilted to the left', 'legs are to the left', 'legs look solid', 'one solid piece', 'combined legs', 'they are one coherent piece']"
588,"two arms pointed to the left, one solid leg standing, little leg pointing backwards, about to kick something, the solid standing leg and then the little leg pointing to the right","['two arms pointed to the left', 'one solid leg standing', 'little leg pointing backwards', 'about to kick something', 'the solid standing leg', 'the little leg pointing to the right']"
589,"solid back on the left, little arm pointing to the right, little leg pointing to the left, standing up, diamond head in the middle, if you remove little arm and place in gap above the leg it would be a whole square, yes pointing to the right sorry","['solid back on the left', 'little arm pointing to the right', 'little leg pointing to the left', 'standing up', 'diamond head in the middle', 'if you remove little arm and place in gap above the leg it would be a whole square', 'pointing to the right sorry']"
590,"rabbit ears, head facing down, he is sitting with legs pointing to right, straight back","['rabbit ears', 'head facing down', 'he is sitting with legs pointing to right', 'straight back']"
591,"kneeling down, legs pointed up to left facing his back, holding a tray out to the right, diamond head straight, little diamond pointing to the left just under the head","['kneeling down', 'legs pointed up to left facing his back', 'holding a tray out to the right', 'diamond head straight', 'little diamond pointing to the left just under the head']"
592,"bending down, holding a tray to the right, straight back, diamond head, legs are bent","['bending down', 'holding a tray to the right', 'straight back', 'diamond head', 'legs are bent']"
593,"standing up, up, holding a tray to the left, with a box underneath, legs pointing to the left, straight back","['standing up', 'holding a tray to the left', 'with a box underneath', 'legs pointing to the left', 'straight back']"
594,"standing up with right arm pointing upwards, looks like a dance move, head facing to the left tilted, legs are joined solid to the left, smaller arm facing down on the right","['standing up with right arm pointing upwards', 'looks like a dance move', 'head facing to the left tilted', 'legs are joined solid to the left', 'smaller arm facing down on the right']"
595,"looks like a beak facing down, box on the back, about to kick something","['a beak facing down', 'box on the back', 'about to kick something']"
596,"sitting down legs out to the left, head looking down, looking sad, straight back","['sitting down legs out to the left', 'head looking down', 'looking sad', 'straight back']"
597,"no arms, little legs to the right, straight back on the left, almost floating","['no arms', 'little legs to the right', 'straight back on the left', 'almost floating']"
598,"kneeling down, feet facing to the left, left arm joined to body, right arm is separated from body, like two wings","['kneeling down', 'feet facing to the left', 'left arm joined to body', 'right arm is separated from body, like two wings']"
599,"guy falling backwards to the left, arms in air, head more to the left, no legs","['guy falling backwards to the left', 'arms in air', 'head more to the left', 'no legs']"
600,"bunny ears, head down, feet to the left, straight back","['bunny ears', 'head down', 'feet to the left', 'straight back']"
601,"looks like a dancer, head tilted to the right, right arm up","['a dancer', 'head tilted to the right', 'right arm up']"
602,"dude is falling, arms up, tilted body","['dude is falling', 'arms up', 'tilted body']"
603,"straight left back, diamond head in the middle, little right leg, little right arm","['straight left back', 'diamond head in the middle', 'little right leg', 'little right arm']"
604,"kneeling holding a tray, facing the right, straight left back","['kneeling holding a tray', 'facing the right', 'straight left back']"
605,"disjointed arm, looks like wings, leg extended to the left, kneeling on the ground","['disjointed arm', 'looks like wings', 'leg extended to the left', 'kneeling on the ground']"
606,"guy sitting on the ground facing the left, head down, legs to the left","['guy sitting on the ground facing the left, head down, legs to the left']"
607,"kneeling figure holding tray, legs up to the left, facing right","['kneeling figure holding tray', 'legs up to the left', 'facing right']"
608,"figure about to kick hard, one long leg and little right leg","['figure about to kick hard', 'one long leg', 'little right leg']"
609,"figure holding tray with box underneath, facing to the left","['figure holding tray with box underneath, facing to the left']"
610,"looks like a penguin with a box on its back, facing to the left, one leg up","['a penguin with a box on its back, facing to the left, one leg up']"
611,"sitting on the ground, no legs, no arms","['sitting on the ground, no legs, no arms']"
612,"Straight back, holding a tray, facing left, bend knees, sorry I mean right","['Straight back', 'holding a tray', 'facing left', 'bend knees', 'right']"
613,"floating guy, no arms or legs","['floating guy, no arms or legs']"
614,"the guy that is sitting sad, legs to left","['the guy that is sitting sad, legs to left']"
615,rabbit ears,['rabbit ears']
616,"holding a tray, with a box under it, facing left","['holding a tray', 'with a box under it', 'facing left']"
617,"guy that looks like he is falling, both arms up","['guy that looks like he is falling', 'both arms up']"
618,"dancer, solid legs, both arms to right, head to the left side","['dancer', 'solid legs', 'both arms to right', 'head to the left side']"
619,"this one got detached right arm, small leg on the left, head on top of detached right arm","['detached right arm', 'small leg on the left', 'head on top of detached right arm']"
620,"holding a tray on right side, leg is up at the back on left side","['holding a tray on right side', 'leg is up at the back on left side']"
621,"straight back, small arm to the right, and a leg too right side, head in the middle","['straight back', 'small arm to the right', 'a leg too right side', 'head in the middle']"
622,"the guy who got one leg bigger than the other one, about to kick, arms to the left side","['the guy who got one leg bigger than the other one, about to kick, arms to the left side']"
623,"guy with the box on the back, one leg up","['guy with the box on the back', 'one leg up']"
624,"Box falling off horse kicking up, Square looks like it's on top of a horses head sort of falling off, Triangle is feet","['Box falling off horse kicking up', 'Square looks like it's on top of a horses head sort of falling off', 'Triangle is feet']"
625,"Looks like a person sad sitting down and looking down, knees bent","['a person sad sitting down and looking down, knees bent']"
626,"Looks like someone praying looking up with hands out on knees, Not squatting but on knees, kinda looks like they have a robe on","['someone praying looking up with hands out on knees', 'looks like they have a robe on']"
627,"Looks like a square and triangle falling off some type of table, triangle is underneath the square, It kind of looks like a mouse, top of triangle is connected to square, the head of the mouse is also like a triangle, it kind of looks like a backwards camera","['a square and triangle falling off some type of table', 'triangle is underneath the square', 'a mouse', 'top of triangle is connected to square', 'the head of the mouse is also like a triangle', 'a backwards camera']"
628,"This looks like a guy hanging out the window, the body is leaning left and arms are out his head is also blowing left, the head is a square, on corner, the whole body is leaning left, No legs, just a torso, with two arms and head","['a guy hanging out the window', 'the body is leaning left', 'arms are out', 'head is also blowing left', 'the head is a square', 'on corner', 'the whole body is leaning left', 'No legs', 'just a torso', 'with two arms and head']"
629,"This looks like a diamond on a table, no arms, one straight side, on the left, the diamond is in the middle","['a diamond on a table', 'no arms', 'one straight side', 'on the left', 'the diamond is in the middle']"
630,"This is a guy praying looking up with his hands out but he is not on his knees, he looks like he's bending his knees kind of in a squat, he's looking down at his hands, or up","['a guy praying looking up with his hands out', 'he is not on his knees', ""he's bending his knees kind of in a squat"", ""he's looking down at his hands, or up""]"
631,"This one is hard but, it looks like two triangles pointing out left, a square on top, a leg sorta, then a triangle looks like a tail, its facing left, it looks like a leg going straight down with foot going left, No it looks like its a tail, it's not tilted","['two triangles pointing out left', 'a square on top', 'a leg sorta', 'a triangle looks like a tail', 'its facing left', 'it looks like a leg going straight down with foot going left', 'it looks like its a tail', ""it's not tilted""]"
632,"This one looks like a a guy wearing a bunny head, square head, two triangles are ears looking down to the right, Body is sitting down, Or look for a square with two triangles on top","['a guy wearing a bunny head', 'square head', 'two triangles are ears looking down to the right', 'Body is sitting down', 'square with two triangles on top']"
633,"This one looks like a priest, facing left with a diamond for a head, standing up with hands going left, body is facing left as well","['a priest', 'facing left', 'with a diamond for a head', 'standing up', 'with hands going left', 'body is facing left as well']"
634,"This one looks like just a torso and a diamond head looking down to the right, no arms or legs, body is making a slight L, No arms or legs, just a body, and head","['just a torso and a diamond head looking down to the right', 'no arms or legs', 'body is making a slight L', 'No arms or legs', 'just a body', 'and head']"
635,"This one looks like a guy sad kicking the floor and a box falling off his head, he is facing left, boxing is falling off his head to the right","['a guy sad kicking the floor', 'a box falling off his head', 'he is facing left', 'boxing is falling off his head to the right']"
636,"he is facing left, his arms are going backwards, i ' m not sure he is standing or not, he doesn't have legs, there is a triangle at the bottom right, don't think so, his head is a square, not a priest, he has a triangle as arms","['he is facing left', 'his arms are going backwards', 'i'm not sure he is standing or not', 'he doesn't have legs', 'there is a triangle at the bottom right', 'his head is a square', 'not a priest', 'he has a triangle as arms']"
637,"no arms or legs, facing right, the head looks like a diamond, the head is straight neither looking down or up, no tail at all, just a diamond and a body no legs or arms","['no arms or legs', 'facing right', 'the head looks like a diamond', 'the head is straight neither looking down or up', 'no tail at all', 'just a diamond and a body no legs or arms']"
638,looks like a table with a diamond on top,['a table with a diamond on top']
639,"looks like a strange type of table with a diamond and a triangle falling, if you look at the diamond and triangle together it looks like a camera","['a strange type of table with a diamond and a triangle falling', 'if you look at the diamond and triangle together it looks like a camera']"
640,"seems like a sad horse with something falling from its back, it seems like it is kicking something, and it is facing left","['a sad horse with something falling from its back', 'it is kicking something', 'it is facing left']"
641,"it looks like a priest, he is facing left, he is standing, and looks like he is holding something, or praying","['a priest', 'he is facing left', 'he is standing', 'looks like he is holding something', 'praying']"
642,"seems like he is sitting, looking up, his body is facing left, only legs","['he is sitting', 'looking up', 'his body is facing left', 'only legs']"
643,"seems like he is praying on his knees, facing right, on the bottom left, if that is the position of the triangle you mentioned yes","['seems like he is praying on his knees, facing right, on the bottom left']"
644,"it seems like some sort of ballet position, he is facing left, two triangles pointing left also","['some sort of ballet position', 'facing left', 'two triangles pointing left']"
645,"it seems like he is cheering, *like, no legs, yes leaning left, leaning left, arms up","['he is cheering', 'no legs', 'leaning left', 'leaning left', 'arms up']"
646,"again it looks like he is praying, facing right, but doing a squat at the same time","['he is praying', 'facing right', 'doing a squat at the same time']"
647,"no arms, he is sitting, facing right, seems like he is sad, and has a funny hair","['no arms', 'he is sitting', 'facing right', 'seems like he is sad', 'has a funny hair']"
648,"sitting on the floor facing left, looks sad or looking up depends how u see it, only legs, bent, yes","['sitting on the floor facing left', 'looks sad or looking up depends how u see it', 'only legs', 'bent']"
649,"squatting and praying, facing right, squatting","['squatting and praying', 'facing right', 'squatting']"
650,"guy with a big nose facing left, with a square falling off his back, looks like he is kicking something","['guy with a big nose facing left', 'square falling off his back', 'looks like he is kicking something']"
651,table with a diamond on top of it,['table with a diamond on top of it']
652,"guy doing an ice skating pose, facing left","['guy doing an ice skating pose, facing left']"
653,"praying and kneeling, facing right","['praying and kneeling, facing right']"
654,"hands up leaning left, only head arms and torso","['hands up leaning left', 'only head arms and torso']"
655,head with a torso with small triangle in right bottom corner,['head with a torso with small triangle in right bottom corner']
656,"weird table with square and triangle falling off of ti, it*, small triangle beneath it, on left, triangle and square falling to the right side, its a table","['weird table with square and triangle falling off of it', 'small triangle beneath it, on left', 'triangle and square falling to the right side', 'its a table']"
657,looks like a horse doing kick up,['a horse doing kick up']
658,"priest with his hands out, facing left, doesn't look like he is holding anything, facing left, not leaning","['priest with his hands out, facing left, doesn't look like he is holding anything, facing left, not leaning']"
659,"sad guy with bunny ears, facing right, he is sitting","['sad guy with bunny ears', 'facing right', 'he is sitting']"
660,"sad bunny ears left, sitting facing right","['sad bunny ears left, sitting facing right']"
661,"diamond on table , right side of table has a bite out of it","['diamond on table', 'right side of table has a bite out of it']"
662,"leaning back to left , arms up like falling out window","['leaning back to left', 'arms up like falling out window']"
663,"ice skater, skating to left one leg on ice","['ice skater', 'skating to left', 'one leg on ice']"
664,"facing right, praying kneeling knees bent not touching ground, squatting","['facing right', 'praying', 'kneeling', 'knees bent not touching ground', 'squatting']"
665,"horse head with square falling off back walking to left, one leg kicking up","['horse head with square falling off back walking to left, one leg kicking up']"
666,"torso facing left no arms or legs sitting, facing right","['torso facing left', 'no arms or legs', 'sitting', 'facing right']"
667,sitting facing left knees bent no arms,"['sitting facing left', 'knees bent', 'no arms']"
668,"horse kicking up to the left, to the right","['horse kicking up to the left, to the right']"
669,"oops praying facing left possibly holding something, standing not kneeling","['praying facing left possibly holding something, standing not kneeling']"
670,"praying, on knees, facing RIGHT, right, knees on ground","['praying', 'on knees', 'facing RIGHT', 'right', 'knees on ground']"
671,box and triangle falling of strange table {camera},['box and triangle falling of strange table']
672,"Box and triangle falling to the right off a strange table (camera), the triangle is under the box","['Box and triangle falling to the right off a strange table (camera)', 'the triangle is under the box']"
673,Priest standing facing to the left Looks like he is praying or holding something in hand,"['Priest standing facing to the left', 'Looks like he is praying or holding something in hand']"
674,"Sitting, facing to the left Has two triangles on head - looks like bunny ears, i mean right","['Sitting, facing to the left', 'Has two triangles on head - looks like bunny ears, i mean right']"
675,Small triangle on the bottom right corner Looks like a horse facing RIGHT,"['Small triangle on the bottom right corner', 'Looks like a horse facing RIGHT']"
676,"Facing right Torso with diamond head No arms, no legs","['Facing right', 'Torso with diamond head', 'No arms, no legs']"
677,Facing left - like a ice skater ballet dancer Has two triangles on left side,"['Facing left - like a ice skater ballet dancer', 'Has two triangles on left side']"
678,"Facing right, on knees and praying NOT squatting","['Facing right, on knees and praying NOT squatting']"
679,Man leaning left with two arms raised No legs Just body,"['Man leaning left with two arms raised', 'No legs', 'Just body']"
