,text,gpt_out
628,"the one someone said had boobs, or like a beak, facing left","['had boobs, or like a beak, facing left']"
629,"ok sat down, facing left, legs up a bit towards chest, with a bit out in the corner, facing left","['facing left', 'legs up a bit towards chest', 'with a bit out in the corner', 'facing left']"
630,"ok a square head, tilted slightly down to the left, the one like a shoe i said","['a square head, tilted slightly down to the left', 'the one like a shoe']"
631,"ok the one like the snowman, flying, arms above, yes tilted to the left","['the one like the snowman', 'flying', 'arms above', 'tilted to the left']"
632,bunny ears one,['bunny ears']
633,"the one like the candle, facing left, yes like a bucket","['the one like the candle, facing left, yes like a bucket']"
634,"the one with the head looking like it's falling off, facing left, with one foot up","['the one with the head looking like it's falling off, facing left, with one foot up']"
635,"facing left, with are stretched out, knees bended a little, like nearly crouching, no like he's kneeling","['facing left', 'with arms stretched out', 'knees bended a little', 'like nearly crouching', 'no like he's kneeling']"
636,"ok the candle shaped one, like kneeling, with legs facing right, o arms","['candle shaped one, like kneeling, with legs facing right, o arms']"
637,"sat down, knees up a bit towards body, facing left, no arms showing","['sat down', 'knees up a bit towards body', 'facing left', 'no arms showing']"
638,"candle shape, facing left, with bucket, ok bishop","['candle shape', 'facing left', 'with bucket']"
639,the shoe shaped one,['the shoe shaped one']
640,"the one with the diamond tail, facing right, kneeled down, kind of looks like a devils tail, 2 triangle arms, yes squared off knees","['the one with the diamond tail, facing right, kneeled down, kind of looks like a devils tail, 2 triangle arms, yes squared off knees']"
641,"bended knees a little, facing right, arm outstretched, like curtsying, curtsey","['bended knees a little', 'facing right', 'arm outstretched', 'like curtsying', 'curtsey']"
642,bunny ears,['bunny ears']
643,"square body, right angle at the top left, for body","['square body, right angle at the top left, for body']"
644,"facing right, kneeling, like holding a bowl in front of them, diamond on diamond","['facing right', 'kneeling', 'holding a bowl in front of them', 'diamond on diamond']"
645,"snowman, flying","['snowman', 'flying']"
646,boobs,There is no description of an image in the given text.
647,"ead falling ff, one foot up, plague mask","['head falling off', 'one foot up', 'plague mask']"
648,"devil tail, facing right, kneeling, 2 triangle arms","['devil tail', 'facing right', 'kneeling', '2 triangle arms']"
649,"candle shape, facing right, kneeling, no arms, ok buda","['candle shape', 'facing right', 'kneeling', 'no arms', 'ok buda']"
650,"sat down knees towards body, facing left, no arms","['sat down knees towards body, facing left, no arms']"
651,bunny ears,['bunny ears']
652,boobs,There is no description of an image in the given text.
653,square body,['square body']
654,shoe,['shoe']
655,candle holding bucket,['candle holding bucket']
656,snowman,['snowman']
657,"kneeling, with arm out holding something, not devil tail, ok bowl, yes twin heads","['kneeling', 'with arm out holding something', 'ok bowl', 'yes twin heads']"
658,"bended knees, facing right, arm out","['bended knees', 'facing right', 'arm out']"
659,plague mask,['plague mask']
660,plague mask,['plague mask']
661,snowman,['snowman']
662,bunny,['bunny']
663,curtsey,['curtsey']
664,"sat down facing left, knees towards body","['sat down facing left, knees towards body']"
665,square body,['square body']
666,boobs,There is no description of an image in the given text.
667,"candle holding bucket, facing left","['candle holding bucket, facing left']"
668,shoe,['shoe']
669,devil tail,['devil tail']
670,"kneeling down, facing right, with bowl, 2 heads","['kneeling down, facing right, with bowl, 2 heads']"
671,"buddha, candle shape, facing right, kneeling, no arms","['buddha', 'candle shape', 'facing right', 'kneeling', 'no arms']"
672,shoe,['shoe']
673,boobs,There is no description of an image in the given text.
674,candle holding bucket,['candle holding bucket']
675,square body,['square body']
676,buddha,['buddha']
677,"twinhead, kneeling, facing right, arm out","['twinhead', 'kneeling', 'facing right', 'arm out']"
678,bunny,['bunny']
679,plague mask,['plague mask']
680,snowman,['snowman']
681,curtsey,['curtsey']
682,"sat down, facing left, knees up a bit","['sat down, facing left, knees up a bit']"
683,"devil tail, devil tail, devil tail","['devil tail, devil tail, devil tail']"
684,This looks like a person facing to your left while kicking out their right leg and standing on their left leg,['a person facing to your left while kicking out their right leg and standing on their left leg']
685,"This kind of looks like a person kicking forward with their right leg, The square is in the top right, The square in the image","['a person kicking forward with their right leg', 'The square is in the top right', 'The square in the image']"
686,"This one kind of looks like a person kneeling and facing to your right, the one that makes the ""neck"" look thinner","['a person kneeling and facing to your right', 'the one that makes the ""neck"" look thinner']"
687,"This is the one that kind of looks like a person raising their arms in fright They are slanted, Like a trapezoid for a body and the right arm near the head","['a person raising their arms in fright', 'slanted', 'Like a trapezoid for a body', 'the right arm near the head']"
688,"When I said the person kneeling, someone selected this one, This one has a triangle on the right, There is separation between the triangle and the ""body""","['This one has a triangle on the right', 'There is separation between the triangle and the ""body""']"
689,"Okay this one looks like kind of a big lump with part if a triangle at the bottom and another near the head square, It's kind of compacted, The one with a long, flat area under the head, Longest, flattest area under the square","['kind of a big lump with part of a triangle at the bottom', 'another triangle near the head square', 'compacted', 'long, flat area under the head', 'longest, flattest area under the square']"
690,"This one has a triangle pointing right on the bottom, There isn't much to this one, No ears, It kind of looks like someone on their knees, no arms","['a triangle pointing right on the bottom', 'No ears', 'It kind of looks like someone on their knees, no arms']"
691,"This one looks like someone facing left They look like they could be holding something, There are legs, Like feet facing left, Like they are holding something out, Makes me think of a religious figure","['someone facing left', 'holding something', 'legs', 'feet facing left', 'holding something out', 'religious figure']"
692,"Okay this one is more abstract, I don't know, This one looks maybe like a woman on the ground facing to our right, head back, One arm up, one down, legs back on the ground","['a woman on the ground facing to our right', 'head back', 'One arm up', 'one down', 'legs back on the ground']"
693,"This is the one that looks like it has rabbit ears, Yeah, sitting down, facing to our right, Legs out","['looks like it has rabbit ears', 'sitting down', 'facing to our right', 'Legs out']"
694,"Okay, now this this one looks like a person sitting down and facing the opposite direction, Like another person leaning against a tree or something, like the last one But facing the opposite direction, no bunny ears, Feet in the bottom left, head top right","['a person sitting down and facing the opposite direction', 'another person leaning against a tree or something', 'facing the opposite direction', 'no bunny ears', 'Feet in the bottom left', 'head top right']"
695,"This looks like a person with their legs bent and their hands out, facing to our right, There is kind if a zig zag on the bottom, like bended knees, A triangle on the right, like their hands are our","['a person with their legs bent and their hands out, facing to our right', 'kind of a zig zag on the bottom, like bended knees', 'a triangle on the right, like their hands are our']"
696,It's the one we said looks like a priest,['looks like a priest']
697,"This is one of the blob ones, kind of compacted Like a person kneeling with no arms, And no feet, really, at the bottom, Like you can seem them on bended knee without feet or arms","['one of the blob ones', 'compacted', 'person kneeling with no arms', 'no feet, really, at the bottom', 'can seem them on bended knee without feet or arms']"
698,"This is the one where the square head is kind of balanced between a couple triangles, Like a person on bended knees with hands on the right side, Only the a point of the triangle connects to the body like at the neck","['the square head is kind of balanced between a couple triangles', 'Like a person on bended knees with hands on the right side', 'Only the a point of the triangle connects to the body like at the neck']"
699,"Okay, this one looks like another person kneeling and facing to our right, kind of like arms are our flat in front of them, The square head looks like it's stacked another same shape, like two diamonds, Not the flat top one","['another person kneeling and facing to our right', 'arms are our flat in front of them', 'square head looks like it's stacked another same shape, like two diamonds', 'Not the flat top one']"
700,"Okay, this is the one that we may have started with It's a person on their left leg, with the right leg back Looks like maybe a figure skater, kind of, head is in the top left of the image, Looks like arms on the left, two big triangles","['a person on their left leg, with the right leg back', 'maybe a figure skater', 'head is in the top left of the image', 'arms on the left', 'two big triangles']"
701,"Okay, this is the one where the head is on the log, flat surface, Large flat surface underneath the square, The triangles point to the right, It's a pretty compact black blob with the square on top, The area under the square is long and flat","['the head is on the log, flat surface', 'Large flat surface underneath the square', 'The triangles point to the right', 'a pretty compact black blob with the square on top', 'The area under the square is long and flat']"
702,Bunny ears,['Bunny ears']
703,"Okay, this is that one that to me looks like a dancer or something (not the ice skater), Someone last time said that it looks like an X, It looks kind of like a woman laying on the ground with arms on our right, head on left, triangle in the bottom right and another one higher above it, closer to head","['a dancer or something', 'an X', 'a woman laying on the ground with arms on our right, head on left, triangle in the bottom right and another one higher above it, closer to head']"
704,"This is one that I said looked zig zag on the bottom, like a person with knees bent but not sitting, Hands on our right, Like he has his hands out","['looked zig zag on the bottom', 'like a person with knees bent but not sitting', 'Hands on our right', 'Like he has his hands out']"
705,"This is the other person sitting with legs out, like they are leaned against something The one without bunny ears, feet on left, head on right","['the other person sitting with legs out, like they are leaned against something', 'feet on left, head on right']"
706,"It looks weird to me, Like a person standing on left leg with right leg kicking up, I don't understand what is happening at the top :), feet face to our left, The feet are triangles, Yeah, hook arms sounds right, arm*, Head is at the top right","['Like a person standing on left leg with right leg kicking up', 'feet face to our left', 'The feet are triangles', 'hook arms sounds right', 'Head is at the top right']"
707,"This is the one that kind of looks like a ghost Last time, I described it as a person with hands up, as if frightened, No legs or feet","['kind of looks like a ghost', 'person with hands up, as if frightened', 'No legs or feet']"
708,"This is the priest again, Person is facing left with their arms out, looks like they are holding something","['Person is facing left with their arms out, looks like they are holding something']"
709,"This is the one that I called a dancer before (not skater) Looks like an ""X,"" we said","['Looks like an ""X,""']"
710,bunny ears,['bunny ears']
711,"Okay, this is the one where the square diamond is balanced on the long, flat surface","['the square diamond is balanced on the long, flat surface']"
712,"This is the one with zig zag bended knees again, Arms out on the right","['zig zag bended knees again', 'Arms out on the right']"
713,"This is the ghost I'm going to call it now, The one without legs or feet, torso with arms raised, slanted","['The one without legs or feet', 'torso with arms raised', 'slanted']"
714,"This is the person kneeling, but I've said you can't see feet or arms, Looks like you see knees on the right to me, not the zig zag one, No arms visible in this one","['person kneeling', 'you can\'t see feet or arms', 'knees on the right', 'no arms visible']"
715,"This is the person leaned against something who doesn't have bunny ears, legs to the left, head on right","['person leaned against something', ""doesn't have bunny ears"", 'legs to the left', 'head on right']"
716,"This is one that looks weird to me, someone last time said the arm is like a hook, right leg kicked up, left leg planted, The head is at the top right","['the arm is like a hook', 'right leg kicked up', 'left leg planted', 'The head is at the top right']"
717,"Okay, this is that one where the triangle arms only connect at one point, like by the person's neck Looks like someone kneeling, Facing to our right, feet on the left side, and a triangle above the feet","['triangle arms only connect at one point, like by the person\'s neck', 'someone kneeling', 'Facing to our right', 'feet on the left side', 'a triangle above the feet']"
718,"This is the one that I think looks kind of like a figure skater Do we know that one, Right leg is kicked out to the right, left leg is planted, arms on the left","['looks kind of like a figure skater', 'Right leg is kicked out to the right', 'left leg is planted', 'arms on the left']"
719,"This is the person kneeling that looks like the top is two diamonds Arms out on the right, then knees, with feet on left, It's not the one that looks like someone standing with bended knees, this person looks kneeling","['the person kneeling', 'the top is two diamonds', 'Arms out on the right', 'knees', 'feet on left', 'this person looks kneeling']"
720,"This is the ""hook arm"" one again Right leg kicking up to the left, Maybe looks like a person climbing","['""hook arm"" one again', 'Right leg kicking up to the left', 'Maybe looks like a person climbing']"
721,This is the one that I said looks like a figure skater,['looks like a figure skater']
722,"OKay, don't know what to name this The one where the triangle arms have the point that connects by the head, person is kneeling, feet to the left, facing right, head is between two triangles yeah, We'll call this angel, not the white triangle, This one has a black triangle that faces back, below the head, we'll call that angel wings now, I guess","['the triangle arms have the point that connects by the head', 'person is kneeling, feet to the left, facing right', 'head is between two triangles', 'black triangle that faces back, below the head']"
723,"This is the ghost, Arms raised, no legs or feet, a torso with the arms up","['the ghost', 'Arms raised', 'no legs or feet', 'a torso with the arms up']"
724,"This is the two diamonds one, and I think probably the one that someone says makes a white triangle on the right, Looks kind of like someone kneeling and facing our right","['two diamonds one', 'makes a white triangle on the right', 'someone kneeling and facing our right']"
725,"This is the one that looks like a big rectangle on the left side, we said before, Head is on the long, flat surface","['big rectangle on the left side', 'Head is on the long, flat surface']"
726,"This is the person leaned back with no bunny ears Head on right, feet on left","['person leaned back with no bunny ears', 'Head on right, feet on left']"
727,bunny ears,['bunny ears']
728,priest,['priest']
729,"This is the zig zag one, where it looks like a person is standing up with knees bent Arms out to the right","['a person is standing up with knees bent', 'Arms out to the right']"
730,"This is one of the simple, blob body ones The one that I said looks like someone kneeling without their feet or arms shown, Triangle faces out on the bottom right side, looks like knees to me","['one of the simple, blob body ones', 'looks like someone kneeling without their feet or arms shown', 'Triangle faces out on the bottom right side', 'looks like knees to me']"
731,"I want to call this one ""dancer,"" but I don't think we're there yet, We will call it X, then","[""I want to call this one 'dancer,' but I don't think we're there yet"", ""We will call it X""]"
732,"OKay this is the one that is just a rectangle on the left side, The one with the head on the long, flat surface","['just a rectangle on the left side', 'head on the long, flat surface']"
733,"I want to call this one ""angel"" now, Looks kind of like someone kneeling and praying, the head is between the two triangles","['Looks kind of like someone kneeling and praying', 'the head is between the two triangles']"
734,bunny ears,['bunny ears']
735,"Okay, this is the *other* person leaned back against something, Opposite direction","['the *other* person leaned back against something, Opposite direction']"
736,priest,['priest']
737,"The person who looks like they are climbing Know this one, right leg is kick up, left leg is basically planted down Arm(s) up to the left, head at top right","['the person who looks like they are climbing', 'right leg is kick up', 'left leg is basically planted down', 'arm(s) up to the left', 'head at top right']"
738,figure skater,['figure skater']
739,"This is that one that I've said doesn't seem to show feet or arms, Not sure what to call this, I will call this one Platoon now","['doesn't seem to show feet or arms', 'Not sure what to call this', 'I will call this one Platoon']"
740,ghost,['ghost']
741,zig zag bended knee person,['zig zag bended knee person']
742,X dancer,['X dancer']
743,"The one I've said is like two diamonds at the top One of you can name this if you have something, Kind of looks like feet are on the left and hands out on the right, kneeling","['two diamonds at the top', 'feet are on the left and hands out on the right, kneeling']"
744,THe one that looks like a ghost - both arms up,['looks like a ghost - both arms up']
745,"the one kneeling down - foot sticking out the back - arms out horizontal, no - not a book - the one with arms horizontal, yes- one triangle is an arm i think","['the one kneeling down', 'foot sticking out the back', 'arms out horizontal', 'the one with arms horizontal', 'one triangle is an arm i think']"
746,"the guy one one leg with the other sticking out horizontal behind him, could be ice skating, yep - double triangle, not the foot at back one - that was the previous one","['the guy one one leg with the other sticking out horizontal behind him', 'could be ice skating', 'double triangle', 'not the foot at back one']"
747,"the one who looks like he's doing semaphore with two flags - one head high, one down towards his feet, head leaning back,, two hand held flags to send signals, facing to right as we look, no - no legs visible, large flat bottom, dolphin - err not really","['the one who looks like he's doing semaphore with two flags - one head high, one down towards his feet, head leaning back', 'two hand held flags to send signals', 'facing to right as we look', 'no - no legs visible', 'large flat bottom', 'dolphin - err not really']"
748,"looks like a monk holding out a bible, very straight back - maybe waiter not monk, his toes are sticking out from under his habit","['a monk holding out a bible', 'very straight back', 'waiter not monk', 'his toes are sticking out from under his habit']"
749,"the biggest blob overall i think, bavi got it - big square body - nearly, right angle on top left shoulder, right angle top left shoulder","['the biggest blob overall', 'big square body', 'nearly, right angle on top left shoulder', 'right angle top left shoulder']"
750,"thee one who looks like their knees are bent and they are serving to a lord, looks like he's just getting up or just going down on his knees, he could be bowing curtsy","['the one who looks like their knees are bent and they are serving to a lord', ""looks like he's just getting up or just going down on his knees"", 'he could be bowing curtsy']"
751,"looks like a sea lion with a ball on his nose, tail flicking up a little bit on left hand side, one flipper out to the right, zuda - yep two diamonds point to point, minu - not the rabbit ears, small triangle left side","['a sea lion with a ball on his nose', 'tail flicking up a little bit on left hand side', 'one flipper out to the right', 'two diamonds point to point', 'not the rabbit ears', 'small triangle left side']"
752,"now it's rabbit ears, rabbit head and ears on top of a mountain with one dip","['rabbit ears', 'rabbit head and ears on top of a mountain', 'one dip']"
753,"THE GUY ASLEEP - LEANING AGAINST A TREE, HEAD DOWN SNOOZING, FEET STICK OUT AT BOTTOM, KNEES BENT, THE KNEES FEET ARE CLOSE TO REAL","['THE GUY ASLEEP - LEANING AGAINST A TREE, HEAD DOWN SNOOZING, FEET STICK OUT AT BOTTOM, KNEES BENT, THE KNEES FEET ARE CLOSE TO REAL']"
754,"LOOKS LIKE A BEAR WITH ONE FOOT IN THE AIR HOPPING AND A SQUARE RUCKSACK ON HIS UPPER BACK, COULD BE A BIG BEAK POINTING DOWN I SUPPOSE","['A bear with one foot in the air hopping', 'a square rucksack on his upper back', 'could be a big beak pointing down']"
755,"THE ONE THAT LOOKS LIKE NOTHING, BLOG WITH A HEAD - NO REAL SHAPE, THE MOST BORING ONE THERE, BAVI - YEAH - JELLY BEAN IS GOOD","['THE ONE THAT LOOKS LIKE NOTHING', 'BLOG WITH A HEAD - NO REAL SHAPE', 'THE MOST BORING ONE THERE', 'BAVI - YEAH - JELLY BEAN IS GOOD']"
756,"BACK TO THE KNEELING WAITER SERVANT AGAIN, OFFERING A PLATE OF FOOD, THE Z SHAPED ONE - BAVI SAID I THINK, HERA - NO ARMS - JUST A PLATE OFFERED, BAVI - FACING TO RIGHT, ZUDA - YES THE Z SHAPE","['kneeling waiter servant', 'offering a plate of food', 'the Z shaped one', 'no arms', 'just a plate offered', 'facing to right', 'the Z shape']"
757,THE BEAR WITH THE RUCKSACK,['THE BEAR WITH THE RUCKSACK']
758,"THE ICE SKATER, FILL YOUR BOOTS, ONE ONE LEG - ONE LEG OUT, THE BACK FACING LEFT, BAVI FACGIN LEFT","['THE ICE SKATER', 'FILL YOUR BOOTS', 'ONE ONE LEG - ONE LEG OUT', 'THE BACK FACING LEFT', 'BAVI FACGIN LEFT']"
759,THE GHOST - WHOOOOOOOOOOOOOO!!!!,['THE GHOST - WHOOOOOOOOOOOOOO!!!!']
760,"THE SEMAPHORE FLAG WAVER, ONE TRIANGLE OUT TO RIGHT, ALMOST ANGEL WINGS, KNEELING DOWN - FEET OUT THE BACK TO THE LEFT","['THE SEMAPHORE FLAG WAVER', 'ONE TRIANGLE OUT TO RIGHT', 'ALMOST ANGEL WINGS', 'KNEELING DOWN - FEET OUT THE BACK TO THE LEFT']"
761,"THE MONK, OFFERING THE BIBLE, SMALL FEET OUT OF HIS HABIT, FACING LEFT","['THE MONK', 'OFFERING THE BIBLE', 'SMALL FEET OUT OF HIS HABIT', 'FACING LEFT']"
762,"THE SLEEPER, HEAD DOWN","['THE SLEEPER, HEAD DOWN']"
763,"RABBIT EARS ON THE MOUNTAIN, HEAD AND EARS ON THE MOUNTAIN","['RABBIT EARS ON THE MOUNTAIN', 'HEAD AND EARS ON THE MOUNTAIN']"
764,"THE JELLY BEAN BLOB, HEAD, BLOB, FEET","['THE JELLY BEAN BLOB', 'HEAD', 'BLOB', 'FEET']"
765,"THE SEMAPHORE, LOW FLAG TO THE RIGHT, HEAD BACK A BIT, ONE FLAG AT SHOULDER, ONE FLAG TOWARDS FEET, THIN MIDDLE PART OF BODY, HERA - NO MIDDLE BODY IS STRAIGHT","['THE SEMAPHORE', 'LOW FLAG TO THE RIGHT', 'HEAD BACK A BIT', 'ONE FLAG AT SHOULDER', 'ONE FLAG TOWARDS FEET', 'THIN MIDDLE PART OF BODY', 'HERA - NO MIDDLE BODY IS STRAIGHT']"
766,"SEAL WITH BALL, LITTLE FLICK TAIL - ONE LEFT SIDE, FLIPPER ON RIGHT SIDE, TWO DIAMONDS POINT TO POINT AT HEAD, HERA YEP - POINT TO POINT","['SEAL WITH BALL', 'LITTLE FLICK TAIL', 'ONE LEFT SIDE', 'FLIPPER ON RIGHT SIDE', 'TWO DIAMONDS POINT TO POINT AT HEAD', 'HERA YEP - POINT TO POINT']"
767,"BIG SQUARE BODY GUY, LITTLE FEET TO RIGHT, RIGHT ANGLE TOP LEFT SHOULD GUY FOR NEXT TIME","['BIG SQUARE BODY GUY', 'LITTLE FEET TO RIGHT', 'RIGHT ANGLE TOP LEFT SHOULD GUY FOR NEXT TIME']"
768,ICE SKATER - SAVE MY TYPING,['ICE SKATER - SAVE MY TYPING']
769,GHOST,['GHOST']
770,"MONK, LITTLE FEET LEFT, JUST HIS TOES STICKING OUT","['MONK', 'LITTLE FEET LEFT, JUST HIS TOES STICKING OUT']"
771,"Z SHAPED WAITER, FACING RIGHT, BEND ZEE KNEES","['Z SHAPED WAITER', 'FACING RIGHT', 'BEND ZEE KNEES']"
772,BEAR WITH A BACKPACK,['BEAR WITH A BACKPACK']
773,"SEAL WITH BALL, HEAD POINT TO POINT WITH TWO DIAMONDS, HEAR - HEAD STRAIGHT UP, little tail flick on left side","['SEAL WITH BALL', 'HEAD POINT TO POINT WITH TWO DIAMONDS', 'HEAD STRAIGHT UP', 'little tail flick on left side']"
774,"angel wings kneeling down - not flag guy, feet out back to the left, wing on right side only touches head at one point","['angel wings kneeling down', 'feet out back to the left', 'wing on right side only touches head at one point']"
775,jelly bean blob,['jelly bean blob']
776,"square left shoulder, my angel has one wing visible, one a bit hidden","['square left shoulder', 'one wing visible', 'one a bit hidden']"
777,"semaphore guy, one flag hi, one flag lo, head leaning back, facing right, big thick block to left at bottom, minu not really - big of a slug snail body on ground","['semaphore guy', 'one flag hi', 'one flag lo', 'head leaning back', 'facing right', 'big thick block to left at bottom', 'minu not really - big of a slug snail body on ground']"
778,"sleeping guy, feet and knees look real","['sleeping guy', 'feet and knees look real']"
779,rabbit ears on mountain,['rabbit ears on mountain']
780,ghost,['ghost']
781,rabbit ears on mountain again,['rabbit ears on mountain again']
782,sleeper guy,['sleeper guy']
783,"seal, point to point diamonds for head","['seal', 'point to point diamonds for head']"
784,"angel, hera - seal has got a little tail flick on left side","['angel', 'hera - seal has got a little tail flick on left side']"
785,"semaphore flags, hera - 2 mins - look for a small triangle flag point to bottom right, head square is nearly horizontal","['semaphore flags', 'small triangle flag point to bottom right', 'head square is nearly horizontal']"
786,this one - the waiter z,['the waiter']
787,"ice skater - don't click yet - give me time to do semaphore with hera, hera - maybe SPANISH DANCER THE CASTANETS GETS YOU, HERA - I'M WELSH - I HAVE NO IDEA WHAT LOUISIANA LOOKS LIKE!, MAYBE TANGO DANCER WITH BODY IN A BIG CURVE, SHE IS LOOKING OVER HER SHOULDER MAYBE, ANYWAY SKATER - CLICK NOW","['ice skater', 'semaphore with hera', 'SPANISH DANCER THE CASTANETS GETS YOU', 'I'M WELSH', 'I HAVE NO IDEA WHAT LOUISIANA LOOKS LIKE', 'TANGO DANCER WITH BODY IN A BIG CURVE', 'SHE IS LOOKING OVER HER SHOULDER', 'SKATER']"
788,BEAR RUCK SACK - YOU KNOW THE DRILL,['BEAR RUCK SACK']
789,"JELLY BEAN - ANYONE GOT ANY IDEAS FOR HERA AND THE SEMAPHORE, NO - HEAD IS SQUARE - HORIZONTAL - LEANING BACK TO LEFT, MAYBE MY FLAGS ARE OTHER PEOPLE'S LEGS, BAVI - THAT WILL DO - HERA - GO FOR IT",['HEAD IS SQUARE - HORIZONTAL - LEANING BACK TO LEFT']
790,"THE MONK, HERA - THE MONK OR THE DANCER (THE NEW NAME FOR SEMAPHORE), LAJU FACING LEFT, LITTLE TOES TO LEFT AT BOTTOM","['THE MONK, HERA - THE MONK OR THE DANCER (THE NEW NAME FOR SEMAPHORE), LAJU FACING LEFT, LITTLE TOES TO LEFT AT BOTTOM']"
791,square LEFT SHOULDER,['square LEFT SHOULDER']
792,THIS ONE - SEAL,['THIS ONE - SEAL']
793,SKATER BOI,['SKATER BOI']
794,GHOST,['GHOST']
795,RABBIT EARS ON MOUNTAIN - COME ON HERA!,['RABBIT EARS ON MOUNTAIN']
796,MONK,['MONK']
797,THIS ONE - SQUARE SHOULDER,['SQUARE SHOULDER']
798,THIS ONE - THE DANCER (AKA SEMAPHORE),['THE DANCER (AKA SEMAPHORE)']
799,"angel, ok square should is the guy with a big right angle left shoulder, come on pick my angel","['angel', 'guy with a big right angle left shoulder']"
800,"my angel has gone to heaven - all good, sleeper guy",['my angel has gone to heaven']
801,jelly bean,['jelly bean']
802,z the waiter,['the waiter']
803,bear ruck sack,['bear ruck sack']
804,"ok - angle - hit me, sorry angel - not angle","['ok', 'hit me', 'sorry angel', 'not angle']"
805,JELLY BEAN,['JELLY BEAN']
806,skater,['skater']
807,z waiter,['waiter']
808,seal - don't let me down,['seal']
809,square shoulder guy,['square shoulder guy']
810,ghost,['ghost']
811,ok - all good - monk this time,['monk this time']
812,"dancer, used to ne semaphore - sorry","['dancer', 'used to ne semaphore']"
813,sleeper this time,There is no description of the image in the given text.
814,bear ruck sack,['bear ruck sack']
815,"the bear is caged, rabbit ears mountain","['the bear is caged', 'rabbit ears mountain']"
816,"Humanoid figure, leaning with arms up, to one side, not sat, no legs, just torso and arms held up like dunno emoji, flying maybe or mid falling over","['Humanoid figure, leaning with arms up, to one side, not sat, no legs, just torso and arms held up like dunno emoji, flying maybe or mid falling over']"
817,"figure look like a monk with sleeves, side view, palms out, pointy toes, yes left as viewed","['a monk with sleeves', 'side view', 'palms out', 'pointy toes', 'left as viewed']"
818,"unusual one looks like an abstract rabbit, square face triangle ears, two triangles make the body overlapped, the least human looking of them, looking that should be, dual triangle body facing right as viewed, back straight, square head, two triangle ears","['abstract rabbit', 'square face triangle ears', 'two triangles make the body overlapped', 'dual triangle body facing right as viewed', 'back straight', 'square head', 'two triangle ears']"
819,"looks like a ghost, no arms or legs, like it's sweeping up to you in the air like a scrag off the game quake, toward you or away, could be a third quarter view, rectangle body, odd shape at the bottom to the right as viewed","['a ghost', 'no arms or legs', 'sweeping up to you in the air', 'like a scrag off the game quake', 'toward you or away', 'third quarter view', 'rectangle body', 'odd shape at the bottom to the right as viewed']"
820,"looks like it could be two things, two feet first, one pointed up off the ground, one on the floor, square on the back does not look like the head due to feet orientation, where the head should be is triangle like","['two feet first, one pointed up off the ground, one on the floor', 'square on the back', 'does not look like the head due to feet orientation', 'where the head should be is triangle like']"
821,"dancer, arms forward, one leg up behind, head tilted back and up, face to the left, foot on ground pointing to the left, one leg up to the right yet","['dancer', 'arms forward', 'one leg up behind', 'head tilted back and up', 'face to the left', 'foot on ground pointing to the left', 'one leg up to the right yet']"
822,"for some reason looks almost female at first, sat down, but now looks like a mouse, or a clover, square top two triangles for the head, small triangle bottom left, Id say facing left, right bottom angles out and looks to sit flat, it's mostly composed of triangles, most distinct feature is square and two triangles head square middle, small triangle bottom left","['looks almost female at first', 'looks like a mouse, or a clover', 'square top two triangles for the head', 'small triangle bottom left', 'facing left', 'right bottom angles out and looks to sit flat', 'mostly composed of triangles', 'most distinct feature is square and two triangles head square middle', 'small triangle bottom left']"
823,"man sat on the floor slumped up, back to the right, he is facing left, side view, knees bent up, square head","['man sat on the floor slumped up', 'back to the right', 'he is facing left', 'side view', 'knees bent up', 'square head']"
824,"man or woman facing right, square head and one arm pointing right, knees bent like a mid crouch down","['man or woman facing right', 'square head', 'one arm pointing right', 'knees bent like a mid crouch down']"
825,"looks like two squares at the top angled as diamond, then a triangle blended pointing to the right, yes rubber duck to the right with a square on head, facing right, it's the only one with two squares at the tip","['two squares at the top angled as diamond', 'triangle blended pointing to the right', 'rubber duck to the right with a square on head', 'facing right', 'the only one with two squares at the tip']"
826,"Looks like a man facing, arm and foot to the right, square left side like he's a bullfighter holding a rag, right side makes an m shape, on the outline, looks almost like an incomplete candle, on the right yes","['a man facing, arm and foot to the right', 'square left side like he's a bullfighter holding a rag', 'right side makes an m shape', 'on the outline, looks almost like an incomplete candle', 'on the right']"
827,"for some reason reminds me of piglet from winnie the pooh, looks like a small pointy nose face and floppy ear one side diamond for left side, looks like it's lay down leaning with arm over something to the right, in the white area it looks like a white triangle is under cut at the bottom, yes small triangle bottom right","['small pointy nose face', 'floppy ear one side diamond for left side', ""it's lay down leaning with arm over something to the right"", 'white triangle is under cut at the bottom', 'small triangle bottom right']"
828,"this one looks like it's a slumped figure looking down to the right with two triangle ears, we had this before but the other way, two triangles on top, then a diamond, then two big triangles overlapped, two little triangles top, then diamond head, then larger body of two bigger triangles, facing right, as viewed","['a slumped figure looking down to the right with two triangle ears', 'two triangles on top', 'a diamond', 'two big triangles overlapped', 'two little triangles top', 'diamond head', 'larger body of two bigger triangles', 'facing right']"
829,"it's the person with their arms up and two each side again, looks like dunno emoji, diamond head, two arms, torso, leaning, or flyin, flying, or slipping over","['person with their arms up', 'two each side', 'dunno emoji', 'diamond head', 'two arms', 'torso', 'leaning', 'flyin', 'flying', 'slipping over']"
