,text,gpt_out
413,"man sitting down facing left, legs bent out towards the left","['man sitting down facing left, legs bent out towards the left']"
414,"frankenstein walk, bear standing on one foot, head with a massive beak","['bear standing on one foot', 'head with a massive beak']"
415,big square with chunk missing right side with diamond head on top,['big square with chunk missing right side with diamond head on top']
416,"no arms no legs just a head, yes bean","['no arms no legs just a head', 'bean']"
417,kneeling facing right with one triangle arm facing left and a pointy triangle at the back point upwards,"['kneeling facing right', 'one triangle arm facing left', 'a pointy triangle at the back point upwards']"
418,"it's the one with the little triangle on the bottom right, and top right, looks like it's stretching the abs, doing a yoga pose, giant left leg, small right leg","['the one with the little triangle on the bottom right', 'top right', 'looks like it's stretching the abs', 'doing a yoga pose', 'giant left leg', 'small right leg']"
419,mountains with rabbit head,['mountains with rabbit head']
420,"looks like a girl with a ponytail, wearing a dress, sitting with her arms and legs out, facing the left, her arms are a larger upside down triangle, her feet are a triangle with the peak visible, feet on the left, top of the feet-triangle is visible, diamond at the top, splitting two triangles, all three intersect in the middle","['a girl with a ponytail', 'wearing a dress', 'sitting with her arms and legs out', 'facing the left', 'her arms are a larger upside down triangle', 'her feet are a triangle with the peak visible', 'feet on the left', 'top of the feet-triangle is visible', 'diamond at the top', 'splitting two triangles', 'all three intersect in the middle']"
421,person with his arms out saying WHADDAYA MEAN !,['person with his arms out saying WHADDAYA MEAN !']
422,"squatter, he's not kneeling, Repi, he's squatting","['squatter', ""he's not kneeling"", 'Repi', ""he's squatting""]"
423,"square torso with a chunk taken out of the bottom right, and only a right arm, cliff","['square torso with a chunk taken out of the bottom right', 'only a right arm', 'cliff']"
424,"this is the one with two diamonds, one on top of the other, at the top middle left of the frame, big triangle at bottom left, jagged spike pointing upward, pac man < on the right, it's not a humanoid figure, two diamonds at the top middle left, one on top of the other, diamond, diamond, spiky slope bottom left","['two diamonds, one on top of the other, at the top middle left of the frame', 'big triangle at bottom left', 'jagged spike pointing upward', 'pac man < on the right', 'two diamonds at the top middle left, one on top of the other', 'diamond, diamond, spiky slope bottom left']"
425,"baby bean, legs bottom right","['baby bean', 'legs bottom right']"
426,ice skater ballet dancer,['ice skater ballet dancer']
427,"priest wearing a robe, or man holding a towel, arms outstretched to the left","['priest wearing a robe', 'man holding a towel', 'arms outstretched to the left']"
428,"person sitting against wall, largest figure, kindle logo mirrored across Y axis, yes facing left","['person sitting against wall', 'largest figure', 'kindle logo mirrored across Y axis', 'facing left']"
429,"dancing bear, plague doctor, soccer player","['dancing bear', 'plague doctor', 'soccer player']"
430,"Person with two arms no legs, Leaning over to the left","['Person with two arms no legs, Leaning over to the left']"
431,Rabbit,['Rabbit']
432,Ice skater,['Ice skater']
433,"Figure with a big right foot but small left foot which is outstretched, Two arms point out One pointing left, the other right, The arms are triangles","['big right foot but small left foot which is outstretched', 'Two arms point out', 'One pointing left, the other right', 'The arms are triangles']"
434,"Dancing bear, Plague doctor","['Dancing bear', 'Plague doctor']"
435,Biggest figure Looking to the left with legs bent,['Biggest figure Looking to the left with legs bent']
436,Cliff figure,['Cliff figure']
437,"Squatter, One arms out to the right, Squatting ;)","['Squatter', 'One arm out to the right', 'Squatting']"
438,The priest (aka the dude with the tea towel),['The priest (aka the dude with the tea towel)']
439,The figure with the massive left foot but small right foot,['The figure with the massive left foot but small right foot']
440,"This figure has a diamond head on top of a diamond, At the back there is a triangle that points upwards from the floor","['diamond head on top of a diamond', 'triangle that points upwards from the floor']"
441,"Bean!, No arms or legs",['No arms or legs']
442,Rabbit,['Rabbit']
443,Cliff,There is no description of the image provided in the text.
444,"Bean, Triangle on bottom right side",['Triangle on bottom right side']
445,"Squatting, not kneeling","['Squatting, not kneeling']"
446,"Triangle pointing upwards on bottom left, Looks like pacman with a small tail and two diamonds stacked on top, Second diamond is partially fused into a bigger shape","['Triangle pointing upwards on bottom left', 'Looks like pacman with a small tail and two diamonds stacked on top', 'Second diamond is partially fused into a bigger shape']"
447,Ice skater,['Ice skater']
448,"Diamond on top, two triangles below with small gap between them, Could be a person kneeling right, with small legs pointing out to the left","['Diamond on top', 'two triangles below with small gap between them', 'Could be a person kneeling right, with small legs pointing out to the left']"
449,"Big left leg, small right leg, Has two triangles, upper one has small gap, bottom one is barely attached, Facing right","['Big left leg', 'small right leg', 'Has two triangles', 'upper one has small gap', 'bottom one is barely attached', 'Facing right']"
450,Sitting looking left knees bent,['Sitting looking left knees bent']
451,Angry man with no legs,['Angry man with no legs']
452,"Dancing bear, Frankenstein, plague doctor, soccer player","['Dancing bear', 'Frankenstein', 'plague doctor', 'soccer player']"
453,Priest holding towel,['Priest holding towel']
454,"Looks as if it is pointing to the right whilst standing straight, Head is on a flat line, whole left side is straight","['pointing to the right whilst standing straight', 'Head is on a flat line', 'whole left side is straight']"
455,"Wow ok, part of the body that touches the head is incredibly thin, Two jagged edges on the right side, Pointing out to the right yeah, Bottom is flat, head is on a diamond yeah","['part of the body that touches the head is incredibly thin', 'Two jagged edges on the right side', 'Pointing out to the right', 'Bottom is flat', 'head is on a diamond']"
456,"Looks as if it has two legs, is kicking one of them out to the left, Head is to the right","['two legs', 'kicking one of them out to the left', 'Head is to the right']"
457,"The top is two parts, almost like triangles facing slightly different directions, Yeah, sitting down facing right","['two parts, almost like triangles facing slightly different directions', 'sitting down facing right']"
458,"Diamond on top, One block is the body to the left, To the right is a triangle, I have absolutely no idea what shape that is I'll be honest, Yeah that's the one, triangle in the bottom left of it","['Diamond on top', 'One block is the body to the left', 'To the right is a triangle', 'triangle in the bottom left of it']"
459,"Sitting down, facing left, about the most basic one probably","['Sitting down, facing left']"
460,"Head is to the left of the body, there's two triangles all the way out on the right side","['Head is to the left of the body', 'two triangles all the way out on the right side']"
461,"looks as if it's got wings I guess, Head is next to the left arm","['it\'s got wings', 'Head is next to the left arm']"
462,"Standing on one leg, As if it's facing left, Two jagged triangles going to the left below the head","['Standing on one leg', 'As if it's facing left', 'Two jagged triangles going to the left below the head']"
463,"Standing up vertically, the entire right side is straight, pointing to the left","['Standing up vertically, the entire right side is straight, pointing to the left']"
464,"Erm, it's all quite straight vertically The bottom sticks out at the right side, There's two that are pretty much vertical and it's not the one that was the answer to the last clue!, no arms","['all quite straight vertically', 'bottom sticks out at the right side', 'two that are pretty much vertical', 'not the one that was the answer to the last clue', 'no arms']"
465,"Pointing to the right, This one is quite simple and for some reason I have no idea how to describe it, Relatively vertical, Bottom half is a rectangle skewed to the right, Knees bent, potentially a better description haha","['Pointing to the right', 'This one is quite simple and for some reason I have no idea how to describe it', 'Relatively vertical', 'Bottom half is a rectangle skewed to the right', 'Knees bent', 'potentially a better description haha']"
466,"head pointing to the right, arms to left and one foot up pointing to left","['head pointing to the right', 'arms to left', 'one foot up pointing to left']"
467,looks like they are ice skating,['they are ice skating']
468,"straight left hand side, pointing to right","['straight left hand side, pointing to right']"
469,"looks like a pharaoh, two triangles coming out the top of his head, facing to the right","['a pharaoh', 'two triangles coming out the top of his head', 'facing to the right']"
470,"pharaoh again, two triangles coming out top of head, this time facing to the left, one arm out to the right","['two triangles coming out top of head, this time facing to the left, one arm out to the right']"
471,"kneeling, facing right, mermaid tail, two triangles pointing to right, triangle hidden by body","['kneeling', 'facing right', 'mermaid tail', 'two triangles pointing to right', 'triangle hidden by body']"
472,looks like he's tripped and falling to the left with his arms up,['he\'s tripped and falling to the left with his arms up']
473,"kneeling, facing right, two triangles sticking out to the right, NOT a mermaid tail, just a cut off rectangle at end of body","['kneeling, facing right', 'two triangles sticking out to the right', 'NOT a mermaid tail', 'just a cut off rectangle at end of body']"
474,"no arms at all, facing right, triangle at bottom of body sticking out right, nothing coming out of top of head","['no arms at all', 'facing right', 'triangle at bottom of body sticking out right', 'nothing coming out of top of head']"
475,"facing to the left, looks like he is pointing with a finger giving someone directions lol, or telling someone off","['facing to the left', 'pointing with a finger giving someone directions', 'telling someone off']"
476,"looks like it has angel wings, left ish yes, yes triangle bottom left","['it has angel wings', 'left ish', 'triangle bottom left']"
477,"sitting down, facing left, head turned slightly down, yes one leg, no arms","['sitting down', 'facing left', 'head turned slightly down', 'one leg', 'no arms']"
478,tripped over to the left with arms up,['tripped over to the left with arms up']
479,"angel wings, small triangle at bottom left big triangle below head to right","['angel wings', 'small triangle at bottom left', 'big triangle below head to right']"
480,"flat sides; no arms head on middle at top, small pointing thing at bottom right","['flat sides', 'no arms', 'head on middle at top', 'small pointing thing at bottom right']"
481,"looks like he is jumping to the right long weird tail thing pointing bottom left head on a diagonal surface running up and to the left with a small triangle to the left of it another small triangle for a foot on the right, jumping","['jumping to the right', 'long weird tail thing pointing bottom left', 'head on a diagonal surface running up and to the left', 'small triangle to the left of it', 'another small triangle for a foot on the right']"
482,figure skater pointing left,['figure skater pointing left']
483,"zombie head way off to the right with top leg sticking out to the left and other foot flat on ground, both hands look joined together","['zombie head way off to the right with top leg sticking out to the left and other foot flat on ground, both hands look joined together']"
484,"sitting looking depressed facing left, bro there's also diamonds","['sitting looking depressed facing left', 'there's also diamonds']"
485,"flat left side, shorter than the rest, little triangle pointing to the right, literally the only one with a completely vertical left side","['flat left side', 'shorter than the rest', 'little triangle pointing to the right', 'literally the only one with a completely vertical left side']"
486,"the one that last time was described as a pharaoh first, with two triangles from the top of the head and the body as a big right angled triangle he's facing right","['a pharaoh first', 'two triangles from the top of the head', 'the body as a big right angled triangle', ""he's facing right""]"
487,"looks like candice, candice dick fit in yo mouth, pointing to the left with kind of like a square under his hand, head on top of a triangle kinda vertical right side","['candice', 'pointing to the left with kind of like a square under his hand', 'head on top of a triangle kinda vertical right side']"
488,"pointing to the right, not the mermaid, skewed rectangle bottom","['pointing to the right', 'skewed rectangle bottom']"
489,"mermaid, pointing right","['mermaid, pointing right']"
490,"Head on a slanted surface Two triangles pointing right, long flat bottom, triangle bottom right is kinda on its own","['Head on a slanted surface', 'Two triangles pointing right, long flat bottom', 'triangle bottom right is kinda on its own']"
491,The mermaid one I believe Facing and pointing right Diamond head is on top of another diamond,"['The mermaid one I believe', 'Facing and pointing right', 'Diamond head is on top of another diamond']"
492,"The one with its knees bent Facing and pointing right as well, Partially, No the bottom is a rhombus shape and the straight left side above that, sitting in an invisible chair almost","['its knees bent', 'Facing and pointing right', 'the bottom is a rhombus shape', 'the straight left side above that', 'sitting in an invisible chair almost']"
493,Entirely flat left side,['Entirely flat left side']
494,"Head is on the intersection of a triangle to the right and a bigger black body on the left, little weird triangle on the bottom left","['Head is on the intersection of a triangle to the right', 'a bigger black body on the left', 'little weird triangle on the bottom left']"
495,Tripped to the left and arms up,['Tripped to the left and arms up']
496,Flat right side Pointing left with a square underneath its arm,"['Flat right side', 'Pointing left', 'square underneath its arm']"
497,"The ice skater, Standing on one leg facing left","['The ice skater', 'Standing on one leg', 'facing left']"
498,"The basic vertical figure with no arms, little triangle sticking out bottom right","['The basic vertical figure with no arms, little triangle sticking out bottom right']"
499,The depressed guy doing a sit up,['The depressed guy doing a sit up']
500,The one you guys described as a pharaoh two triangles sticking out of its head,"['a pharaoh', 'two triangles sticking out of its head']"
501,The hunchback standing on one leg,['The hunchback standing on one leg']
502,"tripping falling left, arms up","['tripping falling left, arms up']"
503,"pointing right, not the mermaid","['pointing right, not the mermaid']"
504,"ok, so flat bottom, facing left Square head, facing left, has a hunchback triangle facing right, and another mini triangle facing right","['flat bottom, facing left', 'Square head, facing left, has a hunchback', 'triangle facing right', 'another mini triangle facing right']"
505,"the mermaid tail,, arm and knees pointing right","['the mermaid tail', 'arm and knees pointing right']"
506,"no arms, triangle at the bottom pointing right, head is a diamond","['no arms', 'triangle at the bottom pointing right', 'head is a diamond']"
507,"left side is completely flat, one arm pointing right, bottom foot pointing right","['left side is completely flat', 'one arm pointing right', 'bottom foot pointing right']"
508,the skater,['the skater']
509,"the zombie on one leg, both legs pointing left, one leg up","['the zombie on one leg', 'both legs pointing left', 'one leg up']"
510,"sitting, facing left, tying shoe","['sitting, facing left, tying shoe']"
511,"angel kneeling, arm pointing left like praying, triangle wing pointing right, little triangle at the bottom pointing left","['angel kneeling', 'arm pointing left like praying', 'triangle wing pointing right', 'little triangle at the bottom pointing left']"
512,"bunny ears, facing right, head is a square, you guys call it the pharaoh","['bunny ears', 'facing right', 'head is a square', 'you guys call it the pharaoh']"
513,"diamond head, pointing left, square under pointed finger","['diamond head', 'pointing left', 'square under pointed finger']"
514,"Flat left side and bottom Diamond head, pointing right","['Flat left side and bottom', 'Diamond head, pointing right']"
515,"walking to left One leg up Square on slanted back Hunchback, zombie one","['walking to left', 'One leg up', 'Square on slanted back', 'Hunchback', 'zombie one']"
516,"Looks like a mouse facing left with one diamond ear and one triangle Small triangle bottom left, the angel one","['a mouse facing left with one diamond ear and one triangle', 'Small triangle bottom left, the angel one']"
517,"mermaid, facing right diamond head","['mermaid', 'facing right', 'diamond head']"
518,basic one No arms Diamond head,"['basic one', 'No arms', 'Diamond head']"
519,"Bent knees facing right Diamond head, pointing right","['Bent knees facing right', 'Diamond head, pointing right']"
520,skater,['skater']
521,Diamond head pointing left Flat right side,"['Diamond head pointing left', 'Flat right side']"
522,Sitting facing left looking sad,['Sitting facing left looking sad']
523,leaning left with both arms up,['leaning left with both arms up']
524,"Square head on incline facing right, Long flat bottom Triangle on right, sorry head facing left, long rectangle bottom left and small triangle bottom right","['Square head on incline facing right', 'Long flat bottom Triangle on right', 'sorry head facing left', 'long rectangle bottom left', 'small triangle bottom right']"
525,"Looks like bunny ears on a box going down a mountain, pharoah one","['bunny ears on a box going down a mountain', 'pharoah one']"
526,"kneeled down and praying, down",['kneeled down and praying']
527,sort of looks like a rabbit taking a nap,['a rabbit taking a nap']
528,"kneeled down and praying, but with feet up","['kneeled down and praying, but with feet up']"
529,"balanced on one foot whilst leaning forward, with one foot back","['balanced on one foot whilst leaning forward', 'with one foot back']"
530,"looking back after just taking a football kick, balanced on one foot, head is sort of out of place","['looking back after just taking a football kick', 'balanced on one foot', 'head is sort of out of place']"
531,"on his knees pretending to be a chicken, bless him, or praying, both knees down","['on his knees pretending to be a chicken', 'praying', 'both knees down']"
532,"sitting by a wall, with his arms up and crossed ( ), legs down, sitting down","['sitting by a wall', 'with his arms up and crossed', 'legs down', 'sitting down']"
533,"standing up and reading, arms holding the book","['standing up and reading, arms holding the book']"
534,"like a ghost, except his head is looking backwards, or pulled backwards","['like a ghost, except his head is looking backwards, or pulled backwards']"
535,"a baby in a blanket, with his feet pointing out to the right, no limbs sticking out, man sitting by a wall except has no lower legs, and no arms, sitting on a wall on the left","['a baby in a blanket, with his feet pointing out to the right', 'no limbs sticking out', 'man sitting by a wall except has no lower legs', 'no arms', 'sitting on a wall on the left']"
536,"the one that looks most like a man sitting by a wall, looking slightly down, wall to the right, head to the right, feet to the left, knees up, head looking down","['a man sitting by a wall', 'looking slightly down', 'wall to the right', 'head to the right', 'feet to the left', 'knees up', 'head looking down']"
537,"classic ghost or man with his hands up, slanted, slanted to the left, both arms up, and out, no legs ^","['classic ghost or man with his hands up', 'slanted', 'slanted to the left', 'both arms up', 'and out', 'no legs']"
538,"arms pointing to right, legs and head to left, lunge-type position","['arms pointing to right', 'legs and head to left', 'lunge-type position']"
539,"no arms or legs pointing out, standing upright, no, hexagon shape on left side, same shape on right side except triangle at bottom right","['no arms or legs pointing out', 'standing upright', 'hexagon shape on left side', 'same shape on right side except triangle at bottom right']"
540,"similar to last - no obvious arms or legs pointing out, flat left side, jagged right side, standing upright","['no obvious arms or legs pointing out', 'flat left side', 'jagged right side', 'standing upright']"
541,"whole body facing right, knees bent and arms up in praying position, stood up, knees in air","['whole body facing right', 'knees bent and arms up in praying position', 'stood up', 'knees in air']"
542,"body facing to the left, head facing behind, one leg off ground kicking forward to left, arms up","['body facing to the left', 'head facing behind', 'one leg off ground kicking forward to left', 'arms up']"
543,"sat on ground, whole body facing left, knees at right angle, head tilted slightly forward hunched over","['sat on ground', 'whole body facing left', 'knees at right angle', 'head tilted slightly forward', 'hunched over']"
544,"whole body tilted to the left, as if falling over, arms in air, like a ghost falling over","['whole body tilted to the left', 'arms in air', 'like a ghost falling over']"
545,"right leg kicking behind to right, left leg on ground, arms pointing forwards to the left","['right leg kicking behind to right', 'left leg on ground', 'arms pointing forwards to the left']"
546,"looks like a rabbit sat down against a wall on the left, bunny ears arms above, facing right","['a rabbit sat down against a wall on the left', 'bunny ears arms above', 'facing right']"
547,"kneeled down, arms in pray position facing right, legs up behind","['kneeled down', 'arms in pray position facing right', 'legs up behind']"
548,"facing right, kneeled down, legs behind, one arm in front and one behind, head tilted slightly forwards","['facing right', 'kneeled down', 'legs behind', 'one arm in front and one behind', 'head tilted slightly forwards']"
549,"stood up, facing left, arms up in front of left side, looks like a foot pointing out on left too, not kicking, both feet on ground, and looks like holding book on left, yeh flat side on right","['stood up, facing left', 'arms up in front of left side', 'looks like a foot pointing out on left too', 'not kicking', 'both feet on ground', 'looks like holding book on left', 'yeh flat side on right']"
550,"Holding a book to the right, Wall on the left, Head a perfect diamond, Left and upper side of his body is a square right side is jagged","['Holding a book to the right', 'Wall on the left', 'Head a perfect diamond', 'Left and upper side of his body is a square right side is jagged']"
551,"This is the chicken one for those who remember, Triangle square triangle","['the chicken one', 'Triangle square triangle']"
552,"Okay the robe one, where the wall could be on the right side of him, Holding a book out to the left, Head is almost a perfect diamond, slanted slightly left, Really looks like a podium","['the robe one', 'where the wall could be on the right side of him', 'Holding a book out to the left', 'Head is almost a perfect diamond, slanted slightly left', 'Really looks like a podium']"
553,"Alright thick body, with knees pointing out right, Head is a perfect diamond, but he has no neck, Arms are invisible, Kind of looks like a shrimp, Like a jumbo shrimp, if the head was the tail, knees if it were a guy are pointing right","['thick body, with knees pointing out right', 'Head is a perfect diamond, but he has no neck', 'Arms are invisible', 'Kind of looks like a shrimp', 'Like a jumbo shrimp, if the head was the tail', 'knees if it were a guy are pointing right']"
554,"The Rabbit one, bunny ears Need I say more, His head would be facing downwards looking at his feet, His body is a mostly perfect right angle triangle, Look for the bunny ears The two triangles attached to a square head Sitting down","['The Rabbit one', 'bunny ears', 'His head would be facing downwards looking at his feet', 'His body is a mostly perfect right angle triangle', 'Look for the bunny ears', 'The two triangles attached to a square head', 'Sitting down']"
555,"Man sitting down on the ground, with a wall on the right hand side He is looking downwards, Looks like the right knee is bent, excuse me left knee is bent, His arms are at his sides, mostly invisible, Maybe wearing a coat or jacket, Left","['Man sitting down on the ground', 'with a wall on the right hand side', 'He is looking downwards', 'Looks like the right knee is bent', 'excuse me left knee is bent', 'His arms are at his sides, mostly invisible', 'Maybe wearing a coat or jacket', 'Left']"
556,"Kneeling down, praying with feet point up to the sky, Head is a perfect diamond, knees are visibly bent to the right","['Kneeling down, praying with feet point up to the sky', 'Head is a perfect diamond', 'knees are visibly bent to the right']"
557,"Now, NOT the same one as just before, but the one where they're praying with their knees bent but still standing, Arms and hands are together, as if holding a bible, Straight out to the right, Yes, body facing right","['praying with their knees bent but still standing', 'Arms and hands are together, as if holding a bible', 'Straight out to the right', 'body facing right']"
558,"Legs are pointing out together with the body facing left, The arms are behind, as if being supported on a pole, while sitting down, Head is pretty hunched over to the left Would hurt your neck if u tried, Hockey stick yes, Like being sucked if you were clinging on to something on the right","['Legs are pointing out together with the body facing left', 'The arms are behind, as if being supported on a pole, while sitting down', 'Head is pretty hunched over to the left', 'Hockey stick yes', 'Like being sucked if you were clinging on to something on the right']"
559,"The classic ghost Arms are up in the air, Whole body slanted left, The right arm is further from the head than left, No legs visible","['The classic ghost', 'Arms are up in the air', 'Whole body slanted left', 'The right arm is further from the head than left', 'No legs visible']"
560,"The medicine ball lunge!, Foot is facing out to the right, Arms are pointing left, as if holding a ball, And the body is balancing on one leg, The head is a perfect diamond, Yeah like a spinning back kick maybe lol","['The medicine ball lunge!', 'Foot is facing out to the right', 'Arms are pointing left, as if holding a ball', 'And the body is balancing on one leg', 'The head is a perfect diamond']"
561,"So this is one of the football kickers, Looks like the right leg is out, left is on the ground, He kind of looks like a lizard man or something, Yes feet facing left, Head is slanted really oddly to the right","['one of the football kickers', 'right leg is out', 'left is on the ground', 'looks like a lizard man or something', 'feet facing left', 'head is slanted really oddly to the right']"
562,"top and left is smooth like a square, arm is pointed out to the right, head is a perfect diamond, looks like maybe a foot pointed out to right","['top and left is smooth like a square', 'arm is pointed out to the right', 'head is a perfect diamond', 'looks like maybe a foot pointed out to right']"
563,"looks like they're lunging to the right, head is to the left, looks like a slightly slanted square","['lunging to the right', 'head is to the left', 'slightly slanted square']"
564,"looks like they're kneeling and praying but still stood up, facing right","['they\'re kneeling and praying but still stood up, facing right']"
565,"facing left, like reading a book, looks like they're wearing a robe, feet poking out at the bottom also facing left","['facing left', 'like reading a book', ""looks like they're wearing a robe"", 'feet poking out at the bottom also facing left']"
566,"rabbit one, left side is flat, looks like a rabbit sitting down","['left side is flat, looks like a rabbit sitting down']"
567,"sitting against a wall facing left, wall is on right, knees bent","['sitting against a wall facing left', 'wall is on right', 'knees bent']"
568,"chicken one, with the 2 triangles","['chicken one, with the 2 triangles']"
569,kneeling and praying facing right with feet sticking up,['kneeling and praying facing right with feet sticking up']
570,whole body slanting left with arms in the air,['whole body slanting left with arms in the air']
571,"head to the right with the arms out to the left, one foot in the air to the left","['head to the right with the arms out to the left, one foot in the air to the left']"
572,"looks like an arabesque facing the left with their arms out to the left, and one foot sticking out to the right, yeah medicine ball, head is a perfect diamond, arms sticking out to the left and one leg sticking straight out to the right behind him, one foot on the ground facing left","['an arabesque facing the left with their arms out to the left', 'one foot sticking out to the right', 'medicine ball', 'head is a perfect diamond', 'arms sticking out to the left', 'one leg sticking straight out to the right behind him', 'one foot on the ground facing left']"
573,"the one that looks like a baby, no arms","['the one that looks like a baby, no arms']"
574,"looks like an ice skater, standing on one foot, other leg out behind,, arms out to the left","['an ice skater', 'standing on one foot', 'other leg out behind', 'arms out to the left']"
575,"kneeling, arms out both sides, chicken","['kneeling', 'arms out both sides', 'chicken']"
576,"hockey stick bottom, square head slightly angled, arms to the right top and bottom, black hole suckee!","['hockey stick bottom', 'square head slightly angled', 'arms to the right top and bottom', 'black hole suckee']"
577,"rabbit ears, flat bottom","['rabbit ears', 'flat bottom']"
578,"woman sitting down with a cape, knees up and facing left, wall at her back to the right, head down, leg out to the left, no arms","['woman sitting down with a cape, knees up and facing left, wall at her back to the right, head down, leg out to the left, no arms']"
579,"bottom half looks like they've just kicked a ball, top looks like they have a beak and are carrying a small flag behind, legs facing left","['bottom half looks like they\'ve just kicked a ball', 'top looks like they have a beak and are carrying a small flag behind', 'legs facing left']"
580,"kneeling to the right with a book, feet pointing upwards, 2 diamonds on top, pointy feet, possibly praying, knees bent at the right","['kneeling to the right with a book', 'feet pointing upwards', '2 diamonds on top', 'pointy feet', 'possibly praying', 'knees bent at the right']"
581,"robe, reading a book, facing left, standing up with feet to the left, diamond top centre, yes, or bishop!","['robe', 'reading a book', 'facing left', 'standing up with feet to the left', 'diamond top centre', 'yes, or bishop']"
582,"slanted shadow or ghost, arms up, no feet","['slanted shadow or ghost', 'arms up', 'no feet']"
583,"praying with book, facing right, legs zig zag, flat bottom, standing","['praying with book', 'facing right', 'legs zig zag', 'flat bottom', 'standing']"
584,"like a playing card with the right side torn off, flat top, left and bottom","['like a playing card with the right side torn off, flat top, left and bottom']"
585,"baby with a blanket, or a hot water bottle, no arms or feet","['baby with a blanket', 'or a hot water bottle', 'no arms or feet']"
586,"speaker facing left, like a professor, flat bottom, flat right","['speaker facing left', 'like a professor', 'flat bottom', 'flat right']"
587,"praying right, but feet flat, not behind","['praying right, but feet flat, not behind']"
588,"baby in blanket, no arms, no legs","['baby in blanket, no arms, no legs']"
589,"sitting indian, bottom completely flat","['sitting indian', 'bottom completely flat']"
590,"praying right, feet up behind","['praying right', 'feet up behind']"
591,"football kick, one foot on the ground, both feet to the left","['football kick', 'one foot on the ground', 'both feet to the left']"
592,"classic ghost, both arms up, no legs, slanting back to the left","['classic ghost', 'both arms up', 'no legs', 'slanting back to the left']"
593,"one foot on the ground, other foot kick to the right","['one foot on the ground', 'other foot kick to the right']"
594,"one of the two weird shapes, this one has triangle-square-triangle on top",['triangle-square-triangle on top']
595,"left side all flat, diamond centered on top, feet and hands to the right","['left side all flat', 'diamond centered on top', 'feet and hands to the right']"
596,"person sitting, facing left, wall on right,no arms, legs bent","['person sitting', 'facing left', 'wall on right', 'no arms', 'legs bent']"
597,"one of the two weird shapes, lower left like hockey stick, arms like on a pole, yes","['lower left like hockey stick', 'arms like on a pole']"
598,"Looks like a person half bending down with hands forward, facing down, on the floor, I would say to the right, it's in the centre of their body","['a person half bending down with hands forward, facing down, on the floor, I would say to the right, it's in the centre of their body']"
599,"quite chaotic, almost lying on floor with one arm towards floor and one in air, head facing to left","['quite chaotic', 'almost lying on floor with one arm towards floor and one in air', 'head facing to left']"
600,"standing on one leg with other leg in the air to the right, 2 arms facing to the left pointing forward","['standing on one leg with other leg in the air to the right', '2 arms facing to the left pointing forward']"
601,"looks like person sat down with head facing to the left, legs facing to the left, quite a thick body compared to some others, can't see arms","['person sat down with head facing to the left, legs facing to the left, quite a thick body compared to some others, can't see arms']"
602,"looks like a block, head in middle, can't see arms or legs properly, you can kind of see a pointed foot, and pointy shoulder on right","['a block', 'head in middle', ""can't see arms or legs properly"", 'you can kind of see a pointed foot', 'pointy shoulder on right']"
603,"looks like a zombie almost, head to the right, legs facing left, arms pointing up and to the left","['a zombie almost', 'head to the right', 'legs facing left', 'arms pointing up and to the left']"
604,"looks like a person praying, head facing to the right, properly knelt on floor, head in hands","['a person praying', 'head facing to the right', 'properly knelt on floor', 'head in hands']"
605,"person holding a box to the left, feet pointing to the left","['person holding a box to the left, feet pointing to the left']"
606,"person with arms in the air, can't see feet or legs really, head sliding slightly to the left","['person with arms in the air', 'can't see feet or legs really', 'head sliding slightly to the left']"
607,"can't see arms or legs, looks like a bit of a block",['a bit of a block']
608,"like someone on their knees with arms out to the right, head upwards, sort of yes, but the one where legs are fully on floor, not the one where the knees just look bent","['someone on their knees with arms out to the right, head upwards', 'legs are fully on floor']"
609,"looks like a person sat down against a wall with their knees up and some weird headband, only one with stuff on top of the head","['a person sat down against a wall with their knees up', 'some weird headband', 'only one with stuff on top of the head']"
610,"person pretending to be an airplane with one foot in air, turned left, hands out","['person pretending to be an airplane', 'one foot in air', 'turned left', 'hands out']"
611,"Little box man, man is the box, cant see legs, just feet, looking right, box man","['Little box man', 'man is the box', 'cant see legs', 'just feet', 'looking right', 'box man']"
612,"kneeling, praying with a hood, Facing right, Hands up as triangle, sitting back, kneeling, their little feet are defined","['kneeling, praying with a hood', 'Facing right', 'Hands up as triangle', 'sitting back', 'kneeling', 'their little feet are defined']"
613,"ok obnoxious prayer man, little triangle foot sticking out, hands up like they're looking for food, head tilted back, kneeling, *titled","['obnoxious prayer man', 'little triangle foot sticking out', 'hands up like they're looking for food', 'head tilted back', 'kneeling', '*titled']"
614,baby,There is no description of the image in the given text.
615,bunny,['bunny']
616,"""fat homeless guy""",['fat homeless guy']
617,no-legs flying person,['no-legs flying person']
618,"crouching praying man, looking right","['crouching praying man, looking right']"
619,"holding box, looking left","['holding box, looking left']"
620,"kneeling, praying, looking right, feet sticking up in the air behind them","['kneeling', 'praying', 'looking right', 'feet sticking up in the air behind them']"
621,zombie,['zombie']
622,facing right praying with feet sticking up behind them,['facing right praying with feet sticking up behind them']
623,"goalkeeper diving to the left, no legs","['goalkeeper diving to the left, no legs']"
624,"crouched praying facing the right, taking a dump from the last round!","['crouched praying facing the right', 'taking a dump from the last round']"
625,"arms outstretched, feet out to the right, kneeling down, sorry feet are on the left, head normal","['arms outstretched', 'feet out to the right', 'kneeling down', 'feet are on the left', 'head normal']"
626,"head tilted back on the far right, body facing left, zombie","['head tilted back on the far right, body facing left, zombie']"
