,text,gpt_out
719,"short body, one solid body shape with point to right where hands are, also pointed feet towards right, yes right","['short body', 'one solid body shape with point to right where hands are', 'also pointed feet towards right']"
720,"this ones difficult shapes don't match up corectly, points at top facing both ways and then a point at bottom facing left","['shapes don't match up correctly', 'points at top facing both ways', 'a point at bottom facing left']"
721,"one of you chose this last time, looks like a j, but with a lil extra on the bottom left side","['looks like a j, but with a lil extra on the bottom left side']"
722,looks like a person with a beak kicking one leg up and facing left there is a square on back,"['a person with a beak kicking one leg up and facing left', 'there is a square on back']"
723,"diamond for head half diamond for shoulders, hand out to point to the right, on knees with feet behind","['diamond for head', 'half diamond for shoulders', 'hand out to point to the right', 'on knees with feet behind']"
724,"looks like the got a foot sticking out to the right at a 90 degree angle, hands are both pointing to the left","['a foot sticking out to the right at a 90 degree angle', 'hands are both pointing to the left']"
725,"this one looks like a person with no limbs, ye looks that way",['a person with no limbs']
726,"looks like a priest or monk with big sleeves with hand out, facing left, no id say standing, NA","['a priest or monk with big sleeves with hand out, facing left, standing']"
727,"looks like someone sitting doing with knees bent up facing left, head looks like its pointed down a bit","['someone sitting with knees bent up facing left', 'head looks like its pointed down a bit']"
728,looks like a rabbit with big ears facing right and a very flat back,['a rabbit with big ears facing right and a very flat back']
729,"facing right, knees bent, hands out as if serving food","['facing right', 'knees bent', 'hands out as if serving food']"
730,"monk, facing left","['monk, facing left']"
731,"usain bolt dab-type pose, facing right, no, to the right on knees, no, arms too, separate triangle for one arm, can see foot, foot on left, on floor is a triangle","['usain bolt dab-type pose', 'facing right', 'to the right on knees', 'arms too', 'separate triangle for one arm', 'can see foot', 'foot on left', 'on floor is a triangle']"
732,"sitting down, facing left, straight back","['sitting down', 'facing left', 'straight back']"
733,"2 hands out either side, leaning back","['2 hands out either side, leaning back']"
734,"The J that one of you said earlier, facing right, head up","['The J that one of you said earlier, facing right, head up']"
735,"no limbs, facing right","['no limbs, facing right']"
736,"ice skating pose, facing left, 2 mountain peaks","['ice skating pose', 'facing left', '2 mountain peaks']"
737,"kneeling down, facing right, like praying, with left foot facing up","['kneeling down', 'facing right', 'like praying', 'with left foot facing up']"
738,"looks like a horse with a head on the back, facing right, most monster-looking one, facing left, yes, birdman","['a horse with a head on the back, facing right', 'most monster-looking one, facing left', 'birdman']"
739,"sitting down, facing right, bunny ears","['sitting down', 'facing right', 'bunny ears']"
740,"straight on left, facing right","['straight on left, facing right']"
741,facing to the left in prayer pose,['facing to the left in prayer pose']
742,"on knees, facing to right with foot behind body","['on knees', 'facing to right', 'with foot behind body']"
743,"Facing to the right, square on head is to left of character","['Facing to the right', 'square on head is to left of character']"
744,"Facing to the right, in sitting position, can see foot extended to the left, sorry character facing LEFT","['Facing to the right', 'in sitting position', 'can see foot extended to the left', 'character facing LEFT']"
745,Facing to the right on knees with hands extended to the right and feet upturned,['Facing to the right on knees with hands extended to the right and feet upturned']
746,"Like an ice skater, facing to the right, on one foot","['Like an ice skater, facing to the right, on one foot']"
747,"Looks like a ghost, two arms in air, no feet visible, leaning left","['a ghost', 'two arms in air', 'no feet visible', 'leaning left']"
748,"sitting down, facing right, no arms or legs visible","['sitting down', 'facing right', 'no arms or legs visible']"
749,"facing left, on one leg, standing","['facing left', 'on one leg', 'standing']"
750,"facing right, in prayer pose, arms to right, no feet visible","['facing right', 'in prayer pose', 'arms to right', 'no feet visible']"
751,"facing right, sitting or crouching, arms to right, feet just visible under body","['facing right', 'sitting or crouching', 'arms to right', 'feet just visible under body']"
752,"like a bunny, sitting down","['like a bunny, sitting down']"
753,"Sitting down, facing left, head looking down Looks sad, no arms visible","['Sitting down, facing left', 'head looking down', 'Looks sad', 'no arms visible']"
754,"Ice skater, facing left, foot in the air to the back, NA","['Ice skater, facing left, foot in the air to the back']"
755,"Kneeling down, facing right, Arms out to each side, can see a foot","['Kneeling down, facing right', 'Arms out to each side', 'can see a foot']"
756,"Bunny, sitting facing right","['Bunny, sitting facing right']"
757,"Facing right, body looks weird like a big block, Can see one hand and one foot out to the right","['Facing right', 'body looks weird like a big block', 'Can see one hand and one foot out to the right']"
758,"Facing left, standing on 1 foot (not the ice skater), Kind of looks like a bird or something","['Facing left', 'standing on 1 foot', 'Kind of looks like a bird or something']"
759,"Facing right, kind of prayer pose, Not quite kneeling, not quite standing Knees bent, no feet, big triangle for hand","['Facing right', 'kind of prayer pose', 'Not quite kneeling', 'not quite standing', 'Knees bent', 'no feet', 'big triangle for hand']"
760,"Kneeling facing right, Can't see any hands or feet, Could be sitting down","['Kneeling facing right', 'Can't see any hands or feet', 'Could be sitting down']"
761,"Sitting facing left, Both arms are behind them, kind of like wings, NA, No clear feet","['Sitting facing left', 'Both arms are behind them, kind of like wings', 'No clear feet']"
762,"Like a ghost ;), Arms reaching up, leaning left","['Like a ghost', 'Arms reaching up', 'leaning left']"
763,"Kneeling, praying, facing right, Foot upturned at the back","['Kneeling, praying, facing right', 'Foot upturned at the back']"
764,"Praying Reading a book Facing left, standing","['Praying', 'Reading a book', 'Facing left, standing']"
765,"square head, triangle to the right, kneeling, triangle for one foot on left","['square head', 'triangle to the right', 'kneeling', 'triangle for one foot on left']"
766,"sat down, legs foot to left",['legs foot to left']
767,ghost,['ghost']
768,"kneeling praying, but no feet visible","['kneeling praying, but no feet visible']"
769,bunny ears with legs feet to right,['bunny ears with legs feet to right']
770,"diamond like head, body with like stumpy leg, leg facing right","['diamond like head', 'body with like stumpy leg', 'leg facing right']"
771,ice skater to the left,['ice skater to the left']
772,kneel praying to the right with foot up to the left,['kneel praying to the right with foot up to the left']
773,"monster like, square head with arms facing to the left and a walking like pose moving to the left","['monster like', 'square head with arms facing to the left', 'walking like pose moving to the left']"
774,"karate like pose, square head, with triangles to the right, but a long bottom going to the left","['karate like pose', 'square head', 'triangles to the right', 'long bottom going to the left']"
775,"praying but to the left, maybe reading a book, foot to left","['praying but to the left', 'maybe reading a book', 'foot to left']"
776,karate like pose,['karate like pose']
777,"facing right like a block, foot facing right","['facing right like a block, foot facing right']"
778,like a monster,['like a monster']
779,"sitting leg outstretched, facing left, looks sad","['sitting leg outstretched, facing left, looks sad']"
780,"not standing or sitting, facing right, maybe reading book","['facing right', 'maybe reading book']"
781,"kneeling facing right foot behind body, arms to right, foot to left, head looking down","['kneeling facing right', 'foot behind body', 'arms to right', 'foot to left', 'head looking down']"
782,"sitting facing right, no arms or feet visible","['sitting facing right, no arms or feet visible']"
783,bunny,['bunny']
784,ghost,['ghost']
785,"facing right, arms outstretched, pointing to left","['facing right', 'arms outstretched', 'pointing to left']"
786,"kneeling, facing right, feet sticking upwards behind body","['kneeling, facing right, feet sticking upwards behind body']"
787,ice skater,['ice skater']
788,bunny,['bunny']
789,ghost,['ghost']
790,"Facing right, praying, foot upturned to the left","['Facing right, praying, foot upturned to the left']"
791,"Not kneeling or standing, Crouching, facing right, Praying","['Crouching, facing right']"
792,monster,['monster']
793,"Sitting facing left, Looks sad","['Sitting facing left', 'Looks sad']"
794,"Block body, Foot and hand to the right","['Block body', 'Foot and hand to the right']"
795,"Reading a book, standing, facing left","['Reading a book, standing, facing left']"
796,"Ice skating, NA",['Ice skating']
797,Karate,['Karate']
798,"Kneeling, facing right, no arms or legs or feet","['Kneeling, facing right, no arms or legs or feet']"
799,"Kneeling facing right, Arms outstretched, foot to the left","['Kneeling facing right', 'Arms outstretched', 'foot to the left']"
800,"kneeling facing right, but square head and arm triangle is detached from body","['kneeling facing right', 'square head', 'arm triangle is detached from body']"
801,"diamond head, body, no visible feet, but bottom goes to right, no arms","['diamond head', 'body', 'no visible feet', 'bottom goes to right', 'no arms']"
802,karate,['karate']
803,sad,There is no description of the image in the given text.
804,ice,There is no description of the image in the given text.
805,"square body, feet and arm facing right, diamond head","['square body', 'feet and arm facing right', 'diamond head']"
806,"kneeling to right, arm to right No feet, diamond head","['kneeling to right', 'arm to right', 'No feet', 'diamond head']"
807,bunny,['bunny']
808,monster,['monster']
809,ghost,['ghost']
810,"praying reading book to left, diamond head, feet to left","['praying reading book to left', 'diamond head', 'feet to left']"
811,"Praying kneeling diamond head, feet to left","['Praying kneeling diamond head, feet to left']"
812,"man leaning back to the left he has no legs, his hand are up","['man leaning back to the left', 'he has no legs', 'his hand are up']"
813,"man sat down, kind of slouching legs facing left, has no arms, he is sat on the floor knees bent","['man sat down', 'kind of slouching', 'legs facing left', 'has no arms', 'he is sat on the floor', 'knees bent']"
814,"bunny ears haha, sat down, legs facing right","['bunny ears', 'sat down', 'legs facing right']"
815,"this one's a bit harder, man looks like he has his knees bent and is praying, NOT kneeling though, bottom half zig zags a bit, not pointing up, other one no feet","['man looks like he has his knees bent and is praying', 'bottom half zig zags a bit', 'other one no feet']"
816,"another hard one, doesn't really look like a man, has two triangles coming of the right hand side, one low and one high, then square head going left, the bottom extends low and long to the left","['two triangles coming off the right hand side, one low and one high', 'square head going left', 'the bottom extends low and long to the left']"
817,"ok this one is probably the most overall squared one, but it's missing the right lower side, then only has a head on top","['most overall squared one', 'missing the right lower side', 'only has a head on top']"
818,"right kind of similar two the two kneeling ones we was talking about earlier, head is diamond slightly tilted down to the left, with a triangle sticking out of it, has a point almost a triangle coming out the back to the left, the look like feet sticking out to the left","['head is diamond slightly tilted down to the left', 'triangle sticking out of it', 'point almost a triangle coming out the back to the left', 'feet sticking out to the left']"
819,"looks like a man lifting one foot up, both feet face left, but the diamond head faces right, almost like it coming out the back","['a man lifting one foot up', 'both feet face left', 'the diamond head faces right', 'almost like it coming out the back']"
820,"a man kneeling no legs or arms, the body is almost straight, the bottoms comes out to the right","['a man kneeling no legs or arms', 'the body is almost straight', 'the bottoms comes out to the right']"
821,"looks like a small man standing, arms extended t the left, not a leg, just a small foot, the arms are quiet wide, diamond head","['a small man standing, arms extended to the left, not a leg, just a small foot, the arms are quite wide, diamond head']"
822,"right kneeling and praying one, but with feet pointing up, on the left, arms out to the right","['right kneeling and praying one, but with feet pointing up, on the left, arms out to the right']"
823,"two arms facing left, one above the other, one leg straight down, another stretch out behind him on the right","['two arms facing left, one above the other, one leg straight down, another stretch out behind him on the right']"
824,"no arms or legs, just a seated blob, not really, has sloping shoulders coming to a point below the head","['no arms or legs', 'just a seated blob', 'has sloping shoulders coming to a point below the head']"
825,"kneeling to the right, knees hovering, arm out in front, straight back","['kneeling to the right', 'knees hovering', 'arm out in front', 'straight back']"
826,"flying superman, lean to left - arms up bent at elbow , no legs","['flying superman', 'lean to left - arms up bent at elbow', 'no legs']"
827,"hunched over to the right - long nose, one foot up like kicking, tilted square out back to the right (up top)","['hunched over to the right', 'long nose', 'one foot up like kicking', 'tilted square out back to the right (up top)']"
828,"long square line below the diamond head, long straight side on left, NA, bendy line on right No arms","['long square line below the diamond head', 'long straight side on left', 'bendy line on right', 'No arms']"
829,"kneeling lunging - head is back on left side, one triangle out in front low down, head tilted way back at left","['kneeling lunging', 'head is back on left side', 'one triangle out in front low down', 'head tilted way back at left']"
830,"sitting facing left - long pointed triangle shape on left, feet face left, big triangle coming of right side, head slightly tilted back to the right, this one looks like a woman to me","['sitting facing left', 'long pointed triangle shape on left', 'feet face left', 'big triangle coming off right side', 'head slightly tilted back to the right', 'this one looks like a woman to me']"
831,"monk kneeling - feet up,, kneeling right, feet tucked up on left","['monk kneeling - feet up', 'kneeling right', 'feet tucked up on left']"
832,"standing on one leg facing left, 2 triangles arms out to the left One foot straight back to the right - raised in air","['standing on one leg facing left', '2 triangles arms out to the left', 'One foot straight back to the right - raised in air']"
833,"sitting to the right - no arms head down Two triangles feathers from top of head, straight back","['sitting to the right', 'no arms', 'head down', 'Two triangles', 'feathers from top of head', 'straight back']"
834,"standing to the left - armes out in front like big folded sleeves Small feet on left, back straight all the way down","['standing to the left', 'armes out in front like big folded sleeves', 'Small feet on left', 'back straight all the way down']"
835,"seated slouching to the left Feet bent up 45 degrees, looks like arms could be clasping the thighs, toes pointed up","['seated slouching to the left', 'Feet bent up 45 degrees', 'looks like arms could be clasping the thighs', 'toes pointed up']"
836,"Diamond head, triangle connected to bottom right of diamond, small triangle on bottom left","['Diamond head', 'triangle connected to bottom right of diamond', 'small triangle on bottom left']"
837,"superman, two arms up no lefts","['superman', 'two arms up no lefts']"
838,"man kneeling to the right, knees in air, flat back","['man kneeling to the right, knees in air, flat back']"
839,"left side is straight, diamond head, most square like, bottom right missing","['left side is straight', 'diamond head', 'most square like', 'bottom right missing']"
840,"yoga post, 2 arms to the left, 1 leg down, 1 in the air","['yoga post', '2 arms to the left', '1 leg down', '1 in the air']"
841,"diamond head, no arms no legs, blob guy","['diamond head', 'no arms no legs', 'blob guy']"
842,"man kneeling and praying to the right, kinda looks like feet come up in the back","['man kneeling and praying to the right, kinda looks like feet come up in the back']"
843,bunny ears,['bunny ears']
844,"diamond head, Man facing the left with arms that look like they are holding an upside down top hat, or has long sleeves, no feet, flat back on the right side","['diamond head', 'Man facing the left with arms that look like they are holding an upside down top hat, or has long sleeves', 'no feet', 'flat back on the right side']"
845,"square looks like it's gonna fall off to the left, 2 triangles on the right side, 1 on top, 1 at the bottom, Doesn't look like a human","['square looks like it's gonna fall off to the left', '2 triangles on the right side', '1 on top', '1 at the bottom', 'Doesn't look like a human']"
846,"man sitting down looking to his left, can clearly see his leg and foot","['man sitting down looking to his left, can clearly see his leg and foot']"
847,"square about to fall off the back right, two feet, one on ground, one in the air, feet facing left","['square about to fall off the back right', 'two feet', 'one on ground', 'one in the air', 'feet facing left']"
848,"most square one, right side is a flat line, head is on a flat line","['most square one', 'right side is a flat line', 'head is on a flat line']"
849,bunny ears,['bunny ears']
850,baggy sleeves pointing out left,['baggy sleeves pointing out left']
851,kicking man,['kicking man']
852,"kneeling praying man facing right, feet up","['kneeling praying man facing right', 'feet up']"
853,"the one that doesn't look like man, two triangles facing right, head falling off to the left","['the one that doesn't look like man', 'two triangles facing right', 'head falling off to the left']"
854,"kneeling one that looks like a woman, triangle coming off the head facing right","['kneeling one that looks like a woman', 'triangle coming off the head facing right']"
855,super man,['super man']
856,"yoga man, leg up facing right","['yoga man, leg up facing right']"
857,"man sat facing left, knees bent","['man sat facing left, knees bent']"
858,"kneading, no arms, more of a slouch, no legs","['kneading', 'no arms', 'more of a slouch', 'no legs']"
859,"praying man facing right, bent knees, NOT kneeling","['praying man facing right', 'bent knees', 'NOT kneeling']"
860,"man kneeling, feet tucked up on left side, NA","['man kneeling, feet tucked up on left side']"
861,"doesn't look like a person - head tilted way back to the left, like it will fall off","['head tilted way back to the left, like it will fall off']"
862,bunny ears,['bunny ears']
863,"kneeling right, knees hovering","['kneeling right, knees hovering']"
864,yoga - stands on one leg - other out to the right,"['stands on one leg', 'other out to the right']"
865,holding top hat baggy sleeves,"['holding top hat', 'baggy sleeves']"
866,"blobby man, no limbs","['blobby man, no limbs']"
867,"slouching man, facing left, knees bent up","['slouching man', 'facing left', 'knees bent up']"
868,"the square, with cutout on right side","['the square, with cutout on right side']"
869,kicking man,['kicking man']
870,"the woman, with triangle out the back of her neck","['the woman, with triangle out the back of her neck']"
871,superman,['superman']
872,kicking man,['kicking man']
873,superman,['superman']
874,"man praying to the right, knees in air, flat back","['man praying to the right, knees in air, flat back']"
875,"man sitting facing the left, knees bent and toes in air","['man sitting facing the left, knees bent and toes in air']"
876,bunny ears,['bunny ears']
877,"woman kneeling, triangle sticking out to the right","['woman kneeling', 'triangle sticking out to the right']"
878,yoga pose,['yoga pose']
879,"most square, right side missing, NA","['most square', 'right side missing']"
880,"man praying to the right, feet behind him","['man praying to the right, feet behind him']"
881,doesn't look like a person,['doesn't look like a person']
882,"blob man, no arms","['blob man, no arms']"
883,"man facing left, long sleeves","['man facing left', 'long sleeves']"
884,"there hands are together, knees bent facing the right side, looks like they're praying, no just looking straight, they are also standing but there knees are bent","['hands are together', 'knees bent facing the right side', ""looks like they're praying"", 'just looking straight', 'also standing', 'knees are bent']"
885,"standing straight facing the left side, the arms hands look like a square","['standing straight facing the left side', 'the arms hands look like a square']"
886,"you can't see their arms or legs, you know like a baby in a cradle wrapped up, bottom is slightly pointing towards the right","['you can't see their arms or legs', 'like a baby in a cradle wrapped up', 'bottom is slightly pointing towards the right']"
887,"u can make out two triangles as arms, like they are spreading their arms and they are on their knees, you can see a gap between the two triangles, and looking towards the right","['two triangles as arms', 'spreading their arms', 'on their knees', 'a gap between the two triangles', 'looking towards the right']"
888,"there body is slanted towards the left, arms are outwards like they're skydiving, you can't see any legs, just body","['body is slanted towards the left', 'arms are outwards like they\'re skydiving', 'you can\'t see any legs', 'just body']"
889,"you can see like two arms, like a horse who has there legs raise, there head is on the left side of the two arms, you see a triangle, on the bottom, head is on the left, legs are flat, then slants upwards to the right, with triangle attached at the bottom, then goes upwards","['two arms', 'a horse who has there legs raise', 'there head is on the left side of the two arms', 'a triangle', 'on the bottom', 'head is on the left', 'legs are flat', 'then slants upwards to the right', 'triangle attached at the bottom', 'goes upwards']"
890,"there looking down, you can see two ribbons on the top of their head, looking down towards the right, looks like they're sitting down with their knees in front, its a triangle but one side had more length","['two ribbons on the top of their head', 'looking down towards the right', ""sitting down with their knees in front"", 'triangle but one side had more length']"
891,"head is in the middle looks like there standing, their body is like, imagine a square but the right side is a bit torn off, so there's like a piece missing","['head is in the middle', 'there standing', 'their body is like, imagine a square but the right side is a bit torn off, so there's like a piece missing']"
892,"ok they're on their knees, looks like they're praying, hands in front of them pointing to the right, imagine their hands are together, straight ahead, imagine they're wearing a robe or something, hands clasped together on the right side, on their knees","['they're on their knees', 'looks like they're praying', 'hands in front of them pointing to the right', 'imagine their hands are together', 'straight ahead', 'imagine they're wearing a robe or something', 'hands clasped together on the right side', 'on their knees']"
893,"like a ice skater, one knee is pointing to the right, other on the floor, arms to the left, and body to the left","['like a ice skater', 'one knee is pointing to the right', 'other on the floor', 'arms to the left', 'and body to the left']"
894,"one leg is slightly raise, other is straight, there is a square on the right side, and a beak on the left, like doing kick ups in football, imagine the square isn't the face, they have two legs one is up, and one is down, the square is on the right side, and you can see a triangle beak on the top pointing to the left, to the raised foot","['one leg is slightly raised, other is straight', 'there is a square on the right side', 'a beak on the left', 'like doing kick ups in football', 'imagine the square isn't the face', 'they have two legs one is up, and one is down', 'the square is on the right side', 'you can see a triangle beak on the top pointing to the left', 'to the raised foot']"
895,"their sitting down, knees raised, looking down and to the left","['sitting down, knees raised, looking down and to the left']"
896,"you can see two 'ribbons' coming out of the square head, like antenna, they look like they are sat down facing the right","['two ribbons coming out of the square head, like antenna', 'they look like they are sat down facing the right']"
897,"looks like someone on their knees, facing right and looking down, and a triangle is coming out of their face, the feet are like a small triangle, it's the only one with a triangle coming out of the side of the head, it looks as if they are speaking, like the triangle is a speaker or something, there is a gap","['someone on their knees, facing right and looking down', 'a triangle is coming out of their face', 'the feet are like a small triangle', 'it looks as if they are speaking, like the triangle is a speaker or something']"
898,"looks like someone skydiving, can't see the legs only the body and head, arms are out, head is on the left hand side of the shoulders","['someone skydiving', 'arms are out', 'head is on the left hand side of the shoulders']"
899,"looks like someone sat down with their knees drawn up to them, facing left","['someone sat down with their knees drawn up to them, facing left']"
900,"looks like someone in a robe on their knees praying, facing the right, maybe looking upwards, with their hands together","['someone in a robe on their knees praying', 'facing the right', 'maybe looking upwards', 'with their hands together']"
901,"hmm looks like someone maybe on their knees, the legs are flat and then the body goes slightly up to the right, then goes straight up, the square head is on the left side","['someone maybe on their knees', 'the legs are flat', 'the body goes slightly up to the right', 'then goes straight up', 'the square head is on the left side']"
902,"looks like someone standing but bending down, looking straight to the right, hands together, like they are praying","['someone standing but bending down, looking straight to the right, hands together, like they are praying']"
903,"looks like someone pretending to be a zombie, head is on the right, one leg is up, one leg is on the floor","['someone pretending to be a zombie', 'head is on the right', 'one leg is up', 'one leg is on the floor']"
904,"looks like an ice skater, on one leg, arms in front","['an ice skater', 'on one leg', 'arms in front']"
905,"looks like a baby wrapped up , can't really see legs",['a baby wrapped up']
906,looks like a square body with a piece ripped off the side,['a square body with a piece ripped off the side']
907,"looks like someone in a robe facing left maybe looking down, and pointing their finger out to the left","['someone in a robe facing left maybe looking down, and pointing their finger out to the left']"
908,facing right with knees bent and arms pointing#,['facing right with knees bent and arms pointing']
909,sitting in a robe with knees pulled up knees to right and bow in hair looking down,"['sitting in a robe', 'knees pulled up', 'knees to right', 'bow in hair', 'looking down']"
910,the zombie character,['the zombie character']
911,square body with piece torn out,['square body with piece torn out']
912,"looks like it's sitting facing left with hands on ground behind it, head looking down","['sitting facing left with hands on ground behind it, head looking down']"
913,skydiver,['skydiver']
914,"standing in a robe looking to left, like they are pointing or reading a book","['standing in a robe looking to left, like they are pointing or reading a book']"
915,"sitting on ground, legs to left with knees pulled up","['sitting on ground', 'legs to left with knees pulled up']"
916,"KNEELING, LOOKING TO RIGHT WITH HEAD DOWN AND ARMS SPREAD, sorry caps arm on right has a little gap, feet on the left","['KNEELING, LOOKING TO RIGHT WITH HEAD DOWN AND ARMS SPREAD', 'arm on right has a little gap', 'feet on the left']"
917,"kneeling in a robe looking to the right, hands out as if praying","['kneeling in a robe looking to the right, hands out as if praying']"
918,like a wrapped up baby,['like a wrapped up baby']
919,"figure skating to the right, one leg up and back, the other leg down with both arms pointing forward","['figure skating to the right', 'one leg up and back', 'the other leg down', 'both arms pointing forward']"
920,"the body is laying down then right then straight upwards, square on the left and two triangle to right","['the body is laying down', 'right', 'straight upwards', 'square on the left', 'two triangle to right']"
921,"looking down to the left legs on the left with knees up, they're sitting down, the depressed looking one, can't see arms hands","['looking down to the left legs on the left with knees up', ""they're sitting down"", 'the depressed looking one', ""can't see arms hands""]"
922,"knees bent and hands to the right looks like they're praying, there standing up, and knees bent, knees bent to the right and arms to the right","['knees bent and hands to the right looks like they\'re praying', 'there standing up', 'knees bent', 'knees bent to the right and arms to the right']"
923,baby wrapped up,['baby wrapped up']
924,"knees are bent and hands to the right looks like they're praying, the sitting down one this time","['knees are bent and hands to the right looks like they\'re praying', 'the sitting down one this time']"
925,the skydiver one,['the skydiver one']
926,the one with square body with piece broken off,['square body with piece broken off']
927,"they're kneeling and arms spread out, it's the one with a gap between the two triangles","['they're kneeling and arms spread out', 'it's the one with a gap between the two triangles']"
928,"the one sitting down head pointing towards the right, the one with ribbon antenna, on top of their head","['the one sitting down head pointing towards the right', 'the one with ribbon antenna', 'on top of their head']"
929,the zombie one,['the zombie one']
930,the ice skater one,['the ice skater one']
931,the standing one with the person pointing to the left,['the standing one with the person pointing to the left']
932,skydiving one,['skydiving one']
933,"sitting down facing left knees up, the depressing one",['sitting down facing left knees up']
934,the one with the gap between the triangles,['the one with the gap between the triangles']
935,ice skater,['ice skater']
936,baby,There is no description of the image in the given text.
937,standing pointing to the left,['standing pointing to the left']
938,square with a bit ripped out,['square with a bit ripped out']
939,zombie,['zombie']
940,standing up knees bent pointing right,"['standing up', 'knees bent', 'pointing right']"
941,"arms wide, square to the left, legs go straight then body goes up to the right then straight, hands two triangles","['arms wide', 'square to the left', 'legs go straight', 'body goes up to the right then straight', 'hands two triangles']"
942,kneeling down facing right hands out praying,['kneeling down facing right hands out praying']
943,ribbons on head,['ribbons on head']
944,Knees bent standing praying to the right,['Knees bent standing praying to the right']
945,Square with bit cut out,['Square with bit cut out']
946,ribbon on head,['ribbon on head']
947,standing pointing to the left,['standing pointing to the left']
948,kneeling looking to right hands praying,"['kneeling', 'looking to right', 'hands praying']"
949,depressed,There is no description of the image provided in the text.
950,"sitting legs to left knees up, square head two triangles behind, looks like hands behind them","['sitting legs to left knees up', 'square head', 'two triangles behind', 'looks like hands behind them']"
951,skydiver,['skydiver']
952,zombie,['zombie']
953,kneeling triangle coming out face to right,['kneeling triangle coming out face to right']
954,ice skater,['ice skater']
955,baby,There is no description of the image in the given text.
956,"It's like someone took off their hood and is leaning backwards breathing fresh air, with one leg raised, head is leaning back, the person is standing up straight, their back is straight","['someone took off their hood', 'leaning backwards breathing fresh air', 'one leg raised', 'head is leaning back', 'person is standing up straight', 'back is straight']"
957,"the person is sitting down, with a hat on the hat has 2 ears like a rabbit, their body looks like a triangle","['the person is sitting down', 'with a hat on', 'the hat has 2 ears like a rabbit', 'their body looks like a triangle']"
958,"the person is sitting down towards the right of their box they look depressed, legs are raised, their head is looking down","['the person is sitting down towards the right of their box', 'they look depressed', 'legs are raised', 'their head is looking down']"
959,"the person is standing - they look like they are serving a dish of food, in a cloak, their head is straight up in a diamond shape, the dish of food is on the left of their body, no they are standing","['the person is standing', 'they look like they are serving a dish of food', 'in a cloak', 'their head is straight up in a diamond shape', 'the dish of food is on the left of their body']"
960,"the person looks like they are dancing, one leg is back in a lunging position, and arms are raised, head is dipped back, back is straight, they look proud, one leg is much bigger than the other, facing right","['the person looks like they are dancing', 'one leg is back in a lunging position', 'arms are raised', 'head is dipped back', 'back is straight', 'they look proud', 'one leg is much bigger than the other', 'facing right']"
961,"this person is a massive block, their head is straight up like a diamond, their right arm is sticking out","['massive block', 'head is straight up like a diamond', 'right arm is sticking out']"
962,"this person is standing on one leg, and has 2 arms out to the left, and 1 foot back, in the air","['this person is standing on one leg', 'has 2 arms out to the left', '1 foot back, in the air']"
963,"this person is kneeling down, their feet are behind them, arms are raised, they could be praying but their head is straight up, the arms are separate, one on the right, one on the left","['this person is kneeling down', 'their feet are behind them', 'arms are raised', 'they could be praying but their head is straight up', 'the arms are separate', 'one on the right', 'one on the left']"
964,"this person looks like they are falling backwards, like they slipped on ice, arms are in the air, back is slanted","['person looks like they are falling backwards', 'like they slipped on ice', 'arms are in the air', 'back is slanted']"
965,"person is a massive block, but one foot is jutting out, head is on straight, 6 sided torso, with foot out on the right, no arms, standing up","['person is a massive block', 'one foot is jutting out', 'head is on straight', '6 sided torso', 'with foot out on the right', 'no arms', 'standing up']"
966,"kneeling down on 1 leg, putting one arm out like it's taking communion, head is on straight, looking to the right, person is ready to receive something","['kneeling down on 1 leg', 'putting one arm out like it's taking communion', 'head is on straight', 'looking to the right', 'person is ready to receive something']"
967,"kneeling down, bending down, back straight","['kneeling down', 'bending down', 'back straight']"
968,"Figure is facing left, on one leg, Other leg raised backwARDS, arma one above the other to left, head straight","['Figure is facing left', 'on one leg', 'Other leg raised backwards', 'arms one above the other to left', 'head straight']"
969,"looks like a priest in a full length robe with toe peeping out to left, head straight","['a priest in a full length robe with toe peeping out to left, head straight']"
970,"sitting down, facing left, head down, knees up","['sitting down', 'facing left', 'head down', 'knees up']"
971,"kneeling, facing right, head straight, arms together and held out to right","['kneeling', 'facing right', 'head straight', 'arms together and held out to right']"
972,"this looks 'messy', kneeling, feet to left, arms ro each side","['messy', 'kneeling', 'feet to left', 'arms to each side']"
973,"no legs, tilting to left, both arms raised","['no legs', 'tilting to left', 'both arms raised']"
974,"knees bent with feet to left, back straight arms together to right, head straight, back straight","['knees bent with feet to left', 'back straight', 'arms together to right', 'head straight', 'back straight']"
975,looks like a sitting rabbit with big bunny ears,['a sitting rabbit with big bunny ears']
976,"facing left, walking one foot raised and one on floor, looking down","['facing left', 'walking one foot raised and one on floor', 'looking down']"
977,"on its back, legs to right, head to left, arms seem in wrong place, another messy one","['on its back', 'legs to right', 'head to left', 'arms seem in wrong place', 'another messy one']"
978,squarish body with one arm and one foot peeping out to right,['squarish body with one arm and one foot peeping out to right']
979,"kneeling or sitting, no arms, facing right assuming its the knees sticking out","['kneeling or sitting', 'no arms', 'facing right', 'assuming its the knees sticking out']"
980,"knees bent, arm out on right, head straight","['knees bent', 'arm out on right', 'head straight']"
981,"one that looks like it's falling backwards, leaning left, both arms up on either side","['one that looks like it's falling backwards, leaning left, both arms up on either side']"
982,squarish one,['squarish one']
983,"ice skating one, two arms out on left","['ice skating one, two arms out on left']"
984,bunny ears,['bunny ears']
